Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
376,10248,1,10/14/2016,9:17,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 376.szv,24.1,27.7,5.313,6.147,0.22,0.222,0.094,0.188,0.55,0.566,12.65,15.04,0.085,0.178,12.46,0.3095,0.2953
377,10249,1,10/14/2016,9:18,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 377.szv,2.6,6.2,0.368,1.076,0.142,0.174,0.901,0.871,0.095,0.485,0.22,2.86,0.844,0.859,0.57,0.2225,0.2485
378,10250,1,10/14/2016,9:19,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 378.szv,41.5,43.4,7.764,8.177,0.187,0.189,0.02,0.064,0.584,0.569,23.9,24.37,0.011,0.051,23.89,0.2252,0.2195
379,10251,1,10/14/2016,9:20,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 379.szv,1.8,4.8,0.04,0.937,0.023,0.197,0.668,0.795,0.077,0.362,0.14,1.72,,,-0.03,0.2085,0.2647
380,10252,1,10/14/2016,9:20,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 380.szv,27.1,31.2,6.777,8.219,0.25,0.264,0.063,0.128,0.654,0.648,17.7,20.22,,,17.99,0.2345,0.263
381,10253,1,10/14/2016,9:21,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 381.szv,2.1,6.4,0.376,1.543,0.179,0.241,0.923,0.779,0.151,0.608,0.32,3.89,,,1.36,0.2357,0.2515
382,10254,1,10/14/2016,9:22,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 382.szv,9,12.2,1.715,2.536,0.191,0.208,0.315,0.333,0.353,0.452,2.95,5.23,0.287,0.325,3.64,0.2318,0.2577
383,10255,1,10/14/2016,9:22,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 383.szv,10.4,12,2.915,3.407,0.281,0.285,0.126,0.147,0.407,0.408,4.12,4.78,0.123,0.135,4.39,0.2673,0.2822
384,10256,1,10/14/2016,9:22,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 384.szv,4.1,8.1,1.19,2.488,0.29,0.307,0.754,0.451,0.497,0.788,2.04,6.38,,,4.45,0.2432,0.2712
385,10257,1,10/14/2016,9:23,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 385.szv,3.3,4.9,0.582,0.896,0.177,0.183,0.625,0.524,0.206,0.274,0.48,1.07,0.744,0.539,0.63,0.2238,0.2585
386,10258,1,10/14/2016,9:23,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 386.szv,1.2,5.7,0.1,1.259,0.086,0.222,0.977,0.893,0.084,0.62,0.1,3.51,,,0.57,0.1768,0.253
387,10259,1,10/14/2016,9:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 387.szv,14.8,18.9,3.72,4.74,0.252,0.251,0.287,0.26,0.696,0.761,10.2,14.27,0.25,0.225,11.95,0.236,0.2592
388,10260,1,10/14/2016,9:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 388.szv,13.8,17.7,3.147,4.19,0.228,0.237,0.108,0.25,0.495,0.499,6.84,8.83,,,6.74,0.2378,0.2527
389,10261,1,10/14/2016,9:25,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 389.szv,4.4,7.8,1.103,2.022,0.253,0.26,0.784,0.486,0.355,0.582,1.49,4.42,0.721,0.419,3.02,0.244,0.246
390,10262,1,10/14/2016,9:25,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 390.szv,5.6,10.4,0.614,2.158,0.11,0.208,0.839,0.613,0.154,0.442,0.86,4.58,,,1.63,0.1992,0.2292
