Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,9887,10,8/29/2015,11:17,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 341.szv,1.9,5.6,0.54,1.559,0.284,0.278,0.98,0.692,0.185,0.67,0.28,3.49,0.954,0.677,1.68,0.2797,0.2712
342,9888,10,8/29/2015,11:18,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 342.szv,1.1,2.8,0.114,0.615,0.106,0.221,0.89,0.851,0.026,0.256,0,0.48,0.999,0.832,0.09,0.2375,0.2685
343,9889,10,8/29/2015,11:18,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 343.szv,0.4,4,0.06,1.153,0.15,0.288,0.922,0.958,0,0.539,0,1.9,,0.94,0.21,0.2272,0.2818
344,9890,10,8/29/2015,11:19,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 344.szv,1.2,4.8,0.12,1.146,0.103,0.24,0.687,0.937,0.024,0.424,0.02,1.81,0.313,0.915,-0.18,0.1945,0.2765
345,9891,10,8/29/2015,11:20,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 345.szv,5.2,7.2,1.269,1.718,0.244,0.239,0.547,0.373,0.449,0.487,2.11,3.27,0.509,0.327,2.66,0.2337,0.265
346,9892,10,8/29/2015,11:20,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 346.szv,0.7,4.4,0.045,1.251,0.068,0.286,0.882,0.855,0.012,0.542,0,2.06,,0.826,0.43,0.2585,0.2762
347,9893,10,8/29/2015,11:21,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 347.szv,0.9,2.6,0.181,0.706,0.202,0.271,0.947,0.727,0.064,0.302,0.03,0.66,0.955,0.737,0.23,0.25,0.294
348,9894,10,8/29/2015,11:22,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 348.szv,3.7,3.7,1.011,1.011,0.273,0.273,1.001,1.001,0.486,0.486,1.47,1.47,0.987,0.987,0.01,0.2583,0.2545
349,9895,10,8/29/2015,11:23,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 349.szv,5.4,8,1.383,2.323,0.258,0.292,0.604,0.348,0.626,0.634,3.02,4.71,0.621,0.329,3.77,0.2652,0.287
350,9896,10,8/29/2015,11:23,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 350.szv,0.9,2.5,0.081,0.46,0.093,0.186,0.823,0.956,0.017,0.201,0,0.37,0.691,0.975,0,0.2332,0.2545
