Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,9965.0,7,10/13/2015,9:29,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 61.szv,36.5,37.8,11.176,11.364,0.306,0.301,0.04,0.043,0.737,0.726,26.88,27.42,0.03,0.036,27.12,0.3152,0.3113
62,9965.0,8,10/13/2015,9:30,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 62.szv,35.0,38.4,10.64,11.695,0.304,0.305,0.048,0.098,0.624,0.64,21.83,24.54,,,22.63,0.3152,0.3113
63,9966.0,7,10/13/2015,9:31,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 63.szv,6.6,10.1,2.007,3.134,0.304,0.31,0.507,0.367,0.395,0.62,2.61,6.26,,,4.44,0.2925,0.2882
64,9966.0,8,10/13/2015,9:31,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 64.szv,39.2,41.0,11.78,12.319,0.3,0.3,0.041,0.051,0.604,0.599,23.66,24.55,,,24.09,0.2925,0.2882
65,9967.0,7,10/13/2015,9:33,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 65.szv,38.2,40.7,11.581,12.179,0.303,0.299,0.094,0.066,0.788,0.795,30.0,32.29,0.095,0.066,31.17,0.335,0.3242
66,9967.0,8,10/13/2015,9:34,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 66.szv,17.4,19.3,5.256,5.836,0.302,0.302,0.178,0.124,0.517,0.529,8.95,10.16,0.16,0.107,9.48,0.335,0.3242
67,9968.0,7,10/13/2015,9:35,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 67.szv,16.9,20.5,5.193,6.297,0.307,0.307,0.149,0.177,0.688,0.753,11.63,15.44,,,13.26,0.3218,0.3142
68,9968.0,8,10/13/2015,9:35,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 68.szv,28.5,31.8,8.403,9.471,0.295,0.298,0.073,0.125,0.653,0.672,18.52,21.29,0.059,0.112,19.36,0.3218,0.3142
69,9969.0,7,10/13/2015,9:37,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 69.szv,47.7,49.3,14.7,15.151,0.308,0.307,0.043,0.035,0.693,0.687,32.9,33.75,0.042,0.032,33.34,0.3047,0.3123
70,9969.0,8,10/13/2015,9:38,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 70.szv,16.7,20.2,4.645,5.602,0.279,0.278,0.26,0.215,0.451,0.561,7.42,11.18,0.237,0.197,8.98,0.3047,0.3123
71,9970.0,7,10/13/2015,9:39,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 71.szv,44.3,47.1,11.962,12.731,0.27,0.27,0.087,0.062,0.744,0.746,32.97,35.12,,,34.03,0.2352,0.2665
72,9970.0,8,10/13/2015,9:40,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 72.szv,53.7,56.7,11.918,12.439,0.222,0.219,0.064,0.081,0.675,0.682,36.26,38.65,,,37.11,0.2352,0.2665
73,9971.0,7,10/13/2015,9:41,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 73.szv,42.9,46.6,12.057,13.237,0.281,0.284,0.023,0.085,0.581,0.599,24.87,27.86,0.018,0.081,25.77,0.2645,0.2882
