Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
230,10488,24,7/13/2017,11:43,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 230.szv,0.3,3.2,0.07,0.832,0.27,0.263,0.976,0.928,0.033,0.33,0.01,1.04,0.815,0.85,0.1,0.2305,0.2372
231,10489,23,7/13/2017,11:44,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 231.szv,24.4,28.3,6.497,7.633,0.266,0.27,0.159,0.142,0.522,0.591,12.73,16.73,0.137,0.136,14.69,0.3318,0.267
232,10489,24,7/13/2017,11:45,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 232.szv,3.4,7.6,0.929,1.913,0.273,0.252,0.946,0.584,0.427,0.798,1.45,6.07,,,3.54,0.3318,0.267
233,10490,23,7/13/2017,11:45,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 233.szv,57.9,60.0,12.602,13.275,0.218,0.221,0.088,0.105,0.758,0.75,43.88,44.96,,,44.44,0.2157,0.2275
234,10490,24,7/13/2017,11:47,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 234.szv,46.7,50.1,8.11,9.059,0.174,0.181,0.152,0.091,0.653,0.664,30.49,33.24,0.139,0.086,31.5,0.2157,0.2275
235,10491,23,7/13/2017,11:48,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 235.szv,0.4,4.0,0.077,1.131,0.192,0.283,1.0,0.825,0.067,0.519,0.03,2.08,,,0.55,0.2375,0.253
236,10491,24,7/13/2017,11:49,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 236.szv,9.3,12.2,2.568,3.314,0.277,0.273,0.052,0.227,0.574,0.544,5.31,6.61,0.033,0.223,5.58,0.2375,0.253
237,10492,23,7/13/2017,11:49,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 237.szv,9.9,11.6,2.691,3.155,0.272,0.272,0.154,0.164,0.668,0.627,6.61,7.27,0.149,0.142,6.88,0.2423,0.265
238,10492,24,7/13/2017,11:50,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 238.szv,0.8,4.6,0.103,1.233,0.135,0.27,0.795,0.904,0.037,0.447,0.02,1.99,0.715,0.822,0.1,0.2423,0.265
239,10493,23,7/13/2017,11:50,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 239.szv,23.1,26.1,5.62,6.494,0.243,0.249,0.057,0.123,0.661,0.633,15.26,16.53,,,15.45,0.2312,0.2393
240,10493,24,7/13/2017,11:51,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 240.szv,4.2,4.2,1.068,1.068,0.254,0.254,0.95,0.95,0.536,0.536,2.25,2.25,,,0.24,0.2312,0.2393
