Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10494.0,7,9/12/2017,9:28,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 61.szv,12.3,14.2,3.323,3.373,0.271,0.238,0.178,0.179,0.553,0.546,6.78,7.74,0.156,0.156,7.14,0.2798,0.2793
62,10494.0,8,9/12/2017,9:28,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 62.szv,51.9,55.8,15.332,16.437,0.295,0.295,0.065,0.076,0.539,0.573,27.97,31.94,0.056,0.067,29.86,0.2798,0.2793
63,10495.0,7,9/12/2017,9:29,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 63.szv,56.2,60.0,17.354,18.298,0.309,0.305,0.05,0.023,0.72,0.748,40.47,44.88,,,42.71,0.2988,0.3005
64,10495.0,8,9/12/2017,9:31,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 64.szv,1.4,2.6,0.296,0.585,0.211,0.225,0.901,0.674,0.133,0.223,0.19,0.58,,,0.29,0.2988,0.3005
65,10496.0,7,9/12/2017,9:32,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 65.szv,4.5,7.5,1.333,1.847,0.298,0.247,0.846,0.484,0.53,0.696,2.36,5.19,0.798,0.457,3.73,0.2865,0.2813
66,10496.0,8,9/12/2017,9:32,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 66.szv,58.4,60.0,16.4,16.831,0.281,0.281,0.011,0.024,0.72,0.711,42.06,42.64,,,42.27,0.2865,0.2813
67,10497.0,7,9/12/2017,9:34,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 67.szv,56.0,60.0,15.985,17.148,0.286,0.286,0.021,0.051,0.831,0.83,46.53,49.76,,,47.39,0.2913,0.2878
68,10497.0,8,9/12/2017,9:36,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 68.szv,56.6,60.0,14.197,14.819,0.251,0.247,0.077,0.071,0.623,0.634,35.25,38.04,,,36.01,0.2913,0.2878
69,10498.0,7,9/12/2017,9:38,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 69.szv,7.6,9.6,2.473,3.163,0.325,0.329,0.389,0.204,0.469,0.517,3.56,4.96,0.39,0.199,4.33,0.2533,0.3103
70,10498.0,8,9/12/2017,9:38,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 70.szv,24.8,28.1,7.824,9.036,0.316,0.322,0.098,0.115,0.648,0.684,16.04,19.19,0.088,0.114,17.49,0.2533,0.3103
71,10499.0,7,9/12/2017,9:39,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 71.szv,3.8,6.6,1.111,1.797,0.294,0.273,0.858,0.533,0.482,0.63,1.82,4.14,0.794,0.455,2.89,0.2933,0.2945
72,10499.0,8,9/12/2017,9:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 72.szv,10.2,13.0,3.233,3.942,0.317,0.303,0.181,0.252,0.517,0.549,5.28,7.13,,,5.93,0.2933,0.2945
73,10500.0,7,9/12/2017,9:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 73.szv,19.3,22.9,5.482,6.178,0.284,0.27,0.169,0.184,0.503,0.586,9.71,13.42,,,11.26,0.301,0.2983
74,10500.0,8,9/12/2017,9:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 74.szv,1.0,4.4,0.295,1.281,0.304,0.293,0.785,0.867,0.065,0.527,0.06,2.3,0.53,0.806,0.48,0.301,0.2983
75,10501.0,7,9/12/2017,9:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 75.szv,9.3,10.4,2.607,2.863,0.28,0.275,0.198,0.176,0.678,0.644,6.25,6.65,0.17,0.124,6.4,0.3143,0.3137
76,10501.0,8,9/12/2017,9:42,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 76.szv,1.4,4.0,0.472,1.366,0.347,0.345,0.963,0.683,0.177,0.504,0.24,1.99,0.869,0.596,1.01,0.3143,0.3137
77,10502.0,7,9/12/2017,9:42,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 77.szv,54.9,60.0,9.292,10.555,0.169,0.176,0.053,0.031,0.714,0.709,39.2,42.52,,,39.45,0.1913,0.2012
78,10502.0,8,9/12/2017,9:44,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 78.szv,4.7,10.3,0.832,2.242,0.177,0.218,0.721,0.559,0.332,0.614,1.56,6.32,,,3.37,0.1913,0.2012
79,10503.0,7,9/12/2017,9:45,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 79.szv,14.6,18.8,3.319,4.334,0.227,0.231,0.405,0.285,0.682,0.737,9.96,13.86,,,11.4,0.2482,0.251
80,10503.0,8,9/12/2017,9:45,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 80.szv,15.9,17.6,3.893,4.489,0.245,0.256,0.063,0.099,0.821,0.761,12.83,13.19,0.042,0.096,12.82,0.2482,0.251
81,10494.0,9,9/12/2017,10:34,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 81.szv,17.7,19.5,5.103,5.472,0.288,0.281,0.146,0.089,0.611,0.611,10.81,11.91,,,11.44,0.2798,0.2793
82,10494.0,10,9/12/2017,10:35,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 82.szv,1.2,4.8,0.285,1.369,0.238,0.285,0.911,0.857,0.087,0.49,0.1,2.35,,,0.56,0.2798,0.2793
83,10495.0,9,9/12/2017,10:36,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 83.szv,10.6,14.3,3.542,4.733,0.335,0.332,0.123,0.27,0.712,0.714,7.52,10.18,0.08,0.234,8.27,0.2988,0.3005
84,10495.0,10,9/12/2017,10:36,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 84.szv,3.7,3.7,1.395,1.395,0.378,0.378,0.854,0.854,0.629,0.629,2.32,2.32,0.818,0.818,0.58,0.2988,0.3005
85,10496.0,9,9/12/2017,10:37,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 85.szv,39.3,43.4,11.607,13.132,0.295,0.303,0.07,0.098,0.725,0.753,28.48,32.68,,,30.43,0.2865,0.2813
86,10496.0,10,9/12/2017,10:38,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 86.szv,2.4,4.9,0.544,1.176,0.227,0.24,0.89,0.647,0.292,0.406,0.7,1.99,,,0.94,0.2865,0.2813
87,10497.0,9,9/12/2017,10:38,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 87.szv,29.0,30.7,8.666,8.933,0.299,0.291,0.086,0.062,0.793,0.78,22.98,23.95,0.078,0.055,23.5,0.2913,0.2878
88,10497.0,10,9/12/2017,10:39,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 88.szv,16.9,17.1,5.181,5.181,0.307,0.304,0.018,0.018,0.491,0.485,8.21,8.22,0.012,0.012,8.21,0.2913,0.2878
89,10498.0,9,9/12/2017,10:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 89.szv,6.4,9.0,1.729,2.437,0.272,0.272,0.328,0.4,0.293,0.42,1.86,3.76,0.239,0.338,2.48,0.2533,0.3103
90,10498.0,10,9/12/2017,10:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 90.szv,1.7,5.1,0.449,1.63,0.264,0.32,0.943,0.639,0.153,0.513,0.26,2.62,,,0.84,0.2533,0.3103
91,10499.0,9,9/12/2017,10:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 91.szv,12.8,13.9,3.934,4.16,0.307,0.299,0.074,0.106,0.542,0.519,6.93,7.21,0.037,0.076,7.03,0.2933,0.2945
92,10499.0,10,9/12/2017,10:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 92.szv,1.6,5.5,0.544,1.751,0.349,0.321,0.969,0.652,0.235,0.708,0.36,3.86,0.91,0.652,1.78,0.2933,0.2945
93,10500.0,9,9/12/2017,10:42,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 93.szv,8.0,9.9,2.688,3.189,0.336,0.322,0.299,0.241,0.733,0.701,5.86,6.94,,,6.39,0.301,0.2983
94,10500.0,10,9/12/2017,10:42,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 94.szv,25.5,27.0,7.984,8.418,0.313,0.312,0.052,0.069,0.594,0.582,15.14,15.72,0.043,0.053,15.38,0.301,0.2983
95,10501.0,9,9/12/2017,10:43,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 95.szv,14.3,15.9,4.125,4.438,0.288,0.279,0.059,0.118,0.419,0.42,5.99,6.67,0.05,0.114,6.18,0.3143,0.3137
96,10501.0,10,9/12/2017,10:44,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 96.szv,10.8,14.6,3.514,4.721,0.326,0.324,0.111,0.269,0.677,0.713,7.2,10.3,0.086,0.257,8.0,0.3143,0.3137
97,10502.0,9,9/12/2017,10:44,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 97.szv,55.8,60.0,9.247,10.231,0.166,0.171,0.028,0.061,0.876,0.89,48.9,53.4,,,51.23,0.1913,0.2012
98,10502.0,10,9/12/2017,10:46,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 98.szv,15.3,18.9,3.659,4.617,0.24,0.245,0.121,0.194,0.545,0.519,8.32,9.79,0.085,0.158,8.66,0.1913,0.2012
99,10503.0,9,9/12/2017,10:47,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 99.szv,22.1,26.6,6.392,7.578,0.289,0.285,0.186,0.144,0.74,0.807,16.35,21.48,,,19.22,0.2482,0.251
100,10503.0,10,9/12/2017,10:48,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 100.szv,50.1,54.3,11.503,12.691,0.23,0.234,0.096,0.091,0.683,0.718,34.18,38.94,0.093,0.083,36.51,0.2482,0.251
101,10494.0,11,9/12/2017,11:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 101.szv,18.0,20.7,5.345,6.077,0.297,0.294,0.068,0.143,0.391,0.406,7.03,8.39,0.055,0.125,7.38,0.2798,0.2793
102,10494.0,12,9/12/2017,11:40,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 102.szv,6.8,10.1,1.969,2.854,0.29,0.283,0.388,0.32,0.791,0.762,5.38,7.7,,,6.13,0.2798,0.2793
103,10495.0,11,9/12/2017,11:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 103.szv,10.3,12.6,2.656,3.236,0.258,0.257,0.233,0.267,0.519,0.519,5.35,6.54,,,5.57,0.2988,0.3005
104,10495.0,12,9/12/2017,11:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 104.szv,33.1,36.4,9.982,11.131,0.302,0.306,0.083,0.091,0.599,0.609,19.83,22.17,,,20.48,0.2988,0.3005
105,10496.0,11,9/12/2017,11:42,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 105.szv,7.3,8.9,2.474,2.935,0.341,0.331,0.18,0.204,0.513,0.488,3.66,4.26,0.128,0.155,3.93,0.2865,0.2813
