Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,9985.0,7,10/13/2015,10:11,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 61.szv,1.8,1.8,0.366,0.366,0.203,0.203,0.994,0.994,0.25,0.25,0.45,0.45,,,0.06,0.219,0.218
62,9985.0,8,10/13/2015,10:11,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 62.szv,55.2,60.0,12.815,13.94,0.232,0.232,0.128,0.105,0.764,0.793,42.14,47.57,,,45.16,0.219,0.218
63,9986.0,7,10/13/2015,10:14,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 63.szv,55.1,60.0,10.845,12.254,0.197,0.204,0.121,0.104,0.753,0.764,41.51,45.82,,,43.06,0.2132,0.2162
64,9986.0,8,10/13/2015,10:16,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 64.szv,56.2,60.0,10.824,11.724,0.193,0.195,0.066,0.118,0.604,0.603,33.96,36.17,,,34.38,0.2132,0.2162
65,9987.0,7,10/13/2015,10:18,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 65.szv,57.9,60.0,11.825,12.431,0.204,0.207,0.087,0.061,0.636,0.629,36.84,37.74,,,37.19,0.1922,0.2222
66,9987.0,8,10/13/2015,10:20,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 66.szv,54.9,60.0,9.525,10.861,0.174,0.181,0.026,0.105,0.755,0.746,41.42,44.73,,,41.1,0.1922,0.2222
67,9988.0,7,10/13/2015,10:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 67.szv,56.7,60.0,14.945,16.049,0.264,0.268,0.04,0.088,0.799,0.799,45.3,47.92,,,46.68,0.2482,0.2438
68,9988.0,8,10/13/2015,10:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 68.szv,11.0,14.2,2.668,3.277,0.243,0.231,0.251,0.282,0.372,0.439,4.04,6.17,0.199,0.243,4.77,0.2482,0.2438
69,9989.0,7,10/13/2015,10:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 69.szv,55.0,60.0,14.144,15.159,0.257,0.253,0.107,0.112,0.804,0.819,44.19,49.11,,,46.67,0.2247,0.2232
70,9989.0,8,10/13/2015,10:26,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 70.szv,14.5,16.9,2.716,3.124,0.187,0.185,0.283,0.178,0.672,0.66,9.75,11.16,,,10.37,0.2247,0.2232
71,9990.0,7,10/13/2015,10:27,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 71.szv,48.7,54.1,11.111,12.105,0.228,0.224,0.082,0.098,0.733,0.769,35.15,41.02,0.078,0.097,37.96,0.2155,0.2143
72,9990.0,8,10/13/2015,10:29,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 72.szv,57.4,60.0,9.072,9.631,0.158,0.161,0.06,0.109,0.728,0.723,41.77,43.39,,,42.35,0.2155,0.2143
73,9991.0,7,10/13/2015,10:31,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 73.szv,0.4,1.9,0.074,0.444,0.201,0.238,0.53,0.891,0.018,0.181,0.01,0.34,0.457,0.869,0.0,0.2482,0.2543
74,9991.0,8,10/13/2015,10:31,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 74.szv,55.5,60.0,13.182,14.268,0.238,0.238,0.052,0.029,0.7,0.727,38.86,43.63,,,40.82,0.2482,0.2543
75,9992.0,7,10/13/2015,10:34,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 75.szv,55.5,60.0,11.894,12.847,0.214,0.214,0.034,0.037,0.83,0.851,46.05,51.06,,,48.41,0.229,0.23
76,9992.0,8,10/13/2015,10:36,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 76.szv,56.5,60.0,10.349,11.183,0.183,0.186,0.115,0.142,0.874,0.873,49.38,52.38,,,50.62,0.229,0.23
77,9993.0,7,10/13/2015,10:38,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 77.szv,55.6,60.0,12.642,13.728,0.227,0.229,0.058,0.019,0.74,0.762,41.14,45.7,,,43.3,0.2298,0.2358
78,9993.0,8,10/13/2015,10:41,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 78.szv,13.2,16.7,2.162,2.795,0.164,0.167,0.227,0.332,0.342,0.397,4.52,6.62,,,4.53,0.2298,0.2358
79,9994.0,7,10/13/2015,10:42,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 79.szv,4.8,6.8,1.367,1.981,0.286,0.292,0.368,0.32,0.26,0.319,1.24,2.16,0.275,0.251,1.72,0.236,0.2468
80,9994.0,8,10/13/2015,10:42,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 80.szv,1.1,5.1,0.243,1.503,0.224,0.295,0.916,0.705,0.084,0.563,0.09,2.86,0.914,0.667,1.12,0.236,0.2468
81,9985.0,9,10/13/2015,13:23,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 81.szv,57.6,60.0,12.847,13.226,0.223,0.22,0.103,0.092,0.723,0.714,41.62,42.84,,,42.17,0.219,0.218
82,9985.0,10,10/13/2015,13:25,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 82.szv,55.5,60.0,11.16,11.928,0.201,0.199,0.095,0.102,0.639,0.669,35.48,40.12,,,37.69,0.219,0.218
83,9986.0,9,10/13/2015,13:27,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 83.szv,56.1,60.0,13.547,14.715,0.242,0.245,0.098,0.108,0.79,0.771,44.33,46.27,,,44.75,0.2132,0.2162
84,9986.0,10,10/13/2015,13:29,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 84.szv,56.4,60.0,11.094,12.224,0.197,0.204,0.025,0.061,0.699,0.701,39.41,42.03,,,40.57,0.2132,0.2162
85,9987.0,9,10/13/2015,13:31,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 85.szv,50.4,55.1,10.828,12.036,0.215,0.218,0.039,0.103,0.715,0.721,36.03,39.74,,,37.22,0.1922,0.2222
86,9987.0,10,10/13/2015,13:32,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 86.szv,12.7,14.7,2.224,4.916,0.175,0.334,0.241,0.115,0.343,0.359,4.29,5.2,0.18,0.089,4.91,0.1922,0.2222
87,9988.0,9,10/13/2015,13:33,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 87.szv,29.2,32.4,8.791,9.282,0.301,0.286,0.058,0.084,0.561,0.567,16.37,18.37,,,17.26,0.2482,0.2438
88,9988.0,10,10/13/2015,13:33,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 88.szv,14.0,17.3,3.233,3.78,0.231,0.218,0.19,0.221,0.481,0.521,6.69,8.96,0.172,0.216,7.41,0.2482,0.2438
89,9989.0,9,10/13/2015,13:34,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 89.szv,54.9,60.0,14.116,15.097,0.257,0.252,0.101,0.067,0.72,0.753,39.49,45.19,,,42.52,0.2247,0.2232
90,9989.0,10,10/13/2015,13:36,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 90.szv,57.5,60.0,10.521,11.034,0.183,0.184,0.019,0.028,0.81,0.803,46.54,48.18,,,47.34,0.2247,0.2232
91,9990.0,9,10/13/2015,13:38,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 91.szv,56.6,60.0,14.925,15.909,0.264,0.265,0.068,0.022,0.806,0.791,45.63,47.46,,,46.38,0.2155,0.2143
92,9990.0,10,10/13/2015,13:40,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 92.szv,55.4,60.0,12.358,13.517,0.223,0.225,0.014,0.064,0.715,0.744,39.63,44.65,,,42.52,0.2155,0.2143
93,9991.0,9,10/13/2015,13:42,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 93.szv,8.5,11.4,2.74,3.565,0.324,0.314,0.041,0.222,0.646,0.592,5.38,6.65,0.034,0.213,5.72,0.2482,0.2543
94,9991.0,10,10/13/2015,13:43,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 94.szv,38.5,40.2,9.141,9.636,0.238,0.24,0.029,0.058,0.649,0.634,24.98,25.47,0.012,0.044,25.08,0.2482,0.2543
95,9992.0,9,10/13/2015,13:44,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 95.szv,35.5,40.2,8.552,9.159,0.241,0.228,0.1,0.127,0.75,0.779,25.93,30.57,0.085,0.12,27.97,0.229,0.23
96,9992.0,10,10/13/2015,13:45,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 96.szv,26.5,31.3,5.811,6.904,0.219,0.221,0.116,0.167,0.744,0.764,19.71,23.9,,,21.07,0.229,0.23
97,9993.0,9,10/13/2015,13:46,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 97.szv,19.6,23.1,5.72,6.219,0.292,0.269,0.09,0.149,0.561,0.574,10.65,12.91,0.95,0.879,11.62,0.2298,0.2358
98,9993.0,10,10/13/2015,13:46,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 98.szv,8.3,11.3,2.432,3.252,0.293,0.288,0.414,0.279,0.715,0.744,5.94,8.41,,,7.47,0.2298,0.2358
99,9994.0,9,10/13/2015,13:47,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 99.szv,43.7,47.3,11.736,12.742,0.269,0.269,0.106,0.087,0.703,0.723,30.74,34.18,,,32.64,0.236,0.2468
100,9994.0,10,10/13/2015,13:48,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 100.szv,7.5,10.8,1.468,1.984,0.196,0.184,0.803,0.467,0.515,0.622,3.86,6.72,,,4.86,0.236,0.2468
101,9985.0,11,10/13/2015,14:17,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 101.szv,58.4,60.0,14.161,14.613,0.243,0.244,0.07,0.087,0.672,0.66,39.24,39.6,,,39.33,0.219,0.218
102,9985.0,12,10/13/2015,14:19,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 102.szv,57.5,60.0,12.198,12.589,0.212,0.21,0.103,0.09,0.66,0.652,37.96,39.12,,,38.43,0.219,0.218
103,9986.0,11,10/13/2015,14:21,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 103.szv,44.4,48.8,10.747,11.824,0.242,0.242,0.099,0.086,0.719,0.747,31.82,36.35,0.096,0.081,34.42,0.2132,0.2162
104,9986.0,12,10/13/2015,14:22,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 104.szv,55.3,60.0,11.493,12.415,0.208,0.207,0.091,0.124,0.75,0.756,41.45,45.36,,,42.83,0.2132,0.2162
105,9987.0,11,10/13/2015,14:24,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 105.szv,55.9,60.0,11.756,12.907,0.21,0.215,0.089,0.024,0.68,0.687,37.99,41.21,,,39.24,0.1922,0.2222
106,9987.0,12,10/13/2015,14:26,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 106.szv,57.7,60.0,10.1,10.672,0.175,0.178,0.013,0.065,0.683,0.669,39.42,40.12,,,39.35,0.1922,0.2222
107,9988.0,11,10/13/2015,14:28,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 107.szv,56.9,60.0,12.395,13.333,0.218,0.222,0.025,0.043,0.62,0.616,35.29,36.93,,,35.63,0.2482,0.2438
108,9988.0,12,10/13/2015,14:30,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 108.szv,34.9,38.3,8.08,9.114,0.232,0.238,0.053,0.095,0.538,0.556,18.77,21.28,0.048,0.093,19.74,0.2482,0.2438
109,9989.0,11,10/13/2015,14:31,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 109.szv,57.7,60.0,14.332,14.794,0.248,0.247,0.089,0.1,0.789,0.777,45.54,46.6,,,46.07,0.2247,0.2232
110,9989.0,12,10/13/2015,14:33,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 110.szv,55.1,60.0,11.877,13.1,0.216,0.218,0.03,0.051,0.769,0.799,42.34,47.96,,,45.22,0.2247,0.2232
111,9990.0,11,10/13/2015,14:35,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 111.szv,56.4,60.0,12.752,13.556,0.226,0.226,0.059,0.006,0.765,0.755,43.15,45.27,,,43.97,0.2155,0.2143
112,9990.0,12,10/13/2015,14:37,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 112.szv,26.5,31.4,5.132,5.811,0.194,0.185,0.201,0.189,0.838,0.865,21.96,26.89,0.192,0.181,23.89,0.2155,0.2143
113,9991.0,11,10/13/2015,14:38,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 113.szv,17.3,20.9,4.569,5.622,0.264,0.269,0.203,0.2,0.478,0.558,8.27,11.66,,,10.02,0.2482,0.2543
114,9991.0,12,10/13/2015,14:39,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 114.szv,57.3,60.0,12.845,13.644,0.224,0.227,0.088,0.097,0.601,0.599,34.43,35.95,,,34.89,0.2482,0.2543
115,9992.0,11,10/13/2015,14:41,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 115.szv,2.7,7.3,0.737,2.084,0.276,0.287,0.928,0.548,0.261,0.733,0.7,5.33,0.907,0.506,3.34,0.229,0.23
116,9992.0,12,10/13/2015,14:41,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 116.szv,41.4,44.2,9.969,10.775,0.241,0.244,0.102,0.06,0.655,0.663,27.09,29.28,0.099,0.059,28.42,0.229,0.23
117,9993.0,11,10/13/2015,14:42,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 117.szv,0.4,2.5,0.074,0.508,0.196,0.205,0.926,0.928,0.052,0.3,0.02,0.74,,,0.14,0.2298,0.2358
118,9993.0,12,10/13/2015,14:43,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 118.szv,0.8,4.2,0.166,1.08,0.207,0.257,0.849,0.83,0.075,0.459,0.06,1.93,,,0.65,0.2298,0.2358
119,9994.0,11,10/13/2015,14:43,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 119.szv,55.4,60.0,13.114,14.168,0.237,0.236,0.04,0.054,0.784,0.798,43.42,47.87,,,45.08,0.236,0.2468
120,9994.0,12,10/13/2015,14:45,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 120.szv,55.8,60.0,11.368,12.277,0.204,0.205,0.063,0.07,0.759,0.769,42.34,46.12,,,43.48,0.236,0.2468
