Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
1,10552.0,1,2/5/2018,9:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 1.szv,56.1,60.0,14.518,15.478,0.259,0.258,0.064,0.042,0.657,0.672,36.84,40.34,,,38.04,0.275,0.276
2,10552.0,2,2/5/2018,9:48,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 2.szv,17.5,21.2,4.694,5.422,0.269,0.256,0.281,0.217,0.809,0.848,14.12,17.95,0.254,0.191,15.82,0.275,0.276
3,10553.0,1,2/5/2018,9:50,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 3.szv,56.1,60.0,9.459,9.797,0.169,0.163,0.116,0.125,0.841,0.841,47.17,50.45,,,48.56,0.1978,0.1962
4,10553.0,2,2/5/2018,9:52,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 4.szv,54.4,60.0,9.269,10.455,0.17,0.174,0.103,0.037,0.793,0.824,43.11,49.42,,,45.95,0.1978,0.1962
5,10554.0,1,2/5/2018,9:56,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 5.szv,26.5,28.6,5.568,6.009,0.21,0.21,0.14,0.096,0.615,0.615,16.3,17.6,,,16.91,0.2523,0.252
6,10554.0,2,2/5/2018,9:57,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 6.szv,23.3,26.5,5.818,6.571,0.25,0.248,0.081,0.14,0.734,0.724,17.07,19.17,,,17.77,0.2523,0.252
7,10555.0,1,2/5/2018,9:59,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 7.szv,55.7,60.0,10.905,11.119,0.196,0.185,0.128,0.122,0.875,0.886,48.7,53.16,,,50.1,0.2553,0.2472
8,10555.0,2,2/5/2018,10:01,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 8.szv,58.0,60.0,14.3,14.726,0.247,0.245,0.038,0.059,0.7,0.689,40.6,41.34,,,40.83,0.2553,0.2472
9,10556.0,1,2/5/2018,10:04,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 9.szv,56.6,60.0,9.953,10.073,0.176,0.168,0.049,0.053,0.792,0.79,44.85,47.4,,,45.5,0.2307,0.2325
10,10556.0,2,2/5/2018,10:06,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 10.szv,55.3,60.0,11.27,11.962,0.204,0.199,0.02,0.027,0.808,0.821,44.66,49.25,,,46.2,0.2307,0.2325
11,10557.0,1,2/5/2018,10:10,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 11.szv,30.7,32.7,7.145,7.244,0.233,0.222,0.081,0.068,0.656,0.645,20.15,21.09,,,20.59,0.2348,0.2267
12,10557.0,2,2/5/2018,10:10,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 12.szv,56.7,60.0,11.555,12.362,0.204,0.206,0.113,0.087,0.685,0.678,38.86,40.67,,,39.22,0.2348,0.2267
13,10558.0,1,2/5/2018,10:14,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 13.szv,55.2,60.0,10.61,11.321,0.192,0.189,0.158,0.142,0.769,0.795,42.44,47.67,,,44.55,0.234,0.2255
14,10558.0,2,2/5/2018,10:16,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 14.szv,55.3,60.0,9.689,10.395,0.175,0.173,0.052,0.019,0.626,0.65,34.63,39.02,,,35.68,0.234,0.2255
15,10559.0,1,2/5/2018,10:20,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 15.szv,56.1,60.0,12.413,12.958,0.221,0.216,0.068,0.031,0.714,0.742,40.07,44.54,,,41.39,0.256,0.2915
16,10559.0,2,2/5/2018,10:22,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 16.szv,40.4,43.1,10.701,11.575,0.265,0.269,0.121,0.082,0.607,0.626,24.51,26.96,,,25.75,0.256,0.2915
17,10560.0,1,2/5/2018,10:25,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 17.szv,8.2,11.2,1.594,1.738,0.194,0.155,0.556,0.529,0.411,0.503,3.37,5.63,,,3.7,0.2627,0.2578
18,10560.0,2,2/5/2018,10:25,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 18.szv,56.0,60.0,12.014,13.16,0.215,0.219,0.098,0.114,0.85,0.851,47.56,51.08,,,48.61,0.2627,0.2578
19,10561.0,1,2/5/2018,10:29,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 19.szv,58.0,60.0,10.849,10.941,0.187,0.182,0.026,0.027,0.521,0.519,30.21,31.15,,,30.39,0.2468,0.2472
20,10561.0,2,2/5/2018,10:31,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 20.szv,40.0,42.0,8.757,8.937,0.219,0.213,0.082,0.068,0.53,0.53,21.19,22.24,0.067,0.054,21.66,0.2468,0.2472
21,10562.0,1,2/5/2018,10:33,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 21.szv,56.8,60.0,14.749,15.692,0.26,0.262,0.078,0.094,0.749,0.759,42.55,45.53,,,44.19,0.2653,0.2553
22,10562.0,2,2/5/2018,10:35,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 22.szv,55.9,60.0,13.922,15.068,0.249,0.251,0.099,0.053,0.783,0.805,43.78,48.29,,,45.99,0.2653,0.2553
23,10563.0,1,2/5/2018,10:40,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 23.szv,54.7,60.0,8.862,9.341,0.162,0.156,0.168,0.158,0.905,0.925,49.5,55.52,,,51.23,0.2198,0.2178
24,10563.0,2,2/5/2018,10:42,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 24.szv,56.8,60.0,11.636,11.943,0.205,0.199,0.13,0.12,0.74,0.741,42.04,44.46,,,43.19,0.2198,0.2178
25,10564.0,1,2/5/2018,10:45,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 25.szv,51.4,54.6,11.427,12.32,0.222,0.226,0.103,0.064,0.681,0.699,35.0,38.16,,,36.65,0.2495,0.2498
26,10564.0,2,2/5/2018,10:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 26.szv,39.8,43.9,7.816,8.814,0.196,0.201,0.165,0.136,0.656,0.7,26.11,30.74,,,28.05,0.2495,0.2498
27,10565.0,1,2/5/2018,10:49,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 27.szv,32.3,34.1,7.014,7.057,0.217,0.207,0.078,0.082,0.761,0.747,24.59,25.49,,,24.86,0.2823,0.282
28,10565.0,2,2/5/2018,10:50,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 28.szv,29.4,31.1,7.884,7.978,0.268,0.257,0.066,0.077,0.799,0.781,23.39,24.18,0.044,0.06,23.71,0.2823,0.282
29,10566.0,1,2/5/2018,10:52,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 29.szv,55.8,60.0,14.164,14.435,0.254,0.241,0.05,0.038,0.663,0.691,37.0,41.46,,,39.2,0.2487,0.2452
30,10566.0,2,2/5/2018,10:54,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 30.szv,22.8,27.1,5.21,6.11,0.228,0.225,0.164,0.177,0.561,0.627,12.79,17.0,,,14.44,0.2487,0.2452
31,10552.0,3,2/5/2018,12:31,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 31.szv,58.3,60.0,13.978,14.317,0.24,0.239,0.066,0.083,0.72,0.711,41.98,42.66,,,42.13,0.275,0.276
32,10552.0,4,2/5/2018,12:33,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 32.szv,8.7,11.6,2.413,3.357,0.277,0.289,0.368,0.248,0.683,0.741,5.88,8.53,0.367,0.243,7.35,0.275,0.276
33,10553.0,3,2/5/2018,12:34,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 33.szv,57.6,60.0,13.684,14.417,0.238,0.24,0.048,0.09,0.738,0.732,42.52,43.92,,,43.41,0.1978,0.1962
34,10553.0,4,2/5/2018,12:36,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 34.szv,54.2,60.0,10.297,11.235,0.19,0.187,0.13,0.133,0.708,0.745,38.36,44.68,,,41.17,0.1978,0.1962
35,10554.0,3,2/5/2018,12:38,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 35.szv,42.0,46.2,11.916,12.725,0.284,0.275,0.097,0.092,0.675,0.695,28.34,32.12,,,30.07,0.2523,0.252
36,10554.0,4,2/5/2018,12:39,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 36.szv,55.6,60.0,13.643,14.568,0.245,0.243,0.064,0.039,0.688,0.722,38.24,43.29,,,40.71,0.2523,0.252
37,10555.0,3,2/5/2018,12:41,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 37.szv,55.7,60.0,14.683,15.463,0.264,0.258,0.06,0.033,0.651,0.684,36.27,41.01,,,38.76,0.2553,0.2472
38,10555.0,4,2/5/2018,12:43,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 38.szv,27.2,30.7,6.72,7.265,0.247,0.237,0.17,0.125,0.676,0.711,18.39,21.83,,,20.23,0.2553,0.2472
39,10556.0,3,2/5/2018,12:44,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 39.szv,57.8,60.0,13.671,13.881,0.237,0.231,0.109,0.113,0.77,0.76,44.51,45.57,,,45.06,0.2307,0.2325
40,10556.0,4,2/5/2018,12:45,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 40.szv,54.6,56.7,12.27,12.643,0.225,0.223,0.06,0.047,0.619,0.618,33.71,34.94,0.052,0.038,34.4,0.2307,0.2325
41,10557.0,3,2/5/2018,12:47,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 41.szv,40.7,44.4,7.777,8.383,0.191,0.189,0.082,0.115,0.411,0.442,16.72,19.59,0.058,0.099,17.71,0.2348,0.2267
42,10557.0,4,2/5/2018,12:48,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 42.szv,23.0,27.8,5.052,5.888,0.22,0.212,0.246,0.207,0.556,0.637,12.72,17.62,0.218,0.187,14.74,0.2348,0.2267
43,10558.0,3,2/5/2018,12:49,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 43.szv,57.8,60.0,12.337,12.766,0.213,0.213,0.045,0.078,0.763,0.748,44.11,44.9,,,44.25,0.234,0.2255
44,10558.0,4,2/5/2018,12:50,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 44.szv,54.8,60.0,11.563,12.39,0.211,0.207,0.088,0.093,0.733,0.768,40.18,46.06,,,42.68,0.234,0.2255
45,10559.0,3,2/5/2018,12:52,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 45.szv,1.1,2.8,0.289,0.68,0.265,0.244,0.779,0.818,0.079,0.283,0.09,0.79,,,0.24,0.256,0.2915
46,10559.0,4,2/5/2018,12:52,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 46.szv,9.9,12.7,3.476,4.511,0.352,0.356,0.081,0.196,0.719,0.669,7.09,8.47,0.084,0.184,7.46,0.256,0.2915
47,10560.0,3,2/5/2018,12:53,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 47.szv,54.4,56.3,16.901,17.402,0.311,0.309,0.052,0.04,0.729,0.722,39.67,40.64,,,40.22,0.2627,0.2578
48,10560.0,4,2/5/2018,12:54,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 48.szv,55.7,60.0,15.069,16.366,0.271,0.273,0.049,0.031,0.631,0.641,35.14,38.48,,,36.18,0.2627,0.2578
49,10561.0,3,2/5/2018,12:56,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 49.szv,15.6,18.9,4.271,5.303,0.274,0.281,0.074,0.18,0.734,0.694,11.34,13.02,0.058,0.158,11.74,0.2468,0.2472
50,10561.0,4,2/5/2018,12:57,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 50.szv,35.2,38.2,10.752,11.573,0.305,0.303,0.107,0.081,0.629,0.648,22.13,24.74,,,23.82,0.2468,0.2472
51,10562.0,3,2/5/2018,12:58,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 51.szv,51.1,53.8,14.348,15.266,0.281,0.284,0.032,0.053,0.7,0.683,35.67,36.65,0.024,0.045,35.76,0.2653,0.2553
52,10562.0,4,2/5/2018,12:59,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 52.szv,56.1,60.0,13.856,14.908,0.247,0.249,0.007,0.061,0.76,0.784,42.65,47.0,,,45.04,0.2653,0.2553
53,10563.0,3,2/5/2018,13:01,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 53.szv,58.0,60.0,13.124,13.488,0.226,0.225,0.1,0.109,0.697,0.688,40.4,41.28,,,40.81,0.2198,0.2178
54,10563.0,4,2/5/2018,13:03,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 54.szv,6.3,11.1,1.574,2.705,0.25,0.244,0.355,0.433,0.222,0.491,1.4,5.45,,,3.18,0.2198,0.2178
55,10564.0,3,2/5/2018,13:03,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 55.szv,11.2,14.0,3.011,3.591,0.269,0.257,0.177,0.212,0.585,0.59,6.47,8.17,0.139,0.197,7.17,0.2495,0.2498
56,10564.0,4,2/5/2018,13:04,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 56.szv,55.8,60.0,14.939,16.089,0.268,0.268,0.045,0.025,0.828,0.84,46.2,50.41,,,48.35,0.2495,0.2498
57,10565.0,3,2/5/2018,13:06,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 57.szv,42.7,45.6,12.072,12.983,0.283,0.285,0.063,0.062,0.742,0.748,31.67,34.1,,,32.88,0.2823,0.282
58,10565.0,4,2/5/2018,13:07,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 58.szv,10.6,14.7,2.595,3.619,0.245,0.246,0.21,0.324,0.729,0.792,7.3,11.19,0.216,0.323,8.48,0.2823,0.282
59,10566.0,3,2/5/2018,13:09,pm,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 59.szv,58.3,60.0,13.413,13.818,0.23,0.23,0.066,0.081,0.845,0.837,49.28,50.23,,,49.88,0.2487,0.2452
