Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,9985,10,10/17/2015,9:46,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 341.szv,1.1,3,0.2,0.545,0.182,0.182,0.961,0.86,0.069,0.25,0.07,0.74,0.966,0.816,0.2,0.2187,0.229
342,9986,10,10/17/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 342.szv,7.4,10.5,1.571,2.319,0.212,0.221,0.558,0.328,0.751,0.731,5.4,7.52,0.592,0.319,6.28,0.1982,0.2395
343,9987,10,10/17/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 343.szv,6,9.3,1.741,2.766,0.291,0.298,0.672,0.339,0.707,0.794,4.13,7.26,0.659,0.298,6.09,0.2033,0.2472
344,9988,10,10/17/2015,9:48,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 344.szv,10.8,12.3,2.573,2.95,0.238,0.24,0.039,0.13,0.468,0.433,4.57,4.88,0.014,0.118,4.64,0.1165,0.2238
345,9989,10,10/17/2015,9:48,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 345.szv,1.2,5.8,0.222,1.523,0.185,0.263,0.97,0.804,0.082,0.705,0.07,3.85,0.999,0.794,1.24,0.2373,0.2592
346,9990,10,10/17/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 346.szv,0.7,4.4,0.11,1.105,0.158,0.251,0.743,0.91,0.045,0.462,0.03,1.97,0.817,0.883,0.13,0.2253,0.2615
347,9991,10,10/17/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 347.szv,6.3,9,1.73,2.476,0.275,0.275,0.406,0.309,0.631,0.656,3.98,5.9,,,4.89,0.2367,0.2693
348,9992,10,10/17/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 348.szv,0.5,5,0.062,1.277,0.126,0.256,0.898,0.836,0.034,0.598,0.02,2.98,,,0.61,0.2195,0.2397
349,9993,10,10/17/2015,9:50,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 349.szv,0.8,2,0.143,0.397,0.179,0.199,0.848,0.946,0.042,0.161,0.02,0.25,0.987,0.947,0.01,0.2117,0.246
350,9994,10,10/17/2015,9:50,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 350.szv,0.3,3.8,0.04,0.871,0.133,0.229,0.957,0.94,0.021,0.439,0,1.57,,0.95,0.16,0.1793,0.2277
