Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,9887,4,8/28/2015,13:22,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 281.szv,2.5,6.9,0.035,1.134,0.014,0.165,0.835,0.973,0,0.472,0,1.9,,0.983,-0.16,0.1883,0.2328
282,9888,4,8/28/2015,13:23,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 282.szv,2.3,5.6,0.581,0.995,0.254,0.178,0.951,0.921,0.167,0.591,0.3,3.02,0.936,0.911,1.08,0.2457,0.2488
283,9889,4,8/28/2015,13:23,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 283.szv,1.1,2.2,0.168,0.384,0.153,0.175,0.886,0.903,0.024,0.102,0.02,0.21,0.188,0.66,0.02,0.1605,0.2188
284,9890,4,8/28/2015,13:23,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 284.szv,11.4,13.4,2.796,3.282,0.245,0.245,0.314,0.178,0.722,0.706,7.85,9.09,0.309,0.163,8.51,0.2637,0.2603
285,9891,4,8/28/2015,13:24,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 285.szv,21.8,24.1,5.849,6.482,0.268,0.269,0.122,0.186,0.78,0.784,16.78,18.67,0.095,0.162,16.62,0.8208,0.4452
286,9892,4,8/28/2015,13:24,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 286.szv,1.2,4.3,0.164,1.281,0.136,0.298,0.989,0.757,0.036,0.522,0.02,1.93,0.999,0.743,0.69,0.2348,0.284
287,9893,4,8/28/2015,13:25,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 287.szv,0.7,4.3,0.089,1.232,0.133,0.289,0.92,0.862,0.039,0.407,0.02,1.69,0.822,0.817,-0.03,0.1797,0.2773
288,9894,4,8/28/2015,13:25,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 288.szv,29.2,33.9,8.302,9.575,0.284,0.282,0.066,0.125,0.632,0.659,18.12,22.01,0.052,0.117,19.8,0.2418,0.2368
289,9895,4,8/28/2015,13:26,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 289.szv,1,2.4,0.133,0.438,0.138,0.185,0.769,0.883,0.061,0.163,0.05,0.35,0.89,0.839,-0.01,0.23,0.2527
290,9896,4,8/28/2015,13:26,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 290.szv,1.3,5.7,0.158,1.43,0.124,0.252,0.575,0.804,0.011,0.558,0,2.56,0.399,0.832,0.48,0.1787,0.2457
