Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,9975.0,19,10/15/2015,9:52,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 181.szv,1.8,4.8,0.552,1.539,0.307,0.321,0.987,0.542,0.27,0.634,0.49,3.04,,,1.84,0.2855,0.2875
182,9975.0,20,10/15/2015,9:52,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 182.szv,1.8,5.5,0.529,1.697,0.294,0.309,1.0,0.614,0.324,0.747,0.58,4.11,,,2.25,0.2855,0.2875
183,9976.0,19,10/15/2015,9:53,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 183.szv,57.0,60.0,17.034,18.138,0.299,0.302,0.079,0.026,0.686,0.695,39.07,41.7,,,40.51,0.2855,0.2843
184,9976.0,20,10/15/2015,9:55,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 184.szv,29.3,32.2,8.447,9.008,0.288,0.28,0.093,0.105,0.521,0.533,15.27,17.16,,,15.93,0.2855,0.2843
185,9977.0,19,10/15/2015,9:56,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 185.szv,16.9,18.7,5.439,6.007,0.322,0.321,0.119,0.092,0.633,0.625,10.63,11.61,0.111,0.088,11.15,0.2808,0.2938
186,9977.0,20,10/15/2015,9:57,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 186.szv,20.3,22.0,5.776,6.162,0.285,0.28,0.127,0.08,0.642,0.639,12.98,14.0,0.131,0.08,13.54,0.2808,0.2938
187,9978.0,19,10/15/2015,9:57,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 187.szv,49.6,53.6,13.736,14.999,0.277,0.28,0.031,0.082,0.71,0.712,35.1,38.06,0.023,0.075,35.72,0.2757,0.2803
188,9978.0,20,10/15/2015,9:58,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 188.szv,58.2,60.0,13.336,13.779,0.229,0.23,0.032,0.005,0.7,0.697,40.71,41.82,,,41.22,0.2757,0.2803
189,9979.0,19,10/15/2015,10:00,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 189.szv,19.4,23.5,5.403,6.54,0.278,0.278,0.055,0.176,0.647,0.665,12.41,15.49,0.042,0.164,13.39,0.2417,0.255
190,9979.0,20,10/15/2015,10:01,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 190.szv,20.1,23.4,5.39,6.273,0.268,0.268,0.177,0.156,0.351,0.438,7.06,10.24,,,8.84,0.2417,0.255
191,9980.0,19,10/15/2015,10:02,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 191.szv,2.0,4.8,0.672,1.623,0.343,0.341,0.919,0.583,0.307,0.642,0.6,3.05,,,1.82,0.3112,0.3193
192,9980.0,20,10/15/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 192.szv,20.6,22.3,6.726,7.234,0.327,0.325,0.107,0.085,0.68,0.673,13.98,14.99,,,14.51,0.3112,0.3193
193,9981.0,19,10/15/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 193.szv,4.0,4.0,1.253,1.253,0.317,0.317,0.942,0.942,0.642,0.642,2.54,2.54,0.927,0.927,0.33,0.2755,0.276
194,9981.0,20,10/15/2015,10:04,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 194.szv,0.1,3.9,0.026,1.181,0.256,0.303,1.0,0.873,0.037,0.58,0.0,2.26,,,0.39,0.2755,0.276
195,9982.0,19,10/15/2015,10:05,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 195.szv,17.0,18.9,5.116,5.551,0.301,0.294,0.124,0.11,0.475,0.481,7.9,8.9,0.11,0.097,8.39,0.289,0.2843
196,9982.0,20,10/15/2015,10:05,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 196.szv,56.4,60.0,14.753,15.951,0.262,0.266,0.083,0.006,0.656,0.654,37.0,39.24,,,37.26,0.289,0.2843
197,9983.0,19,10/15/2015,10:07,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 197.szv,55.9,60.0,15.939,17.294,0.285,0.288,0.039,0.091,0.692,0.718,38.7,43.06,,,40.79,0.2715,0.2765
198,9983.0,20,10/15/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 198.szv,29.6,32.7,7.491,8.387,0.253,0.256,0.153,0.103,0.576,0.609,17.04,19.92,,,18.46,0.2715,0.2765
199,9984.0,19,10/15/2015,10:10,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 199.szv,18.7,20.5,5.313,5.869,0.284,0.287,0.178,0.098,0.523,0.532,9.72,10.83,0.167,0.085,10.38,0.2713,0.27
200,9984.0,20,10/15/2015,10:11,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 200.szv,30.6,32.6,7.911,8.419,0.259,0.259,0.103,0.067,0.612,0.614,18.69,19.99,,,19.39,0.2713,0.27
201,9975.0,21,10/15/2015,10:57,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 201.szv,22.9,25.7,6.088,6.916,0.266,0.269,0.191,0.124,0.726,0.747,16.63,19.19,,,17.91,0.2855,0.2875
202,9975.0,22,10/15/2015,10:58,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 202.szv,32.5,36.0,8.094,9.118,0.249,0.253,0.043,0.127,0.64,0.636,20.73,22.83,0.033,0.112,20.74,0.2855,0.2875
203,9976.0,21,10/15/2015,10:59,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 203.szv,26.0,27.9,7.766,8.412,0.299,0.302,0.092,0.068,0.797,0.782,20.7,21.8,,,21.31,0.2855,0.2843
204,9976.0,22,10/15/2015,11:00,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 204.szv,3.4,7.5,0.936,2.01,0.279,0.269,0.851,0.62,0.334,0.72,1.08,5.29,0.795,0.584,2.76,0.2855,0.2843
205,9977.0,21,10/15/2015,11:01,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 205.szv,1.0,5.1,0.237,1.571,0.237,0.308,0.995,0.732,0.135,0.729,0.13,3.72,,,1.36,0.2808,0.2938
206,9977.0,22,10/15/2015,11:01,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 206.szv,10.4,13.2,2.758,3.52,0.266,0.267,0.316,0.229,0.61,0.655,6.32,8.63,0.318,0.229,7.36,0.2808,0.2938
207,9978.0,21,10/15/2015,11:02,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 207.szv,7.7,10.6,2.202,3.096,0.286,0.292,0.427,0.294,0.692,0.685,5.26,7.19,0.387,0.261,6.05,0.2757,0.2803
208,9978.0,22,10/15/2015,11:02,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 208.szv,28.1,32.3,7.159,8.29,0.255,0.257,0.034,0.14,0.687,0.703,19.3,22.71,,,19.97,0.2757,0.2803
209,9979.0,21,10/15/2015,11:03,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 209.szv,0.6,3.6,0.13,0.853,0.216,0.237,0.966,0.896,0.072,0.42,0.04,1.51,,,0.19,0.2417,0.255
