Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
271,9985,3,10/16/2015,10:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 271.szv,3.4,5.2,0.741,0.951,0.218,0.183,0.681,0.725,0.129,0.24,0.44,1.25,,,0.53,0.2037,0.284
272,9986,3,10/16/2015,10:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 272.szv,5.4,9.1,1.52,2.7,0.282,0.297,0.831,0.371,0.647,0.725,3.49,6.59,,,4.89,0.2312,0.2707
273,9987,3,10/16/2015,10:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 273.szv,1.2,4.4,0.256,1.047,0.213,0.238,0.988,0.78,0.143,0.512,0.17,2.25,,,0.8,0.2157,0.2528
274,9988,3,10/16/2015,10:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 274.szv,7.8,9.8,2.018,2.558,0.26,0.262,0.267,0.239,0.662,0.626,5.14,6.12,,,5.64,0.2307,0.2443
275,9989,3,10/16/2015,10:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 275.szv,3.8,8.1,0.947,2.214,0.249,0.273,0.857,0.523,0.441,0.769,1.67,6.23,,,3.7,0.26,0.2713
276,9990,3,10/16/2015,10:25,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 276.szv,24.6,29.1,6.095,7.419,0.248,0.255,0.165,0.149,0.803,0.843,19.73,24.5,0.148,0.147,22.1,0.243,0.2413
277,9991,3,10/16/2015,10:26,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 277.szv,6.3,9,1.385,2.043,0.22,0.227,0.823,0.416,0.613,0.675,3.86,6.08,,,4.86,0.2583,0.2657
278,9992,3,10/16/2015,10:26,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 278.szv,15.1,17.1,4.092,4.563,0.271,0.267,0.061,0.092,0.649,0.616,9.8,10.53,,,10.1,0.2265,0.2343
279,9993,3,10/16/2015,10:27,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 279.szv,42.1,46.2,9.558,10.61,0.227,0.23,0.098,0.118,0.661,0.675,27.82,31.18,,,28.62,0.2597,0.2623
280,9994,3,10/16/2015,10:28,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 280.szv,5.1,9.2,1.293,2.311,0.253,0.251,0.808,0.452,0.608,0.784,3.1,7.21,,,5.02,0.1957,0.2498
