Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,10042,1,1/22/2016,9:06,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 251.szv,4.1,7.4,1.657,2.724,0.404,0.368,0.191,0.5,0.187,0.387,0.37,2.04,0.653,0.789,0.59,0.2843,0.2932
252,10043,1,1/22/2016,9:06,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 252.szv,13,16.1,3.511,4.28,0.27,0.266,0.135,0.22,0.549,0.564,6.58,8.51,0.12,0.206,7.12,0.2475,0.2752
253,10044,1,1/22/2016,9:08,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 253.szv,1.5,3.4,0.1,0.598,0.067,0.176,1.159,0.899,0.053,0.17,0.07,0.55,0.999,0.786,-0.06,0.173,0.2423
254,10045,1,1/22/2016,9:08,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 254.szv,20.3,23,4.85,5.714,0.239,0.249,0.043,0.156,0.625,0.618,11.26,12.82,0.024,0.148,11.53,0.2753,0.298
255,10046,1,1/22/2016,9:08,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 255.szv,1.8,5.2,0.195,1.34,0.109,0.258,0.684,0.855,0.052,0.453,0.05,2.01,0.848,0.826,0.09,0.2433,0.2998
256,10047,1,1/22/2016,9:09,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 256.szv,13.4,16.8,3.453,4.153,0.258,0.247,0.283,0.249,0.814,0.808,10.04,12.72,0.27,0.23,10.98,0.2603,0.2752
257,10048,1,1/22/2016,9:09,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 257.szv,3,5.1,0.619,1.142,0.209,0.226,0.918,0.628,0.219,0.395,0.4,1.55,0.951,0.605,0.79,0.2913,0.2873
258,10049,1,1/22/2016,9:10,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 258.szv,1.6,3.1,0.168,0.558,0.107,0.182,0.924,0.927,0.036,0.184,0.03,0.45,0.62,0.84,-0.01,0.2522,0.2773
259,10050,1,1/22/2016,9:10,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 259.szv,15.6,18.6,5.246,6.48,0.337,0.349,0.161,0.176,0.578,0.621,9.02,11.54,,,10.13,0.2755,0.3217
260,10051,1,1/22/2016,9:11,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 260.szv,1.3,2.8,0.182,0.547,0.144,0.197,0.877,0.934,0.032,0.202,0.01,0.38,0.817,0.957,0.01,0.2162,0.2645
