Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
406,10552,3,2/9/2018,10:24,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 406.szv,0.7,1.9,0.12,0.421,0.171,0.222,0.978,0.986,0.037,0.193,0.01,0.29,0.635,0.951,0.03,0.2735,0.2833
407,10553,3,2/9/2018,10:24,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 407.szv,13,16,3.322,4.166,0.256,0.26,0.237,0.206,0.733,0.707,9.4,11.18,0.236,0.184,10.03,0.2582,0.2577
408,10554,3,2/9/2018,10:25,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 408.szv,0.3,5.1,0.022,1.575,0.078,0.31,0.809,0.771,0,0.754,0,3.61,,0.773,1.28,0.2132,0.2545
409,10555,3,2/9/2018,10:25,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 409.szv,3.9,7.8,1.171,2.336,0.3,0.299,0.785,0.526,0.443,0.759,1.47,5.48,0.743,0.504,3.36,0.2755,0.295
410,10556,3,2/9/2018,10:25,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 410.szv,2.2,3.3,0.216,0.439,0.1,0.134,0.861,0.944,0.01,0.091,0.01,0.18,0.694,0.915,-0.06,0.1827,0.2482
411,10557,3,2/9/2018,10:26,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 411.szv,3.6,7.9,0.799,2.066,0.222,0.262,0.86,0.568,0.302,0.708,1.09,5.59,,,2.88,0.2507,0.2735
412,10558,3,2/9/2018,10:26,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 412.szv,17.9,23.1,4.458,5.989,0.249,0.26,0.232,0.218,0.763,0.785,13.24,17.7,0.226,0.21,14.65,0.2495,0.2425
413,10559,3,2/9/2018,10:27,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 413.szv,12.5,14.6,3.564,4.165,0.285,0.285,0.22,0.151,0.621,0.619,7.57,8.85,0.209,0.125,8.36,0.2665,0.2455
414,10560,3,2/9/2018,10:27,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 414.szv,8.1,12.5,2.578,3.873,0.319,0.31,0.208,0.334,0.764,0.822,5.64,9.68,0.191,0.324,7.22,0.3038,0.2835
415,10561,3,2/9/2018,10:28,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 415.szv,0.8,1.8,0.174,0.368,0.217,0.205,0.932,0.952,0.022,0.127,0,0.14,0.999,0.976,0.01,0.2482,0.2392
416,10562,3,2/9/2018,10:28,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 416.szv,14.3,18.5,3.603,4.848,0.253,0.263,0.12,0.259,0.717,0.764,9.81,13.67,0.094,0.245,11.04,0.2832,0.2768
417,10563,3,2/9/2018,10:28,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 417.szv,0.2,3,0.022,0.762,0.109,0.254,1,0.965,0,0.378,0,0.97,,0.957,0.06,0.1897,0.2483
418,10564,3,2/9/2018,10:29,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 418.szv,5.1,7.6,1.652,2.492,0.324,0.328,0.703,0.359,0.72,0.742,3.29,5.24,0.738,0.336,4.25,0.3232,0.3193
419,10565,3,2/9/2018,10:29,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 419.szv,1.3,2.6,0.146,0.503,0.112,0.194,0.93,0.941,0.025,0.222,0.01,0.34,0.601,0.984,0.03,0.2455,0.2873
420,10566,3,2/9/2018,10:30,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 420.szv,4.2,8.6,0.132,1.578,0.031,0.184,0.699,0.69,0.015,0.399,0.05,3.01,,0.762,-0.07,0.2183,0.2463
