Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,9975.0,7,10/13/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 61.szv,32.7,34.6,9.156,9.63,0.28,0.278,0.058,0.058,0.709,0.695,23.17,24.06,,,23.56,0.2698,0.2673
62,9975.0,8,10/13/2015,9:50,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 62.szv,22.2,26.2,5.773,6.715,0.26,0.256,0.099,0.18,0.626,0.66,13.76,17.15,0.071,0.16,14.86,0.2698,0.2673
63,9976.0,7,10/13/2015,9:52,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 63.szv,8.8,10.5,2.755,3.25,0.313,0.31,0.187,0.176,0.757,0.719,6.65,7.54,,,7.06,0.3025,0.3065
64,9976.0,8,10/13/2015,9:52,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 64.szv,21.2,25.0,6.445,7.643,0.304,0.306,0.132,0.156,0.665,0.716,14.03,17.83,0.127,0.151,15.6,0.3025,0.3065
65,9977.0,7,10/13/2015,9:53,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 65.szv,57.3,60.0,17.305,18.232,0.302,0.304,0.079,0.063,0.645,0.661,36.97,39.66,,,38.57,0.2802,0.2972
66,9977.0,8,10/13/2015,9:54,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 66.szv,1.5,5.1,0.369,1.3,0.246,0.255,0.948,0.891,0.104,0.611,0.12,2.93,0.816,0.844,0.73,0.2802,0.2972
67,9978.0,7,10/13/2015,9:55,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 67.szv,31.7,35.0,8.081,8.916,0.255,0.255,0.051,0.1,0.855,0.835,27.01,29.13,0.049,0.098,27.59,0.2618,0.261
68,9978.0,8,10/13/2015,9:56,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 68.szv,21.5,24.7,5.539,6.2,0.258,0.251,0.19,0.131,0.71,0.735,15.24,18.13,,,16.69,0.2618,0.261
69,9979.0,7,10/13/2015,9:57,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 69.szv,58.1,60.0,14.149,14.504,0.244,0.242,0.046,0.064,0.853,0.844,49.55,50.65,,,50.15,0.263,0.2538
70,9979.0,8,10/13/2015,9:59,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 70.szv,58.1,60.0,13.682,14.161,0.236,0.236,0.077,0.105,0.644,0.636,37.41,38.17,,,37.66,0.263,0.2538
71,9980.0,7,10/13/2015,10:01,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 71.szv,50.1,51.8,13.047,13.13,0.26,0.253,0.045,0.05,0.563,0.559,28.2,28.96,,,28.5,0.2742,0.268
72,9980.0,8,10/13/2015,10:02,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 72.szv,6.9,10.7,1.334,2.062,0.193,0.193,0.518,0.537,0.344,0.552,2.25,5.7,0.49,0.508,2.98,0.2742,0.268
73,9981.0,7,10/13/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 73.szv,6.2,9.6,1.771,3.064,0.286,0.319,0.665,0.375,0.438,0.609,2.72,5.84,,,4.12,0.3007,0.3058
74,9981.0,8,10/13/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 74.szv,8.6,10.1,2.607,2.913,0.303,0.288,0.091,0.147,0.647,0.607,5.56,6.13,,,5.72,0.3007,0.3058
75,9982.0,7,10/13/2015,10:04,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 75.szv,57.0,60.0,15.172,15.893,0.266,0.265,0.104,0.073,0.845,0.85,47.96,50.79,0.077,0.051,49.57,0.2573,0.2588
76,9982.0,8,10/13/2015,10:06,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 76.szv,1.2,3.0,0.221,0.532,0.19,0.18,0.993,0.947,0.082,0.298,0.07,0.78,0.999,0.94,0.18,0.2573,0.2588
77,9983.0,7,10/13/2015,10:06,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 77.szv,8.5,11.4,2.592,3.586,0.305,0.315,0.459,0.26,0.721,0.771,6.11,8.77,0.423,0.238,7.58,0.2885,0.2918
78,9983.0,8,10/13/2015,10:07,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 78.szv,56.1,60.0,16.064,17.246,0.286,0.287,0.015,0.07,0.714,0.736,40.06,44.16,,,41.78,0.2885,0.2918
79,9984.0,7,10/13/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 79.szv,6.4,9.5,1.653,2.333,0.259,0.246,0.626,0.401,0.779,0.829,4.97,7.86,,,6.44,0.2672,0.268
80,9984.0,8,10/13/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 80.szv,56.2,60.0,13.927,15.026,0.248,0.25,0.072,0.001,0.782,0.785,43.96,47.11,,,44.98,0.2672,0.268
81,9975.0,9,10/13/2015,13:04,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 81.szv,58.1,60.0,15.314,15.685,0.264,0.261,0.059,0.053,0.654,0.652,38.0,39.14,,,38.63,0.2698,0.2673
82,9975.0,10,10/13/2015,13:05,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 82.szv,27.5,31.4,7.21,8.171,0.262,0.26,0.163,0.13,0.808,0.846,21.94,26.3,0.156,0.128,24.17,0.2698,0.2673
83,9976.0,9,10/13/2015,13:06,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 83.szv,23.2,26.0,6.851,7.485,0.296,0.288,0.155,0.128,0.733,0.753,16.64,19.19,0.367,0.263,17.85,0.3025,0.3065
84,9976.0,10,10/13/2015,13:07,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 84.szv,56.8,60.0,15.642,16.251,0.275,0.271,0.035,0.039,0.761,0.772,43.24,46.3,,,44.57,0.3025,0.3065
85,9977.0,9,10/13/2015,13:09,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 85.szv,54.0,56.9,16.431,17.667,0.304,0.311,0.06,0.055,0.654,0.659,35.21,37.4,0.057,0.049,36.16,0.2802,0.2972
86,9977.0,10,10/13/2015,13:10,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 86.szv,25.5,29.4,7.04,8.269,0.276,0.281,0.116,0.16,0.564,0.614,14.33,18.01,0.096,0.141,15.54,0.2802,0.2972
87,9978.0,9,10/13/2015,13:11,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 87.szv,22.5,24.3,6.677,7.228,0.297,0.297,0.04,0.091,0.591,0.571,13.3,13.89,,,13.48,0.2618,0.261
88,9978.0,10,10/13/2015,13:12,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 88.szv,44.8,49.3,10.223,11.472,0.228,0.233,0.081,0.104,0.871,0.868,38.99,42.76,0.08,0.103,39.7,0.2618,0.261
89,9979.0,9,10/13/2015,13:13,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 89.szv,14.4,19.1,3.805,4.767,0.264,0.25,0.297,0.253,0.925,0.97,13.21,18.41,0.3,0.251,15.52,0.263,0.2538
90,9979.0,10,10/13/2015,13:13,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 90.szv,42.8,46.0,11.063,11.894,0.259,0.259,0.034,0.07,0.778,0.771,33.25,35.43,,,34.07,0.263,0.2538
91,9980.0,9,10/13/2015,13:14,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 91.szv,23.0,24.6,7.126,7.586,0.31,0.309,0.047,0.066,0.599,0.581,13.63,14.13,0.032,0.057,13.8,0.2742,0.268
92,9980.0,10,10/13/2015,13:15,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 92.szv,15.6,19.9,4.721,6.039,0.303,0.304,0.065,0.194,0.642,0.647,9.99,12.84,,,10.54,0.2742,0.268
93,9981.0,9,10/13/2015,13:16,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 93.szv,11.2,14.4,3.459,4.512,0.309,0.313,0.114,0.252,0.645,0.659,7.22,9.49,,,7.86,0.3007,0.3058
94,9981.0,10,10/13/2015,13:16,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 94.szv,13.2,16.9,3.631,4.883,0.275,0.289,0.045,0.234,0.391,0.448,5.16,7.57,,,5.24,0.3007,0.3058
95,9982.0,9,10/13/2015,13:17,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 95.szv,2.1,6.2,0.585,1.841,0.284,0.299,0.916,0.626,0.287,0.652,0.59,4.01,,,2.1,0.2573,0.2588
96,9982.0,10,10/13/2015,13:17,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 96.szv,52.9,56.0,15.279,16.331,0.289,0.292,0.065,0.054,0.736,0.738,38.96,41.32,,,40.17,0.2573,0.2588
97,9983.0,9,10/13/2015,13:18,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 97.szv,58.1,60.0,17.749,18.444,0.306,0.307,0.073,0.073,0.743,0.743,43.18,44.58,,,44.03,0.2885,0.2918
98,9983.0,10,10/13/2015,13:20,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 98.szv,13.6,14.8,3.978,4.332,0.292,0.293,0.113,0.083,0.753,0.717,10.24,10.61,,,10.4,0.2885,0.2918
99,9984.0,9,10/13/2015,13:21,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 99.szv,57.0,60.0,16.112,17.161,0.283,0.286,0.047,0.077,0.742,0.735,42.31,44.07,,,42.89,0.2672,0.268
100,9984.0,10,10/13/2015,13:22,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 100.szv,0.2,2.8,0.054,0.756,0.271,0.27,0.999,0.976,0.018,0.358,0.0,0.95,,0.969,0.03,0.2672,0.268
101,9975.0,11,10/13/2015,14:00,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 101.szv,22.7,25.7,6.398,7.269,0.282,0.283,0.094,0.122,0.688,0.674,15.55,17.26,0.097,0.111,16.06,0.2698,0.2673
102,9975.0,12,10/13/2015,14:01,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 102.szv,17.0,21.3,4.606,5.669,0.271,0.266,0.101,0.214,0.587,0.644,9.9,13.63,0.075,0.204,11.09,0.2698,0.2673
103,9976.0,11,10/13/2015,14:02,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 103.szv,1.5,4.6,0.44,1.521,0.294,0.331,0.987,0.699,0.188,0.525,0.26,2.35,0.953,0.639,0.93,0.3025,0.3065
104,9976.0,12,10/13/2015,14:02,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 104.szv,2.1,2.1,0.685,0.685,0.333,0.333,0.994,0.994,0.396,0.396,0.81,0.81,,,0.01,0.3025,0.3065
105,9977.0,11,10/13/2015,14:02,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 105.szv,4.0,5.5,1.281,1.871,0.32,0.34,0.307,0.282,0.301,0.306,1.17,1.65,0.206,0.234,1.35,0.2802,0.2972
106,9977.0,12,10/13/2015,14:03,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 106.szv,3.2,6.4,0.744,1.87,0.233,0.292,0.413,0.594,0.197,0.358,0.59,2.22,0.299,0.514,0.63,0.2802,0.2972
107,9978.0,11,10/13/2015,14:04,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 107.szv,13.2,17.7,3.481,4.624,0.264,0.261,0.072,0.248,0.726,0.737,9.58,13.05,,,10.36,0.2618,0.261
108,9978.0,12,10/13/2015,14:05,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 108.szv,15.1,18.3,4.063,4.93,0.269,0.269,0.314,0.185,0.703,0.756,10.49,13.71,0.291,0.17,12.38,0.2618,0.261
109,9979.0,11,10/13/2015,14:05,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 109.szv,31.9,34.1,9.328,10.053,0.292,0.295,0.062,0.052,0.593,0.591,18.92,20.16,,,19.58,0.263,0.2538
110,9979.0,12,10/13/2015,14:06,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 110.szv,3.1,6.0,0.877,1.446,0.283,0.241,0.886,0.484,0.403,0.623,1.25,3.74,,,2.56,0.263,0.2538
111,9980.0,11,10/13/2015,14:07,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 111.szv,45.9,49.2,12.982,14.085,0.283,0.286,0.099,0.073,0.713,0.73,32.6,35.78,0.092,0.063,34.36,0.2742,0.268
112,9980.0,12,10/13/2015,14:08,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 112.szv,3.7,8.0,1.082,2.09,0.296,0.263,0.938,0.557,0.505,0.847,1.84,6.73,0.938,0.554,4.16,0.2742,0.268
113,9981.0,11,10/13/2015,14:08,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 113.szv,8.1,9.8,2.369,2.823,0.294,0.289,0.367,0.252,0.712,0.694,5.74,6.78,,,6.28,0.3007,0.3058
114,9981.0,12,10/13/2015,14:09,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 114.szv,2.9,2.9,0.974,0.974,0.337,0.337,0.984,0.984,0.522,0.522,1.51,1.51,,,0.07,0.3007,0.3058
115,9982.0,11,10/13/2015,14:09,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 115.szv,14.2,16.4,4.152,4.826,0.292,0.294,0.267,0.157,0.744,0.743,10.57,12.18,,,11.61,0.2573,0.2588
116,9982.0,12,10/13/2015,14:10,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 116.szv,58.2,60.0,12.988,13.353,0.223,0.223,0.1,0.114,0.661,0.654,38.46,39.24,,,38.76,0.2573,0.2588
117,9983.0,11,10/13/2015,14:11,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 117.szv,29.2,33.2,8.526,9.901,0.292,0.298,0.066,0.13,0.617,0.657,18.02,21.8,,,19.45,0.2885,0.2918
118,9983.0,12,10/13/2015,14:12,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 118.szv,58.8,60.0,14.71,15.035,0.25,0.251,0.078,0.096,0.721,0.714,42.38,42.8,,,42.58,0.2885,0.2918
119,9984.0,11,10/13/2015,14:14,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 119.szv,5.4,8.6,1.648,2.728,0.305,0.317,0.609,0.312,0.675,0.741,3.64,6.37,,,5.17,0.2672,0.268
120,9984.0,12,10/13/2015,14:15,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 120.szv,57.5,60.0,13.637,14.359,0.237,0.239,0.028,0.063,0.735,0.727,42.28,43.61,,,42.6,0.2672,0.268
