Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
1,9985.0,1,10/12/2015,10:34,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 1.szv,53.6,60.0,7.807,8.422,0.146,0.14,0.199,0.157,0.61,0.662,32.69,39.71,,,35.48,0.1695,0.1702
2,9985.0,2,10/12/2015,10:36,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 2.szv,48.4,53.3,8.442,9.398,0.174,0.176,0.051,0.101,0.523,0.528,25.33,28.17,,,26.18,0.1695,0.1702
3,9986.0,1,10/12/2015,10:37,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 3.szv,52.9,60.0,9.922,11.376,0.188,0.19,0.157,0.117,0.641,0.684,33.91,41.02,,,37.73,0.1517,0.155
4,9986.0,2,10/12/2015,10:39,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 4.szv,53.1,60.0,7.809,9.035,0.147,0.151,0.191,0.158,0.588,0.65,31.19,38.96,,,35.14,0.1517,0.155
5,9987.0,1,10/12/2015,10:41,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 5.szv,55.5,60.0,7.791,8.403,0.14,0.14,0.123,0.159,0.697,0.69,38.67,41.37,,,39.52,0.1588,0.1608
6,9987.0,2,10/12/2015,10:43,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 6.szv,56.6,60.0,6.218,6.728,0.11,0.112,0.149,0.071,0.675,0.674,38.18,40.41,,,39.01,0.1588,0.1608
7,9988.0,1,10/12/2015,10:45,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 7.szv,54.6,60.0,9.82,10.288,0.18,0.172,0.162,0.147,0.862,0.883,47.08,52.95,,,49.73,0.193,0.1927
8,9988.0,2,10/12/2015,10:47,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 8.szv,54.7,60.0,9.782,10.703,0.179,0.178,0.079,0.126,0.507,0.534,27.73,32.03,,,29.13,0.193,0.1927
9,9989.0,1,10/12/2015,10:49,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 9.szv,21.5,25.8,3.779,4.029,0.176,0.156,0.228,0.227,0.831,0.829,17.7,21.22,0.207,0.208,18.93,0.1913,0.1933
10,9989.0,2,10/12/2015,10:50,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 10.szv,57.7,60.0,10.579,11.064,0.183,0.184,0.145,0.116,0.733,0.72,42.29,43.21,,,42.61,0.1913,0.1933
11,9990.0,1,10/12/2015,10:52,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 11.szv,55.7,60.0,9.968,10.294,0.179,0.172,0.102,0.116,0.77,0.767,42.87,46.03,,,44.37,0.1825,0.1782
12,9990.0,2,10/12/2015,10:55,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 12.szv,55.3,60.0,7.21,8.171,0.13,0.136,0.224,0.168,0.825,0.825,45.61,49.5,,,46.9,0.1825,0.1782
13,9991.0,1,10/12/2015,10:57,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 13.szv,55.8,60.0,10.318,11.484,0.185,0.191,0.136,0.1,0.806,0.798,44.95,47.89,,,46.03,0.1947,0.198
14,9991.0,2,10/12/2015,10:59,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 14.szv,54.7,60.0,9.731,10.776,0.178,0.18,0.01,0.02,0.761,0.788,41.61,47.27,,,44.18,0.1947,0.198
15,9992.0,1,10/12/2015,11:01,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 15.szv,57.4,60.0,10.406,10.67,0.181,0.178,0.142,0.129,0.897,0.88,51.47,52.79,,,52.19,0.1768,0.1778
16,9992.0,2,10/12/2015,11:03,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 16.szv,54.3,60.0,8.122,9.287,0.15,0.155,0.202,0.13,0.739,0.776,40.11,46.53,,,43.08,0.1768,0.1778
17,9993.0,1,10/12/2015,11:05,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 17.szv,56.7,60.0,9.639,9.868,0.17,0.164,0.054,0.041,0.592,0.596,33.55,35.78,,,34.37,0.194,0.2055
18,9993.0,2,10/12/2015,11:07,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 18.szv,54.4,60.0,8.349,9.401,0.154,0.157,0.111,0.17,0.744,0.76,40.48,45.57,,,41.19,0.194,0.2055
19,9994.0,1,10/12/2015,11:09,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 19.szv,26.9,30.8,4.737,5.182,0.176,0.168,0.167,0.15,0.694,0.709,18.55,21.73,0.161,0.145,20.05,0.179,0.1903
20,9994.0,2,10/12/2015,11:10,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 20.szv,54.3,60.0,9.097,9.877,0.168,0.165,0.161,0.098,0.76,0.796,41.28,47.74,,,44.07,0.179,0.1903
21,9985.0,3,10/12/2015,14:26,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 21.szv,57.1,60.0,9.373,9.671,0.164,0.161,0.112,0.096,0.73,0.718,41.68,43.06,,,42.27,0.1695,0.1702
22,9985.0,4,10/12/2015,14:28,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 22.szv,56.9,60.0,8.755,9.22,0.154,0.154,0.034,0.02,0.471,0.475,26.77,28.47,,,27.54,0.1695,0.1702
23,9986.0,3,10/12/2015,14:30,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 23.szv,56.7,60.0,7.578,8.186,0.134,0.136,0.119,0.101,0.758,0.74,42.96,44.42,,,43.43,0.1517,0.155
24,9986.0,4,10/12/2015,14:32,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 24.szv,52.5,60.0,5.573,7.177,0.106,0.12,0.114,0.155,0.575,0.643,30.2,38.58,,,32.74,0.1517,0.155
25,9987.0,3,10/12/2015,14:35,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 25.szv,57.2,60.0,6.152,6.78,0.108,0.113,0.149,0.164,0.724,0.709,41.42,42.55,,,41.6,0.1588,0.1608
26,9987.0,4,10/12/2015,14:36,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 26.szv,25.3,29.9,4.968,6.043,0.196,0.202,0.071,0.132,0.528,0.535,13.35,16.0,,,14.63,0.1588,0.1608
27,9988.0,3,10/12/2015,14:38,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 27.szv,54.5,60.0,11.016,12.358,0.202,0.206,0.051,0.058,0.643,0.641,35.02,38.48,,,35.77,0.193,0.1927
28,9988.0,4,10/12/2015,14:40,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 28.szv,55.7,60.0,10.018,10.839,0.18,0.181,0.158,0.149,0.594,0.619,33.07,37.14,,,35.29,0.193,0.1927
29,9989.0,3,10/12/2015,14:42,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 29.szv,43.5,48.7,7.202,8.528,0.166,0.175,0.132,0.135,0.865,0.882,37.5,42.82,0.112,0.119,39.84,0.1913,0.1933
30,9989.0,4,10/12/2015,14:43,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 30.szv,56.3,60.0,12.22,13.286,0.217,0.221,0.111,0.114,0.724,0.717,40.76,42.99,,,41.86,0.1913,0.1933
31,9990.0,3,10/12/2015,14:45,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 31.szv,53.6,60.0,9.451,10.658,0.176,0.178,0.032,0.116,0.95,0.959,50.94,57.53,,,53.88,0.1825,0.1782
32,9990.0,4,10/12/2015,14:47,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 32.szv,3.9,8.4,0.622,1.335,0.161,0.159,0.748,0.623,0.248,0.481,0.96,4.03,,,1.98,0.1825,0.1782
33,9991.0,3,10/12/2015,14:48,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 33.szv,57.6,60.0,11.053,11.448,0.192,0.191,0.081,0.099,0.722,0.711,41.58,42.63,,,41.99,0.1947,0.198
34,9991.0,4,10/12/2015,14:50,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 34.szv,29.6,35.3,5.704,7.021,0.193,0.199,0.173,0.184,0.493,0.595,14.59,21.0,,,17.78,0.1947,0.198
35,9992.0,3,10/12/2015,14:51,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 35.szv,57.3,60.0,12.324,13.037,0.215,0.217,0.061,0.099,0.748,0.741,42.87,44.48,,,43.97,0.1768,0.1778
36,9992.0,4,10/12/2015,14:53,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 36.szv,53.7,60.0,8.244,9.048,0.154,0.151,0.197,0.151,0.763,0.798,40.96,47.85,,,43.09,0.1768,0.1778
37,9993.0,3,10/12/2015,14:55,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 37.szv,20.5,25.5,5.022,6.068,0.245,0.238,0.151,0.176,0.588,0.631,11.83,15.85,0.146,0.175,13.52,0.194,0.2055
38,9993.0,4,10/12/2015,14:57,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 38.szv,23.7,28.7,4.978,6.572,0.21,0.229,0.25,0.178,0.641,0.698,15.16,20.02,,,17.68,0.194,0.2055
39,9994.0,3,10/12/2015,14:58,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 39.szv,54.9,60.0,10.648,11.938,0.194,0.199,0.097,0.057,0.809,0.807,44.38,48.38,,,45.93,0.179,0.1903
40,9994.0,4,10/12/2015,15:00,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 40.szv,0.8,3.6,0.068,0.579,0.085,0.161,0.921,0.966,0.049,0.285,0.04,1.03,,,0.07,0.179,0.1903
41,9985.0,5,10/12/2015,15:54,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 41.szv,53.9,60.0,10.29,11.899,0.191,0.198,0.027,0.066,0.639,0.683,34.43,40.96,,,38.16,0.1695,0.1702
42,9985.0,6,10/12/2015,15:56,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 42.szv,53.3,60.0,10.04,11.53,0.188,0.192,0.123,0.141,0.528,0.582,28.15,34.89,,,31.45,0.1695,0.1702
43,9986.0,5,10/12/2015,15:58,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 43.szv,54.8,60.0,9.439,10.214,0.172,0.17,0.081,0.08,0.766,0.765,41.97,45.89,,,43.87,0.1517,0.155
44,9986.0,6,10/12/2015,16:00,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 44.szv,57.1,60.0,9.282,9.78,0.163,0.163,0.175,0.147,0.753,0.734,42.98,44.06,,,43.46,0.1517,0.155
45,9987.0,5,10/12/2015,16:02,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 45.szv,55.3,60.0,11.265,12.18,0.204,0.203,0.14,0.094,0.658,0.68,36.4,40.79,,,39.33,0.1588,0.1608
46,9987.0,6,10/12/2015,16:03,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 46.szv,53.7,60.0,10.445,11.709,0.195,0.195,0.141,0.095,0.697,0.705,37.43,42.3,,,39.65,0.1588,0.1608
47,9988.0,5,10/12/2015,16:05,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 47.szv,54.5,60.0,13.561,15.014,0.249,0.25,0.08,0.05,0.724,0.749,39.46,44.93,,,42.64,0.193,0.1927
48,9988.0,6,10/12/2015,16:07,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 48.szv,55.8,60.0,9.377,10.155,0.168,0.169,0.169,0.126,0.698,0.713,38.96,42.79,,,40.85,0.193,0.1927
49,9989.0,5,10/12/2015,16:09,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 49.szv,54.2,60.0,11.835,13.313,0.218,0.222,0.104,0.049,0.864,0.872,46.81,52.33,,,49.29,0.1913,0.1933
50,9989.0,6,10/12/2015,16:12,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 50.szv,16.9,21.0,3.176,4.231,0.188,0.202,0.398,0.196,0.797,0.802,13.46,16.82,,,15.23,0.1913,0.1933
51,9990.0,5,10/12/2015,16:12,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 51.szv,0.9,3.5,0.219,0.736,0.247,0.211,0.675,0.789,0.067,0.288,0.06,1.0,0.53,0.652,0.45,0.1825,0.1782
52,9990.0,6,10/12/2015,16:13,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 52.szv,54.0,60.0,10.89,12.774,0.202,0.213,0.02,0.12,0.824,0.843,44.47,50.58,,,47.8,0.1825,0.1782
53,9991.0,5,10/12/2015,16:15,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 53.szv,57.4,60.0,11.832,12.382,0.206,0.206,0.064,0.059,0.769,0.755,44.13,45.27,,,44.58,0.1947,0.198
54,9991.0,6,10/12/2015,16:16,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 54.szv,25.1,30.9,5.381,6.819,0.214,0.221,0.107,0.189,0.703,0.734,17.65,22.68,,,19.59,0.1947,0.198
55,9992.0,5,10/12/2015,16:17,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 55.szv,57.4,60.0,11.821,12.507,0.206,0.208,0.105,0.12,0.897,0.874,51.46,52.46,,,51.88,0.1768,0.1778
56,9992.0,6,10/12/2015,16:20,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 56.szv,55.5,60.0,8.606,9.475,0.155,0.158,0.037,0.102,0.802,0.812,44.53,48.7,,,46.6,0.1768,0.1778
57,9993.0,5,10/12/2015,16:22,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 57.szv,56.2,60.0,12.669,13.619,0.225,0.227,0.118,0.066,0.716,0.731,40.26,43.88,,,42.47,0.194,0.2055
58,9993.0,6,10/12/2015,16:24,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 58.szv,2.1,6.8,0.336,1.48,0.16,0.218,1.06,0.78,0.079,0.544,0.17,3.7,,,1.47,0.194,0.2055
59,9994.0,5,10/12/2015,16:24,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 59.szv,33.5,37.7,8.469,9.645,0.253,0.256,0.016,0.099,0.667,0.644,22.28,24.2,0.016,0.083,22.9,0.179,0.1903
60,9994.0,6,10/12/2015,16:25,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 60.szv,45.8,51.8,9.048,10.011,0.198,0.193,0.127,0.131,0.698,0.737,31.97,38.16,,,34.74,0.179,0.1903
