Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
441,10264,7,10/15/2016,9:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 441.szv,0.8,2.4,0.133,0.447,0.172,0.189,0.977,0.968,0.033,0.183,0.01,0.34,0.741,0.969,0,0.2043,0.2337
442,10265,7,10/15/2016,9:31,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 442.szv,1.6,3.4,0.168,0.525,0.105,0.154,0.775,0.921,0.035,0.153,0.04,0.46,0.472,0.878,-0.12,0.163,0.2275
443,10266,7,10/15/2016,9:31,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 443.szv,1.7,4.6,0.194,0.873,0.117,0.191,0.425,0.873,0.028,0.246,0.04,1.06,0.285,0.854,-0.27,0.1972,0.244
444,10267,7,10/15/2016,9:32,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 444.szv,2.2,7.2,0.221,1.684,0.102,0.235,0.977,0.694,0.073,0.657,0.12,4.39,0.963,0.69,1.7,0.1853,0.2292
445,10268,7,10/15/2016,9:33,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 445.szv,4.5,4.5,1.225,1.225,0.272,0.272,0.913,0.913,0.589,0.589,2.36,2.36,0.912,0.912,0.38,0.1842,0.228
446,10269,7,10/15/2016,9:34,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 446.szv,4.4,4.4,1.162,1.162,0.264,0.264,0.882,0.882,0.438,0.438,1.78,1.78,0.923,0.923,-0.19,0.207,0.2315
447,10270,7,10/15/2016,9:34,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 447.szv,0.9,3.1,0.088,0.643,0.101,0.209,0.386,0.899,0.01,0.232,0,0.62,0.515,0.986,-0.12,0.2143,0.2582
448,10271,7,10/15/2016,9:35,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 448.szv,1.2,3.8,0.15,0.767,0.125,0.202,0.783,0.915,0.028,0.294,0.02,0.95,0.9,0.927,-0.06,0.249,0.254
449,10272,7,10/15/2016,9:35,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 449.szv,0.8,1.2,0.058,0.085,0.073,0.071,0.978,0.937,0.041,0.059,0.03,0.07,,,-0.01,0.2215,0.2328
450,10273,7,10/15/2016,9:36,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 450.szv,0.3,4.1,0.031,1.091,0.104,0.266,1,0.952,0.01,0.454,0,1.74,,0.947,-0.19,0.2108,0.2688
451,10274,7,10/15/2016,9:36,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 451.szv,0.7,3.9,0.045,0.824,0.064,0.211,1.273,0.964,0.019,0.308,0.01,1.08,0.999,0.957,-0.22,0.1263,0.236
452,10275,7,10/15/2016,9:37,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 452.szv,1,4,0.108,0.811,0.111,0.204,0.715,0.959,0.029,0.305,0.02,1.1,0.999,0.948,-0.17,0.2038,0.2422
453,10276,7,10/15/2016,9:37,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 453.szv,7.8,12.8,1.401,2.817,0.18,0.22,0.695,0.446,0.322,0.633,2.46,7.99,0.615,0.405,5.06,0.1118,0.228
454,10277,7,10/15/2016,9:38,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 454.szv,2.8,6.5,0.439,1.488,0.157,0.229,0.987,0.624,0.128,0.487,0.36,3.16,,,1.5,0.2135,0.2345
