Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,9887,6,8/28/2015,13:57,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 301.szv,3.4,3.4,0.914,0.914,0.27,0.27,0.902,0.902,0.439,0.439,1.49,1.49,,,0.24,0.23,0.2328
302,9888,6,8/28/2015,13:58,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 302.szv,11.9,15.8,3.331,4.432,0.28,0.281,0.258,0.228,0.561,0.611,6.41,9.38,0.253,0.223,7.64,0.2665,0.2488
303,9889,6,8/28/2015,13:58,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 303.szv,2.2,4.9,0.546,1.277,0.25,0.261,0.69,0.528,0.141,0.366,0.26,1.66,0.645,0.484,0.99,0.2045,0.2188
304,9890,6,8/28/2015,13:59,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 304.szv,2.2,6.6,0.449,1.986,0.205,0.301,0.908,0.628,0.153,0.651,0.23,3.84,0.882,0.59,1.81,0.2217,0.2603
305,9891,6,8/28/2015,13:59,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 305.szv,1.8,4,0.406,1.147,0.23,0.289,0.909,0.908,0.138,0.505,0.19,1.81,0.868,0.885,0.18,0.4385,0.4452
306,9892,6,8/28/2015,14:00,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 306.szv,0.4,3.1,0.075,0.9,0.187,0.29,0.744,0.93,0.02,0.355,0.01,1.1,,,0.06,0.2338,0.284
307,9893,6,8/28/2015,14:00,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 307.szv,1.1,2.5,0.329,0.665,0.307,0.269,0.933,0.774,0.098,0.265,0.07,0.57,0.763,0.634,0.28,0.2602,0.2773
308,9894,6,8/28/2015,14:01,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 308.szv,9.4,11.9,3.278,3.969,0.349,0.334,0.252,0.168,0.76,0.727,6.72,8.25,0.239,0.155,7.69,0.2295,0.2368
309,9895,6,8/28/2015,14:01,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 309.szv,3.2,3.2,0.904,0.904,0.283,0.283,0.924,0.924,0.445,0.445,1.38,1.38,0.916,0.916,0.17,0.237,0.2527
310,9896,6,8/28/2015,14:02,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 310.szv,3.5,3.5,0.994,0.994,0.284,0.284,0.879,0.879,0.514,0.514,1.8,1.8,,,0.37,0.2358,0.2457
