Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
328,10450,1,5/19/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 328.szv,6,7.9,1.344,1.887,0.225,0.24,0.26,0.291,0.194,0.243,1.1,1.84,0.179,0.248,1.39,0.2353,0.2335
329,10451,1,5/19/2017,9:39,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 329.szv,14.4,17.8,3.311,4.185,0.23,0.235,0.192,0.22,0.626,0.626,8.39,10.52,0.172,0.199,9.11,0.2292,0.2398
330,10452,1,5/19/2017,9:39,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 330.szv,3.2,6.5,0.261,1.25,0.082,0.192,0.73,0.699,0.038,0.363,0.06,1.76,0.655,0.696,0.4,0.1578,0.2378
331,10453,1,5/19/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 331.szv,1.6,6.9,0.157,1.688,0.098,0.245,0.88,0.679,0.041,0.537,0.03,3.19,0.981,0.673,0.96,0.1252,0.2072
332,10454,1,5/19/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 332.szv,8.7,11.3,2.036,2.796,0.234,0.247,0.497,0.246,0.536,0.558,4.6,6.24,0.429,0.204,5.55,0.1838,0.2192
333,10455,1,5/19/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 333.szv,8.7,12.1,2.052,2.99,0.236,0.247,0.41,0.35,0.507,0.59,4.41,7.14,,,5.68,0.2233,0.2435
334,10457,1,5/19/2017,9:41,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 334.szv,30.1,31.7,6.583,7.031,0.219,0.222,0.114,0.078,0.595,0.587,17.92,18.6,,,18.22,0.2335,0.25
335,10458,1,5/19/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 335.szv,36.1,40.7,9.018,10.679,0.25,0.262,0.032,0.105,0.59,0.588,20.96,23.59,0.025,0.097,21.54,0.2005,0.222
336,10459,1,5/19/2017,9:43,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 336.szv,28.1,32.5,7.077,8.477,0.252,0.261,0.1,0.147,0.593,0.628,16.64,20.4,,,17.93,0.1755,0.2543
337,10460,1,5/19/2017,9:44,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 337.szv,11.8,16.8,2.522,3.383,0.214,0.201,0.214,0.274,0.449,0.523,4.68,8.07,0.191,0.267,6.24,0.1438,0.1753
338,10461,1,5/19/2017,9:45,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 338.szv,3.8,8.7,0.826,2.05,0.217,0.236,0.993,0.605,0.353,0.717,1.02,5.59,0.986,0.581,2.94,0.2227,0.236
339,10462,1,5/19/2017,9:45,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 339.szv,57,60,13.361,14.029,0.234,0.234,0.064,0.098,0.644,0.64,36.67,38.38,,,36.9,0.2412,0.2618
340,10463,1,5/19/2017,9:48,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 340.szv,1.3,3.7,0.088,0.689,0.069,0.188,0.906,0.797,0.041,0.266,0.05,0.98,,,0.13,0.1683,0.2335
