Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
421,10552,4,2/9/2018,10:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 421.szv,6.5,10.4,1.919,3.119,0.295,0.3,0.341,0.39,0.551,0.603,3.29,5.95,0.307,0.364,3.9,0.2808,0.2833
422,10553,4,2/9/2018,10:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 422.szv,0.2,3.2,0.012,0.873,0.061,0.273,1,0.891,0.01,0.406,0,1.3,,,0.15,0.2162,0.2577
423,10554,4,2/9/2018,10:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 423.szv,7.6,9.4,2.557,3.162,0.337,0.337,0.128,0.153,0.483,0.466,3.59,4.3,0.11,0.148,3.95,0.2987,0.2545
424,10555,4,2/9/2018,10:48,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 424.szv,2.2,3.8,0.705,1.153,0.321,0.303,0.847,0.548,0.254,0.361,0.51,1.3,0.777,0.436,0.9,0.2852,0.295
425,10556,4,2/9/2018,10:48,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 425.szv,6.1,10.5,1.574,2.805,0.258,0.267,0.255,0.388,0.53,0.56,3.23,5.88,,,3.6,0.2302,0.2482
426,10557,4,2/9/2018,10:49,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 426.szv,0.3,3.3,0.046,0.902,0.153,0.273,1.122,0.934,0.027,0.478,0.01,1.58,,,0.25,0.2395,0.2735
427,10558,4,2/9/2018,10:49,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 427.szv,1,5.4,0.255,1.559,0.263,0.29,0.979,0.724,0.105,0.707,0.08,3.67,0.985,0.7,1.7,0.2092,0.2425
428,10559,4,2/9/2018,10:49,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 428.szv,4,8,1.019,2.176,0.255,0.272,0.52,0.466,0.421,0.508,1.6,3.96,0.522,0.457,2.18,0.253,0.2455
429,10560,4,2/9/2018,10:50,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 429.szv,5.7,7.6,2.067,2.585,0.363,0.34,0.285,0.286,0.443,0.462,2.52,3.51,,,3.05,0.2392,0.2835
430,10561,4,2/9/2018,10:50,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 430.szv,7.5,12.3,2.189,3.594,0.293,0.293,0.179,0.307,0.675,0.759,5.04,9.31,,,6.98,0.2217,0.2392
431,10562,4,2/9/2018,10:50,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 431.szv,2.9,6,0.823,1.872,0.284,0.312,0.752,0.598,0.272,0.526,0.79,3.16,,,1.89,0.2567,0.2768
432,10563,4,2/9/2018,10:51,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 432.szv,11.4,15.4,3.173,4.08,0.278,0.265,0.334,0.257,0.543,0.639,6.1,9.74,0.319,0.243,7.83,0.2503,0.2483
433,10564,4,2/9/2018,10:51,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 433.szv,0.7,4,0.21,1.243,0.299,0.311,0.985,0.884,0.062,0.615,0.03,2.33,0.891,0.877,0.53,0.3265,0.3193
434,10565,4,2/9/2018,10:52,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 434.szv,2.3,4.7,0.692,1.417,0.301,0.302,0.864,0.559,0.302,0.477,0.69,2.24,,,1.39,0.263,0.2873
435,10566,4,2/9/2018,10:52,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 435.szv,4.2,4.2,1.232,1.232,0.293,0.293,0.949,0.949,0.624,0.624,2.62,2.62,,,0.4,0.2357,0.2463
