Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
91,10248.0,7,10/11/2016,9:08,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 91.szv,29.6,31.6,8.997,9.662,0.304,0.306,0.039,0.049,0.736,0.709,21.78,22.4,,,21.96,0.2462,0.254
92,10248.0,8,10/11/2016,9:09,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 92.szv,55.4,60.0,13.258,14.68,0.239,0.245,0.073,0.021,0.679,0.718,37.59,43.08,,,40.19,0.2462,0.254
93,10249.0,7,10/11/2016,9:11,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 93.szv,23.2,27.0,5.618,6.281,0.242,0.233,0.229,0.181,0.807,0.855,18.35,22.7,0.212,0.171,20.22,0.2815,0.2778
94,10249.0,8,10/11/2016,9:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 94.szv,10.7,12.2,2.593,2.843,0.243,0.234,0.228,0.154,0.797,0.759,8.42,9.15,0.225,0.143,8.78,0.2815,0.2778
95,10250.0,7,10/11/2016,9:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 95.szv,26.2,29.8,6.284,6.778,0.24,0.227,0.064,0.115,0.575,0.593,15.07,17.68,,,16.16,0.2303,0.2243
96,10250.0,8,10/11/2016,9:13,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 96.szv,1.2,3.4,0.247,0.599,0.206,0.176,0.811,0.884,0.115,0.299,0.14,1.02,,,0.28,0.2303,0.2243
97,10251.0,7,10/11/2016,9:14,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 97.szv,14.4,19.4,3.649,4.586,0.254,0.237,0.249,0.253,0.896,0.928,12.89,18.0,,,14.94,0.238,0.236
98,10251.0,8,10/11/2016,9:15,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 98.szv,42.3,46.8,9.673,11.005,0.229,0.235,0.095,0.094,0.595,0.609,25.16,28.49,,,26.07,0.238,0.236
99,10252.0,7,10/11/2016,9:16,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 99.szv,57.9,60.0,14.368,14.657,0.248,0.244,0.068,0.078,0.829,0.818,48.02,49.07,,,48.49,0.2515,0.2513
100,10252.0,8,10/11/2016,9:18,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 100.szv,55.8,60.0,12.862,13.686,0.231,0.228,0.05,0.052,0.703,0.724,39.24,43.43,,,40.98,0.2515,0.2513
101,10253.0,7,10/11/2016,9:20,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 101.szv,56.8,60.0,11.886,12.315,0.209,0.205,0.071,0.049,0.615,0.617,34.7,36.81,0.095,0.115,35.33,0.245,0.2438
102,10253.0,8,10/11/2016,9:22,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 102.szv,56.5,60.0,13.104,13.791,0.232,0.23,0.1,0.075,0.651,0.668,36.75,40.05,,,38.43,0.245,0.2438
103,10254.0,7,10/11/2016,9:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 103.szv,36.4,40.3,9.531,10.426,0.262,0.259,0.047,0.099,0.714,0.721,25.64,28.72,0.037,0.094,26.85,0.2493,0.2503
104,10254.0,8,10/11/2016,9:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 104.szv,28.2,32.4,6.445,7.464,0.229,0.231,0.124,0.138,0.598,0.641,16.83,20.75,,,18.24,0.2493,0.2503
105,10255.0,7,10/11/2016,9:26,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 105.szv,13.3,14.6,4.572,4.917,0.344,0.337,0.033,0.092,0.726,0.686,9.48,9.85,0.015,0.08,9.6,0.2662,0.2867
106,10255.0,8,10/11/2016,9:26,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 106.szv,0.4,3.1,0.076,0.895,0.19,0.289,0.977,0.9,0.074,0.462,0.03,1.43,,,0.35,0.2662,0.2867
107,10256.0,7,10/11/2016,9:26,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 107.szv,55.6,60.0,12.356,13.204,0.222,0.22,0.069,0.026,0.895,0.916,49.77,54.94,,,52.41,0.2388,0.241
108,10256.0,8,10/11/2016,9:28,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 108.szv,55.1,60.0,11.819,13.179,0.215,0.22,0.054,0.117,0.63,0.661,34.73,39.68,,,36.44,0.2388,0.241
109,10257.0,7,10/11/2016,9:30,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 109.szv,54.7,60.0,11.477,12.947,0.21,0.216,0.053,0.05,0.893,0.899,48.83,53.93,,,50.6,0.2205,0.2235
110,10257.0,8,10/11/2016,9:32,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 110.szv,56.9,60.0,10.403,11.051,0.183,0.184,0.051,0.008,0.791,0.794,45.02,47.62,,,46.21,0.2205,0.2235
111,10258.0,7,10/11/2016,9:34,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 111.szv,0.9,2.5,0.09,0.454,0.1,0.182,0.955,0.962,0.011,0.187,0.01,0.4,0.495,0.909,-0.01,0.2258,0.2395
112,10258.0,8,10/11/2016,9:34,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 112.szv,21.6,25.8,5.656,6.806,0.262,0.264,0.082,0.171,0.648,0.664,13.76,16.9,0.057,0.152,14.87,0.2258,0.2395
113,10259.0,7,10/11/2016,9:35,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 113.szv,25.8,27.5,8.371,8.844,0.324,0.322,0.018,0.052,0.728,0.699,18.71,19.16,0.008,0.049,18.84,0.2558,0.2642
114,10259.0,8,10/11/2016,9:36,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 114.szv,55.5,60.0,13.494,14.531,0.243,0.242,0.074,0.041,0.823,0.841,45.67,50.45,,,47.57,0.2558,0.2642
115,10260.0,7,10/11/2016,9:38,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 115.szv,38.8,42.4,10.838,11.867,0.279,0.28,0.111,0.065,0.69,0.718,26.77,30.42,,,29.21,0.2223,0.2233
116,10260.0,8,10/11/2016,9:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 116.szv,55.6,60.0,10.665,11.596,0.192,0.193,0.02,0.055,0.762,0.752,42.39,45.13,,,42.6,0.2223,0.2233
117,10261.0,7,10/11/2016,9:41,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 117.szv,56.1,60.0,11.761,12.52,0.21,0.209,0.106,0.052,0.89,0.898,49.94,53.86,,,52.09,0.2027,0.2173
118,10261.0,8,10/11/2016,9:43,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 118.szv,56.5,60.0,11.358,12.039,0.201,0.201,0.038,0.019,0.511,0.52,28.85,31.2,,,29.75,0.2027,0.2173
119,10262.0,7,10/11/2016,9:45,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 119.szv,31.2,32.7,9.251,9.251,0.297,0.283,0.054,0.054,0.646,0.633,20.04,20.59,0.025,0.04,20.27,0.2423,0.2425
120,10262.0,8,10/11/2016,9:45,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 120.szv,41.3,45.7,9.295,10.466,0.225,0.229,0.018,0.104,0.757,0.738,31.22,33.68,0.021,0.102,31.14,0.2423,0.2425
121,10248.0,9,10/11/2016,10:23,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 121.szv,58.7,60.0,14.453,14.848,0.246,0.248,0.055,0.05,0.656,0.646,38.49,38.76,,,38.58,0.2462,0.254
122,10248.0,10,10/11/2016,10:24,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 122.szv,33.3,37.9,7.753,9.001,0.233,0.238,0.087,0.146,0.565,0.614,18.77,23.22,0.071,0.129,20.33,0.2462,0.254
123,10249.0,9,10/11/2016,10:27,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 123.szv,15.7,19.5,5.002,6.293,0.319,0.323,0.063,0.182,0.683,0.698,10.7,13.59,0.06,0.169,11.79,0.2815,0.2778
124,10249.0,10,10/11/2016,10:28,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 124.szv,5.1,9.3,1.185,2.185,0.232,0.235,0.488,0.597,0.182,0.507,0.92,4.68,0.348,0.538,1.71,0.2815,0.2778
125,10250.0,9,10/11/2016,10:29,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 125.szv,36.4,41.1,8.695,9.69,0.239,0.236,0.131,0.109,0.803,0.844,29.24,34.69,,,32.19,0.2303,0.2243
126,10250.0,10,10/11/2016,10:30,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 126.szv,45.7,49.3,8.728,9.417,0.191,0.191,0.122,0.088,0.731,0.748,33.42,36.9,,,35.16,0.2303,0.2243
127,10251.0,9,10/11/2016,10:31,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 127.szv,53.8,56.0,14.62,15.204,0.272,0.272,0.006,0.04,0.758,0.741,40.77,41.5,,,40.98,0.238,0.236
128,10251.0,10,10/11/2016,10:32,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 128.szv,19.3,21.2,4.064,4.398,0.211,0.208,0.201,0.146,0.527,0.529,10.17,11.22,,,10.69,0.238,0.236
129,10252.0,9,10/11/2016,10:33,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 129.szv,38.2,41.2,11.104,12.158,0.291,0.295,0.083,0.073,0.765,0.767,29.24,31.61,,,30.63,0.2515,0.2513
130,10252.0,10,10/11/2016,10:34,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 130.szv,28.4,33.2,6.635,7.576,0.234,0.228,0.158,0.177,0.634,0.701,17.83,23.06,0.135,0.16,19.81,0.2515,0.2513
131,10253.0,9,10/11/2016,10:35,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 131.szv,51.5,53.2,12.992,13.422,0.252,0.252,0.065,0.043,0.782,0.774,40.24,41.17,,,40.78,0.245,0.2438
132,10253.0,10,10/11/2016,10:36,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 132.szv,34.2,38.9,8.439,9.766,0.247,0.251,0.067,0.127,0.626,0.663,21.16,25.52,0.048,0.117,22.87,0.245,0.2438
133,10254.0,9,10/11/2016,10:37,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 133.szv,34.4,36.1,9.316,9.743,0.271,0.27,0.023,0.062,0.7,0.679,24.06,24.52,,,24.18,0.2493,0.2503
134,10254.0,10,10/11/2016,10:38,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 134.szv,5.2,8.2,1.072,1.71,0.206,0.209,0.97,0.431,0.631,0.723,3.28,5.93,,,4.58,0.2493,0.2503
135,10255.0,9,10/11/2016,10:38,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 135.szv,38.4,40.3,10.569,11.133,0.276,0.277,0.061,0.05,0.48,0.486,18.41,19.57,,,18.98,0.2662,0.2867
136,10255.0,10,10/11/2016,10:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 136.szv,21.5,25.7,5.461,6.507,0.255,0.254,0.069,0.185,0.487,0.554,10.44,14.22,0.065,0.184,11.32,0.2662,0.2867
137,10256.0,9,10/11/2016,10:40,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 137.szv,57.0,60.0,14.516,15.531,0.255,0.259,0.016,0.077,0.801,0.804,45.62,48.24,,,47.24,0.2388,0.241
138,10256.0,10,10/11/2016,10:42,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 138.szv,40.7,44.1,9.131,10.15,0.225,0.23,0.035,0.082,0.738,0.719,29.99,31.68,,,30.16,0.2388,0.241
139,10257.0,9,10/11/2016,10:43,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 139.szv,55.3,60.0,12.926,14.206,0.234,0.237,0.085,0.026,0.705,0.739,38.98,44.31,,,41.87,0.2205,0.2235
140,10257.0,10,10/11/2016,10:45,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 140.szv,55.3,60.0,12.036,13.321,0.218,0.222,0.114,0.054,0.786,0.81,43.46,48.57,,,46.07,0.2205,0.2235
141,10258.0,9,10/11/2016,10:47,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 141.szv,57.7,60.0,14.339,15.052,0.249,0.251,0.055,0.014,0.796,0.793,45.9,47.58,,,46.93,0.2258,0.2395
142,10258.0,10,10/11/2016,10:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 142.szv,51.0,55.7,11.358,12.507,0.223,0.225,0.094,0.1,0.54,0.585,27.42,32.45,0.09,0.091,29.52,0.2258,0.2395
143,10259.0,9,10/11/2016,10:51,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 143.szv,56.7,60.0,15.214,16.045,0.268,0.267,0.023,0.052,0.835,0.841,47.32,50.46,,,49.04,0.2558,0.2642
144,10259.0,10,10/11/2016,10:52,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 144.szv,3.4,7.3,0.592,1.719,0.176,0.236,0.672,0.65,0.233,0.513,0.62,3.37,0.652,0.623,1.21,0.2558,0.2642
145,10260.0,9,10/11/2016,10:53,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 145.szv,56.6,60.0,12.218,13.366,0.216,0.223,0.097,0.033,0.705,0.723,39.89,43.37,,,42.02,0.2223,0.2233
146,10260.0,10,10/11/2016,10:55,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 146.szv,54.7,60.0,8.984,9.837,0.164,0.164,0.147,0.155,0.726,0.76,39.72,45.62,,,41.23,0.2223,0.2233
147,10261.0,9,10/11/2016,10:56,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 147.szv,0.6,2.9,0.074,0.571,0.124,0.197,0.977,0.846,0.036,0.297,0.02,0.86,,,0.2,0.2027,0.2173
148,10261.0,10,10/11/2016,10:57,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 148.szv,54.6,60.0,12.331,13.961,0.226,0.233,0.119,0.018,0.67,0.692,36.55,41.49,,,38.48,0.2027,0.2173
149,10262.0,9,10/11/2016,10:59,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 149.szv,41.7,43.5,11.344,11.91,0.272,0.274,0.067,0.041,0.627,0.623,25.99,26.94,0.063,0.037,26.56,0.2423,0.2425
150,10262.0,10,10/11/2016,11:00,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 150.szv,55.6,60.0,11.398,12.443,0.205,0.207,0.045,0.054,0.53,0.552,29.44,33.1,,,30.27,0.2423,0.2425
151,10248.0,11,10/11/2016,11:36,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 151.szv,0.7,2.1,0.139,0.485,0.205,0.233,0.756,0.919,0.04,0.158,0.03,0.33,,,0.06,0.2462,0.254
152,10248.0,12,10/11/2016,11:36,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 152.szv,56.5,60.0,14.122,15.226,0.25,0.254,0.071,0.04,0.682,0.67,38.51,40.17,,,38.56,0.2462,0.254
153,10249.0,11,10/11/2016,11:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 153.szv,3.4,6.3,1.194,2.086,0.351,0.331,0.777,0.448,0.45,0.662,1.52,4.16,0.74,0.394,3.12,0.2815,0.2778
154,10249.0,12,10/11/2016,11:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 154.szv,11.0,14.6,3.321,4.537,0.302,0.311,0.12,0.244,0.531,0.544,5.6,7.69,0.094,0.224,6.04,0.2815,0.2778
155,10250.0,11,10/11/2016,11:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 155.szv,7.4,9.5,2.044,2.699,0.276,0.284,0.359,0.182,0.675,0.643,4.63,5.76,0.355,0.179,5.35,0.2303,0.2243
156,10250.0,12,10/11/2016,11:40,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 156.szv,54.7,60.0,12.603,13.924,0.23,0.232,0.004,0.08,0.603,0.645,32.98,38.67,,,35.54,0.2303,0.2243
157,10251.0,11,10/11/2016,11:42,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 157.szv,57.3,60.0,14.605,15.444,0.255,0.257,0.09,0.049,0.686,0.693,39.22,41.48,0.143,0.076,40.62,0.238,0.236
158,10251.0,12,10/11/2016,11:44,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 158.szv,56.5,60.0,11.67,12.419,0.207,0.207,0.038,0.032,0.566,0.584,31.96,35.06,,,33.37,0.238,0.236
159,10252.0,11,10/11/2016,11:46,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 159.szv,50.4,54.9,13.883,15.243,0.275,0.278,0.07,0.071,0.723,0.753,36.44,41.34,,,39.01,0.2515,0.2513
160,10252.0,12,10/11/2016,11:47,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 160.szv,16.4,21.2,3.777,4.974,0.23,0.235,0.143,0.236,0.55,0.631,9.02,13.39,,,10.22,0.2515,0.2513
161,10253.0,11,10/11/2016,11:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 161.szv,17.1,21.7,5.138,6.51,0.3,0.3,0.152,0.189,0.515,0.632,8.69,13.56,0.128,0.171,11.46,0.245,0.2438
162,10253.0,12,10/11/2016,11:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 162.szv,20.8,22.8,4.787,5.136,0.23,0.225,0.135,0.102,0.622,0.617,12.85,14.0,0.131,0.097,13.43,0.245,0.2438
163,10254.0,11,10/11/2016,11:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 163.szv,21.5,25.6,6.145,7.363,0.286,0.288,0.199,0.16,0.608,0.691,13.01,17.61,0.172,0.141,15.69,0.2493,0.2503
164,10254.0,12,10/11/2016,11:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 164.szv,12.8,15.6,3.093,3.822,0.242,0.245,0.121,0.231,0.345,0.366,4.41,5.71,,,4.65,0.2493,0.2503
165,10255.0,11,10/11/2016,11:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 165.szv,5.1,7.6,1.463,2.322,0.287,0.306,0.218,0.32,0.413,0.418,2.05,3.12,0.193,0.314,2.23,0.2662,0.2867
166,10255.0,12,10/11/2016,11:51,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 166.szv,14.7,18.3,3.606,4.695,0.245,0.257,0.115,0.214,0.378,0.443,5.55,8.1,,,5.99,0.2662,0.2867
167,10256.0,11,10/11/2016,11:52,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 167.szv,2.1,2.1,0.568,0.568,0.271,0.271,0.899,0.899,0.313,0.313,0.66,0.66,0.897,0.897,0.16,0.2388,0.241
168,10256.0,12,10/11/2016,11:52,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 168.szv,58.2,60.0,14.257,14.743,0.245,0.246,0.04,0.017,0.703,0.697,40.88,41.83,,,41.44,0.2388,0.241
169,10257.0,11,10/11/2016,11:54,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 169.szv,58.0,60.0,13.963,14.585,0.241,0.243,0.077,0.095,0.775,0.769,44.96,46.12,,,45.61,0.2205,0.2235
170,10257.0,12,10/11/2016,11:56,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 170.szv,18.2,21.8,4.322,5.218,0.237,0.239,0.041,0.179,0.703,0.671,12.8,14.62,,,13.2,0.2205,0.2235
171,10258.0,11,10/11/2016,11:56,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 171.szv,7.0,9.9,1.962,2.831,0.28,0.286,0.171,0.29,0.684,0.618,4.79,6.12,,,5.22,0.2258,0.2395
172,10258.0,12,10/11/2016,11:57,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 172.szv,9.1,13.6,2.181,3.108,0.241,0.229,0.368,0.36,0.413,0.61,3.74,8.27,,,5.54,0.2258,0.2395
173,10259.0,11,10/11/2016,11:58,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 173.szv,11.7,15.8,3.371,4.461,0.288,0.282,0.142,0.263,0.753,0.781,8.81,12.34,0.119,0.245,10.18,0.2558,0.2642
174,10259.0,12,10/11/2016,11:58,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 174.szv,27.2,31.0,6.427,7.326,0.236,0.236,0.081,0.157,0.681,0.69,17.93,20.79,0.058,0.139,18.6,0.2558,0.2642
175,10260.0,11,10/11/2016,11:59,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 175.szv,30.2,31.8,8.663,9.116,0.287,0.287,0.032,0.045,0.664,0.643,19.95,20.35,0.025,0.038,20.12,0.2223,0.2233
176,10260.0,12,10/11/2016,11:59,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 176.szv,55.0,60.0,10.805,11.553,0.196,0.193,0.019,0.066,0.76,0.785,41.79,47.07,,,43.81,0.2223,0.2233
177,10261.0,11,10/11/2016,12:01,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 177.szv,54.8,60.0,13.016,14.607,0.238,0.243,0.11,0.086,0.486,0.53,26.64,31.79,,,29.13,0.2027,0.2173
178,10261.0,12,10/11/2016,12:03,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 178.szv,31.4,35.2,6.826,7.771,0.217,0.221,0.061,0.124,0.637,0.63,19.79,21.98,0.047,0.107,20.36,0.2027,0.2173
179,10262.0,11,10/11/2016,12:04,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 179.szv,50.9,53.9,12.665,13.718,0.249,0.255,0.091,0.055,0.545,0.566,27.72,30.51,,,29.41,0.2423,0.2425
180,10262.0,12,10/11/2016,12:05,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 180.szv,26.5,31.1,5.459,6.448,0.206,0.207,0.236,0.188,0.621,0.699,16.38,21.64,0.213,0.173,18.58,0.2423,0.2425
