Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,9965.0,13,10/14/2015,9:27,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 121.szv,52.5,54.0,14.957,15.434,0.285,0.286,0.015,0.041,0.525,0.518,27.52,27.97,,,27.55,0.3025,0.3078
122,9965.0,14,10/14/2015,9:28,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 122.szv,1.0,3.6,0.233,0.876,0.233,0.243,1.042,0.901,0.16,0.47,0.16,1.69,,,0.35,0.3025,0.3078
123,9966.0,13,10/14/2015,9:28,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 123.szv,14.8,18.4,3.904,4.736,0.264,0.257,0.312,0.25,0.655,0.715,9.39,12.82,0.289,0.226,10.63,0.2892,0.2962
124,9966.0,14,10/14/2015,9:29,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 124.szv,16.6,18.3,4.704,5.276,0.284,0.289,0.108,0.119,0.863,0.827,14.18,14.99,0.09,0.098,14.5,0.2892,0.2962
125,9967.0,13,10/14/2015,9:29,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 125.szv,2.0,4.5,0.767,1.692,0.384,0.376,0.895,0.481,0.388,0.654,0.78,2.94,,,1.99,0.3375,0.3322
126,9967.0,14,10/14/2015,9:30,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 126.szv,2.8,6.0,0.982,1.848,0.351,0.308,0.92,0.549,0.462,0.774,1.29,4.64,,,2.78,0.3375,0.3322
127,9968.0,13,10/14/2015,9:30,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 127.szv,10.6,12.4,2.971,3.501,0.28,0.282,0.269,0.171,0.508,0.524,5.38,6.5,,,5.99,0.2915,0.2945
128,9968.0,14,10/14/2015,9:30,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 128.szv,9.3,12.1,3.081,3.639,0.332,0.301,0.291,0.245,0.585,0.661,5.43,7.99,0.275,0.226,6.81,0.2915,0.2945
129,9969.0,13,10/14/2015,9:31,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 129.szv,5.6,8.8,1.567,2.783,0.28,0.316,0.321,0.402,0.332,0.578,1.86,5.09,,,3.07,0.3267,0.3467
130,9969.0,14,10/14/2015,9:31,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 130.szv,2.3,5.5,0.798,2.054,0.352,0.376,0.915,0.584,0.263,0.699,0.56,3.73,0.885,0.553,2.07,0.3267,0.3467
