Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
331,10392,9,4/1/2017,10:05,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 331.szv,1.6,4.7,0.386,1.21,0.241,0.257,0.781,0.743,0.119,0.393,0.15,1.7,0.762,0.712,0.43,0.2388,0.257
332,10393,9,4/1/2017,10:05,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 332.szv,3.9,6.8,1.29,2.289,0.334,0.339,0.562,0.422,0.419,0.553,1.55,3.65,0.505,0.363,2.62,0.2523,0.2865
333,10394,9,4/1/2017,10:05,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 333.szv,6.2,10.7,1.545,2.536,0.249,0.237,0.526,0.438,0.647,0.774,3.88,8.12,0.516,0.421,5.81,0.2278,0.2327
334,10395,9,4/1/2017,10:06,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 334.szv,14.7,16.8,3.342,3.859,0.227,0.23,0.181,0.158,0.582,0.566,7.85,8.82,0.162,0.131,8.3,0.2393,0.2365
335,10396,9,4/1/2017,10:06,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 335.szv,0.3,2.1,0.068,0.609,0.263,0.296,0.974,0.837,0.057,0.242,0.01,0.5,,,0.08,0.2633,0.274
336,10397,9,4/1/2017,10:06,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 336.szv,10,14.3,2.229,3.173,0.223,0.222,0.45,0.333,0.708,0.736,6.49,9.92,0.461,0.326,7.65,0.2442,0.2313
337,10398,9,4/1/2017,10:07,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 337.szv,2.6,6.1,0.675,1.707,0.263,0.281,0.923,0.522,0.292,0.577,0.63,3.27,0.933,0.485,2.14,0.214,0.2318
338,10399,9,4/1/2017,10:07,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 338.szv,1,5.1,0.241,1.571,0.241,0.308,0.978,0.707,0.078,0.67,0.06,3.26,0.992,0.704,1.38,0.2218,0.2617
339,10400,9,4/1/2017,10:07,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 339.szv,0.7,4.8,0.121,1.392,0.184,0.293,0.961,0.849,0.019,0.585,0.01,2.62,0.919,0.846,0.51,0.2145,0.2732
340,10401,9,4/1/2017,10:08,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 340.szv,1.1,4.1,0.21,1.172,0.199,0.289,0.961,0.773,0.112,0.446,0.12,1.81,,,0.6,0.2312,0.2743
