Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
24,10344.0,2,1/30/2017,11:07,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 24.szv,54.9,60.0,6.912,7.755,0.126,0.129,0.197,0.097,0.616,0.658,33.82,39.47,,,36.14,0.181,0.182
25,10345.0,1,1/30/2017,11:10,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 25.szv,29.0,31.4,6.458,7.257,0.223,0.231,0.075,0.085,0.658,0.648,19.08,20.31,,,19.75,0.2015,0.2093
26,10345.0,2,1/30/2017,11:11,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 26.szv,56.1,60.0,6.859,7.419,0.122,0.124,0.022,0.003,0.84,0.836,47.11,50.15,,,47.37,0.2015,0.2093
27,10347.0,1,1/30/2017,11:15,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 27.szv,53.5,60.0,8.521,9.319,0.159,0.155,0.132,0.101,0.893,0.922,47.75,55.28,,,50.84,0.1792,0.1805
28,10347.0,2,1/30/2017,11:17,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 28.szv,56.2,60.0,7.182,7.904,0.128,0.132,0.158,0.134,0.568,0.593,31.9,35.57,,,33.71,0.1792,0.1805
29,10332.0,3,1/30/2017,11:57,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 29.szv,24.0,27.2,4.62,4.908,0.193,0.181,0.132,0.104,0.577,0.581,13.84,15.8,,,14.95,0.1683,0.1705
30,10332.0,4,1/30/2017,11:58,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 30.szv,56.8,60.0,8.454,8.995,0.149,0.15,0.086,0.041,0.646,0.646,36.67,38.75,,,37.73,0.1683,0.1705
31,10333.0,3,1/30/2017,12:00,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 31.szv,9.7,14.7,2.717,3.183,0.28,0.217,0.436,0.34,0.908,0.933,8.81,13.72,,,11.9,0.1847,0.1758
32,10333.0,4,1/30/2017,12:01,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 32.szv,53.2,60.0,9.393,10.768,0.177,0.18,0.039,0.123,0.646,0.696,34.35,41.73,,,37.64,0.1847,0.1758
33,10334.0,3,1/30/2017,12:03,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 33.szv,58.0,60.0,10.78,10.951,0.186,0.183,0.015,0.012,0.826,0.811,47.89,48.68,,,48.29,0.181,0.1835
34,10334.0,4,1/30/2017,12:05,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 34.szv,53.2,60.0,10.539,11.75,0.198,0.196,0.024,0.095,0.789,0.827,41.98,49.61,,,45.55,0.181,0.1835
35,10335.0,3,1/30/2017,12:07,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 35.szv,58.1,60.0,13.03,13.593,0.224,0.227,0.062,0.093,0.654,0.64,38.01,38.38,,,37.99,0.1933,0.2008
36,10335.0,4,1/30/2017,12:09,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 36.szv,55.9,60.0,10.15,11.31,0.182,0.189,0.056,0.057,0.882,0.887,49.32,53.21,,,51.4,0.1933,0.2008
37,10336.0,3,1/30/2017,12:13,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 37.szv,57.3,60.0,10.837,11.382,0.189,0.19,0.051,0.087,0.823,0.802,47.15,48.12,,,47.53,0.1473,0.1672
38,10336.0,4,1/30/2017,12:15,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 38.szv,52.8,60.0,8.411,9.935,0.159,0.166,0.042,0.107,0.683,0.717,36.06,43.01,,,37.85,0.1473,0.1672
39,10337.0,3,1/30/2017,12:17,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 39.szv,57.0,60.0,12.54,13.144,0.22,0.219,0.119,0.111,0.768,0.756,43.74,45.34,,,44.56,0.181,0.1865
40,10337.0,4,1/30/2017,12:19,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 40.szv,11.2,16.4,2.408,3.942,0.215,0.24,0.531,0.271,0.649,0.816,7.1,13.17,0.523,0.25,11.16,0.181,0.1865
41,10338.0,3,1/30/2017,12:20,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 41.szv,15.1,20.9,2.554,3.685,0.169,0.176,0.471,0.34,0.261,0.519,3.85,10.66,0.714,0.426,6.93,0.1892,0.1947
42,10338.0,4,1/30/2017,12:21,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 42.szv,32.1,37.5,6.658,8.137,0.207,0.217,0.074,0.142,0.642,0.676,20.61,25.36,,,22.77,0.1892,0.1947
43,10339.0,3,1/30/2017,12:22,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 43.szv,56.7,60.0,10.507,11.108,0.185,0.185,0.081,0.116,0.862,0.852,48.86,51.13,,,50.31,0.1657,0.1695
44,10339.0,4,1/30/2017,12:24,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 44.szv,53.5,60.0,8.107,9.57,0.152,0.16,0.146,0.017,0.991,0.973,53.02,58.39,,,54.5,0.1657,0.1695
45,10340.0,3,1/30/2017,12:26,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 45.szv,55.1,60.0,10.898,11.765,0.198,0.196,0.083,0.066,0.695,0.724,38.28,43.45,,,41.44,0.1742,0.1793
46,10340.0,4,1/30/2017,12:27,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 46.szv,1.7,5.7,0.348,1.322,0.205,0.232,0.931,0.592,0.141,0.47,0.14,2.34,0.999,0.577,1.27,0.1742,0.1793
47,10342.0,3,1/30/2017,12:29,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 47.szv,56.6,60.0,12.457,13.47,0.22,0.225,0.09,0.085,0.902,0.876,51.02,52.57,,,51.48,0.195,0.2
48,10342.0,4,1/30/2017,12:31,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 48.szv,54.3,60.0,9.818,11.26,0.181,0.188,0.017,0.116,0.653,0.684,35.44,41.02,,,37.48,0.195,0.2
49,10343.0,3,1/30/2017,12:33,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 49.szv,58.0,60.0,11.594,12.126,0.2,0.202,0.039,0.079,0.915,0.896,53.05,53.72,,,53.33,0.182,0.184
50,10343.0,4,1/30/2017,12:35,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 50.szv,53.9,60.0,7.578,8.668,0.141,0.144,0.159,0.051,0.821,0.848,44.24,50.88,,,45.17,0.182,0.184
51,10344.0,3,1/30/2017,12:38,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 51.szv,58.0,60.0,12.186,12.634,0.21,0.211,0.047,0.016,0.819,0.8,47.5,47.97,,,47.66,0.181,0.182
52,10344.0,4,1/30/2017,12:39,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 52.szv,56.1,60.0,10.517,11.283,0.187,0.188,0.119,0.121,0.629,0.626,35.31,37.54,,,36.12,0.181,0.182
53,10345.0,3,1/30/2017,12:42,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 53.szv,54.7,60.0,13.713,14.976,0.251,0.25,0.122,0.094,0.857,0.876,46.85,52.55,,,49.85,0.2015,0.2093
54,10345.0,4,1/30/2017,12:44,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 54.szv,55.8,60.0,11.45,12.661,0.205,0.211,0.109,0.033,0.81,0.825,45.17,49.5,,,47.59,0.2015,0.2093
55,10347.0,3,1/30/2017,12:46,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 55.szv,57.6,60.0,12.217,12.533,0.212,0.209,0.135,0.119,0.725,0.716,41.76,42.95,,,42.54,0.1792,0.1805
56,10347.0,4,1/30/2017,12:48,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 56.szv,56.6,60.0,11.484,12.259,0.203,0.204,0.13,0.083,0.727,0.731,41.14,43.84,,,42.91,0.1792,0.1805
57,10332.0,5,1/30/2017,13:31,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 57.szv,53.0,60.0,10.485,12.122,0.198,0.202,0.088,0.075,0.72,0.73,38.13,43.77,,,40.18,0.1683,0.1705
58,10332.0,6,1/30/2017,13:33,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 58.szv,28.9,35.6,5.884,7.769,0.204,0.218,0.117,0.162,0.748,0.779,21.07,27.16,0.101,0.149,24.1,0.1683,0.1705
59,10333.0,5,1/30/2017,13:35,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 59.szv,57.2,60.0,11.804,12.744,0.206,0.212,0.053,0.115,0.851,0.827,48.68,49.61,,,48.98,0.1847,0.1758
60,10333.0,6,1/30/2017,13:37,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 60.szv,54.0,60.0,9.443,10.873,0.175,0.181,0.033,0.086,0.725,0.725,39.13,43.51,,,40.43,0.1847,0.1758
61,10334.0,5,1/30/2017,13:39,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 61.szv,56.0,60.0,8.705,9.859,0.155,0.164,0.104,0.095,0.776,0.754,43.47,45.22,,,43.52,0.181,0.1835
62,10334.0,6,1/30/2017,13:41,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 62.szv,9.0,13.8,2.125,3.559,0.237,0.259,0.182,0.255,0.572,0.542,5.12,7.46,,,5.91,0.181,0.1835
63,10335.0,5,1/30/2017,13:42,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 63.szv,54.8,60.0,11.586,12.832,0.211,0.214,0.132,0.052,0.861,0.873,47.17,52.36,,,49.75,0.1933,0.2008
64,10335.0,6,1/30/2017,13:44,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 64.szv,9.6,15.3,1.996,3.273,0.209,0.214,0.605,0.376,0.56,0.792,5.35,12.09,0.538,0.348,9.02,0.1933,0.2008
65,10336.0,5,1/30/2017,13:45,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 65.szv,0.6,2.9,0.043,0.501,0.071,0.173,1.105,1.003,0.005,0.186,0.0,0.5,0.315,0.807,0.05,0.1473,0.1672
66,10336.0,6,1/30/2017,13:45,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 66.szv,54.7,60.0,9.222,10.466,0.169,0.174,0.117,0.152,0.864,0.88,47.25,52.8,,,50.5,0.1473,0.1672
67,10337.0,5,1/30/2017,13:48,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 67.szv,54.4,60.0,13.211,14.575,0.243,0.243,0.027,0.094,0.679,0.72,36.93,43.18,,,40.93,0.181,0.1865
68,10337.0,6,1/30/2017,13:50,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 68.szv,53.4,60.0,9.856,11.461,0.185,0.191,0.09,0.056,0.746,0.771,39.83,46.24,,,42.17,0.181,0.1865
69,10338.0,5,1/30/2017,13:52,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 69.szv,11.7,17.8,2.937,4.349,0.251,0.244,0.36,0.27,0.933,0.943,10.92,16.78,,,13.85,0.1892,0.1947
70,10338.0,6,1/30/2017,13:53,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 70.szv,56.5,60.0,11.895,12.896,0.211,0.215,0.107,0.113,0.658,0.67,37.19,40.19,,,39.05,0.1892,0.1947
71,10339.0,5,1/30/2017,13:55,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 71.szv,1.8,1.8,0.424,0.424,0.235,0.235,0.944,0.944,0.197,0.197,0.33,0.33,0.81,0.81,0.09,0.1657,0.1695
72,10339.0,6,1/30/2017,13:56,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 72.szv,54.0,60.0,9.183,10.819,0.17,0.18,0.139,0.009,0.849,0.832,45.85,49.93,,,46.92,0.1657,0.1695
73,10340.0,5,1/30/2017,13:58,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 73.szv,57.9,60.0,11.285,11.748,0.195,0.196,0.128,0.095,0.678,0.673,39.24,40.39,,,39.98,0.1742,0.1793
74,10340.0,6,1/30/2017,14:00,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 74.szv,6.3,6.3,1.405,1.405,0.224,0.224,0.91,0.91,0.617,0.617,3.36,3.36,0.92,0.92,0.35,0.1742,0.1793
75,10342.0,5,1/30/2017,14:00,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 75.szv,56.8,60.0,14.16,15.299,0.249,0.255,0.006,0.077,0.826,0.825,46.92,49.48,,,48.69,0.195,0.2
76,10342.0,6,1/30/2017,14:02,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 76.szv,55.0,60.0,11.673,13.016,0.212,0.217,0.116,0.035,0.686,0.685,37.74,41.1,,,38.74,0.195,0.2
77,10343.0,5,1/30/2017,14:05,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 77.szv,55.8,60.0,12.495,13.474,0.224,0.225,0.119,0.114,0.711,0.697,39.64,41.83,,,40.46,0.182,0.184
78,10343.0,6,1/30/2017,14:07,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 78.szv,30.0,34.7,5.969,7.148,0.199,0.206,0.057,0.13,0.597,0.597,17.16,19.99,0.055,0.122,18.18,0.182,0.184
79,10344.0,5,1/30/2017,14:08,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 79.szv,54.4,60.0,11.282,12.492,0.207,0.208,0.07,0.031,0.833,0.85,45.32,50.96,,,48.45,0.181,0.182
80,10344.0,6,1/30/2017,14:10,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 80.szv,47.6,54.3,8.391,9.416,0.176,0.173,0.128,0.125,0.685,0.745,32.59,40.45,,,36.14,0.181,0.182
81,10345.0,5,1/30/2017,14:11,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 81.szv,56.7,60.0,14.259,15.287,0.252,0.255,0.068,0.09,0.744,0.743,42.16,44.56,,,43.63,0.2015,0.2093
82,10345.0,6,1/30/2017,14:13,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 82.szv,4.4,8.1,0.686,1.497,0.156,0.185,0.514,0.604,0.195,0.357,0.84,2.86,0.386,0.515,1.26,0.2015,0.2093
83,10347.0,5,1/30/2017,14:14,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 83.szv,54.3,60.0,11.333,12.674,0.209,0.211,0.054,0.076,0.785,0.784,42.62,47.0,,,44.43,0.1792,0.1805
84,10347.0,6,1/30/2017,14:16,pm,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 84.szv,53.4,60.0,8.757,10.317,0.164,0.172,0.066,0.151,0.62,0.668,33.11,40.06,,,35.87,0.1792,0.1805
