Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,10455.0,1,5/15/2017,10:43,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 11.szv,16.6,20.6,2.198,3.499,0.133,0.17,0.308,0.234,0.374,0.417,6.2,8.58,0.265,0.195,7.19,0.1637,0.1697
12,10455.0,2,5/15/2017,10:44,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 12.szv,57.1,60.0,7.752,8.591,0.136,0.143,0.048,0.098,0.985,0.963,56.2,57.8,,,56.84,0.1637,0.1697
13,10456.0,1,5/15/2017,10:47,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 13.szv,50.5,60.0,7.757,8.911,0.154,0.149,0.011,0.017,0.834,0.891,42.11,53.45,,,48.42,0.116,0.1195
14,10456.0,2,5/15/2017,10:49,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 14.szv,51.4,60.0,3.989,5.398,0.078,0.09,0.23,0.25,0.822,0.848,42.24,50.86,,,44.51,0.116,0.1195
15,10457.0,1,5/15/2017,10:52,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 15.szv,55.1,60.0,9.731,10.868,0.177,0.181,0.072,0.031,0.751,0.778,41.36,46.69,,,44.55,0.1732,0.1792
16,10457.0,2,5/15/2017,10:53,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 16.szv,57.3,60.0,9.838,10.144,0.172,0.169,0.144,0.164,0.518,0.512,29.69,30.69,,,30.0,0.1732,0.1792
17,10458.0,1,5/15/2017,10:56,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 17.szv,51.1,55.2,10.102,10.647,0.198,0.193,0.116,0.08,0.551,0.578,28.17,31.92,,,30.52,0.1733,0.175
18,10458.0,2,5/15/2017,10:57,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 18.szv,53.6,60.0,7.497,8.455,0.14,0.141,0.197,0.184,0.695,0.748,37.26,44.89,,,40.36,0.1733,0.175
19,10459.0,1,5/15/2017,11:00,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 19.szv,55.8,60.0,18.662,19.002,0.335,0.317,0.062,0.056,0.767,0.777,42.81,46.62,,,45.53,0.1963,0.1992
20,10459.0,2,5/15/2017,11:02,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 20.szv,55.1,60.0,7.423,7.853,0.135,0.131,0.119,0.127,0.576,0.605,31.76,36.3,,,32.59,0.1963,0.1992
21,10460.0,1,5/15/2017,11:04,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 21.szv,57.2,60.0,10.605,11.157,0.185,0.186,0.015,0.029,0.728,0.711,41.63,42.65,,,42.0,0.172,0.1745
22,10460.0,2,5/15/2017,11:06,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 22.szv,54.3,60.0,7.855,8.859,0.145,0.148,0.091,0.023,0.652,0.666,35.41,39.97,,,36.57,0.172,0.1745
23,10461.0,1,5/15/2017,11:09,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 23.szv,56.4,60.0,9.308,10.32,0.165,0.172,0.126,0.083,0.74,0.723,41.72,43.35,,,41.57,0.2475,0.2133
24,10461.0,2,5/15/2017,11:10,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 24.szv,32.6,38.1,3.843,5.079,0.118,0.133,0.231,0.231,0.916,0.93,29.86,35.44,,,30.22,0.2475,0.2133
25,10462.0,1,5/15/2017,11:12,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 25.szv,57.4,60.0,9.32,9.531,0.162,0.159,0.087,0.092,0.712,0.716,40.86,42.95,,,40.62,0.1672,0.1665
26,10462.0,2,5/15/2017,11:14,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 26.szv,27.7,30.9,4.615,5.067,0.167,0.164,0.198,0.223,0.724,0.741,19.99,22.83,0.167,0.202,19.56,0.1672,0.1665
27,10463.0,1,5/15/2017,11:15,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 27.szv,33.9,36.5,11.587,11.722,0.342,0.321,0.049,0.051,0.763,0.751,25.88,27.42,,,26.79,0.2372,0.2275
28,10463.0,2,5/15/2017,11:16,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 28.szv,55.1,60.0,12.728,13.33,0.231,0.222,0.03,0.019,0.84,0.859,46.27,51.56,,,48.67,0.2372,0.2275
29,10450.0,3,5/15/2017,12:37,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 29.szv,57.2,60.0,11.912,12.407,0.208,0.207,0.051,0.074,0.752,0.74,43.03,44.38,,,43.94,0.1523,0.1582
30,10450.0,4,5/15/2017,12:38,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 30.szv,54.9,60.0,7.094,7.936,0.129,0.132,0.114,0.157,0.451,0.468,24.77,28.08,,,25.59,0.1523,0.1582
31,10451.0,3,5/15/2017,12:41,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 31.szv,54.2,60.0,13.299,14.931,0.245,0.249,0.104,0.031,0.764,0.755,41.39,45.28,,,42.19,0.207,0.2085
32,10451.0,4,5/15/2017,12:42,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 32.szv,35.1,39.3,6.964,7.949,0.199,0.202,0.187,0.126,0.74,0.776,25.51,30.0,0.169,0.111,28.1,0.207,0.2085
33,10452.0,3,5/15/2017,12:43,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 33.szv,3.6,3.6,1.119,1.119,0.311,0.311,0.904,0.904,0.453,0.453,1.63,1.63,,,-0.06,0.2305,0.2345
34,10452.0,4,5/15/2017,12:44,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 34.szv,2.2,6.8,0.512,1.897,0.233,0.279,0.821,0.615,0.192,0.596,0.42,4.05,,,1.89,0.2305,0.2345
35,10453.0,3,5/15/2017,12:45,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 35.szv,57.9,60.0,11.892,12.597,0.205,0.21,0.062,0.011,0.674,0.663,39.04,39.75,,,39.38,0.1773,0.1843
36,10453.0,4,5/15/2017,12:46,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 36.szv,57.3,60.0,11.433,12.232,0.2,0.204,0.114,0.058,0.734,0.718,42.04,43.05,,,42.43,0.1773,0.1843
37,10454.0,3,5/15/2017,12:49,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 37.szv,55.9,60.0,10.404,10.872,0.186,0.181,0.148,0.147,0.862,0.849,48.19,50.91,,,49.19,0.1873,0.1878
38,10454.0,4,5/15/2017,12:50,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 38.szv,53.6,60.0,10.051,11.76,0.188,0.196,0.016,0.122,0.729,0.72,39.06,43.17,,,39.41,0.1873,0.1878
39,10455.0,3,5/15/2017,12:53,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 39.szv,57.3,60.0,10.151,10.529,0.177,0.176,0.121,0.145,0.608,0.597,34.84,35.84,,,35.21,0.1637,0.1697
40,10455.0,4,5/15/2017,12:54,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 40.szv,37.2,42.2,7.305,8.011,0.196,0.19,0.153,0.108,0.74,0.76,27.53,32.06,,,30.13,0.1637,0.1697
41,10457.0,3,5/15/2017,12:56,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 41.szv,54.6,60.0,10.652,12.022,0.195,0.2,0.042,0.066,0.78,0.761,42.6,45.67,,,43.28,0.1732,0.1792
42,10457.0,4,5/15/2017,12:57,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 42.szv,55.4,60.0,9.066,10.114,0.164,0.169,0.11,0.004,0.806,0.783,44.66,46.99,,,44.91,0.1732,0.1792
43,10458.0,3,5/15/2017,12:59,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 43.szv,53.4,60.0,11.008,12.801,0.206,0.213,0.108,0.039,0.743,0.757,39.65,45.41,,,42.14,0.1733,0.175
44,10458.0,4,5/15/2017,13:01,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 44.szv,55.3,60.0,8.545,9.52,0.155,0.159,0.156,0.092,0.808,0.791,44.66,47.48,,,45.38,0.1733,0.175
45,10459.0,3,5/15/2017,13:04,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 45.szv,1.0,2.8,0.128,0.455,0.131,0.164,0.919,0.852,0.04,0.212,0.03,0.54,0.752,0.826,0.14,0.1963,0.1992
46,10459.0,4,5/15/2017,13:05,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 46.szv,54.7,60.0,10.573,11.676,0.193,0.195,0.129,0.063,0.719,0.756,39.31,45.33,,,42.32,0.1963,0.1992
47,10460.0,3,5/15/2017,13:07,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 47.szv,57.0,60.0,9.325,10.163,0.164,0.169,0.081,0.036,0.752,0.727,42.85,43.64,,,42.82,0.172,0.1745
48,10460.0,4,5/15/2017,13:09,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 48.szv,53.8,60.0,9.509,11.049,0.177,0.184,0.106,0.107,0.736,0.72,39.61,43.19,,,40.01,0.172,0.1745
49,10461.0,3,5/15/2017,13:11,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 49.szv,54.7,60.0,14.291,16.018,0.261,0.267,0.062,0.094,0.782,0.766,42.75,45.98,,,43.55,0.2475,0.2133
50,10461.0,4,5/15/2017,13:13,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 50.szv,0.1,3.9,0.046,0.883,0.463,0.226,1.0,0.931,0.022,0.458,0.0,1.78,,0.929,0.28,0.2475,0.2133
51,10462.0,3,5/15/2017,13:13,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 51.szv,56.6,60.0,13.164,13.769,0.233,0.23,0.08,0.08,0.698,0.715,39.52,42.9,,,40.39,0.1672,0.1665
52,10462.0,4,5/15/2017,13:15,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 52.szv,35.4,37.0,7.629,7.973,0.215,0.215,0.029,0.067,0.603,0.595,21.36,22.0,,,21.4,0.1672,0.1665
53,10463.0,3,5/15/2017,13:16,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 53.szv,4.4,9.5,1.158,2.107,0.263,0.222,0.91,0.556,0.658,0.933,2.89,8.87,,,5.79,0.2372,0.2275
54,10463.0,4,5/15/2017,13:16,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 54.szv,56.3,60.0,9.261,10.817,0.165,0.18,0.074,0.123,0.589,0.601,33.16,36.06,,,33.85,0.2372,0.2275
55,10450.0,5,5/15/2017,14:08,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 55.szv,9.3,16.1,1.703,2.902,0.183,0.18,0.717,0.412,0.552,0.814,5.07,13.01,0.653,0.372,9.73,0.1523,0.1582
56,10450.0,6,5/15/2017,14:08,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 56.szv,27.8,34.6,4.805,6.622,0.173,0.191,0.163,0.161,0.648,0.709,18.02,24.55,,,21.5,0.1523,0.1582
57,10451.0,5,5/15/2017,14:09,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 57.szv,57.9,60.0,13.366,13.979,0.231,0.233,0.094,0.069,0.675,0.661,39.09,39.66,,,39.25,0.207,0.2085
58,10451.0,6,5/15/2017,14:11,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 58.szv,7.4,11.3,1.717,2.532,0.232,0.224,0.665,0.341,0.827,0.849,6.11,9.58,,,8.09,0.207,0.2085
59,10452.0,5,5/15/2017,14:11,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 59.szv,58.1,60.0,11.935,12.506,0.205,0.208,0.077,0.109,0.624,0.615,36.24,36.88,,,36.39,0.2305,0.2345
60,10452.0,6,5/15/2017,14:13,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 60.szv,22.4,26.7,4.721,5.776,0.211,0.216,0.094,0.181,0.683,0.698,15.21,18.56,0.092,0.174,16.19,0.2305,0.2345
61,10453.0,5,5/15/2017,14:14,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 61.szv,54.2,60.0,8.047,9.325,0.148,0.155,0.058,0.049,0.637,0.649,34.51,38.95,,,35.28,0.1773,0.1843
62,10453.0,6,5/15/2017,14:16,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 62.szv,53.5,60.0,10.771,12.253,0.201,0.204,0.034,0.114,0.791,0.814,42.31,48.85,,,45.35,0.1773,0.1843
63,10454.0,5,5/15/2017,14:18,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 63.szv,1.0,5.2,0.255,1.309,0.26,0.253,0.941,0.644,0.105,0.409,0.1,2.12,,,0.84,0.1873,0.1878
64,10454.0,6,5/15/2017,14:18,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 64.szv,57.7,60.0,11.181,11.732,0.194,0.196,0.018,0.057,0.674,0.662,38.89,39.7,,,39.23,0.1873,0.1878
65,10455.0,5,5/15/2017,14:21,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 65.szv,55.3,60.0,8.379,9.057,0.152,0.151,0.04,0.004,0.693,0.69,38.3,41.39,,,39.23,0.1637,0.1697
66,10455.0,6,5/15/2017,14:23,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 66.szv,53.7,60.0,10.104,11.293,0.188,0.188,0.046,0.106,0.69,0.71,37.02,42.61,,,39.55,0.1637,0.1697
67,10457.0,5,5/15/2017,14:25,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 67.szv,53.4,60.0,10.369,11.756,0.194,0.196,0.042,0.111,0.482,0.546,25.73,32.75,,,29.07,0.1732,0.1792
68,10457.0,6,5/15/2017,14:26,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 68.szv,6.1,10.4,0.83,1.656,0.137,0.16,0.463,0.508,0.208,0.362,1.23,3.71,0.438,0.47,1.81,0.1732,0.1792
69,10458.0,5,5/15/2017,14:27,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 69.szv,57.5,60.0,10.275,10.781,0.179,0.18,0.09,0.054,0.809,0.786,46.5,47.17,,,46.59,0.1733,0.175
70,10458.0,6,5/15/2017,14:29,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 70.szv,53.9,60.0,8.74,9.862,0.162,0.164,0.093,0.15,0.63,0.681,33.96,40.83,,,37.35,0.1733,0.175
71,10459.0,5,5/15/2017,14:32,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 71.szv,55.8,58.1,11.737,12.057,0.21,0.208,0.056,0.038,0.549,0.546,30.62,31.72,0.055,0.038,31.18,0.1963,0.1992
72,10459.0,6,5/15/2017,14:33,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 72.szv,54.2,60.0,9.426,10.787,0.174,0.18,0.165,0.131,0.596,0.624,32.31,37.45,,,33.64,0.1963,0.1992
73,10460.0,5,5/15/2017,14:35,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 73.szv,57.7,60.0,10.465,10.895,0.181,0.182,0.056,0.018,0.719,0.705,41.48,42.28,,,41.81,0.172,0.1745
74,10460.0,6,5/15/2017,14:36,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 74.szv,50.6,55.2,9.094,9.815,0.18,0.178,0.128,0.084,0.598,0.625,30.28,34.49,0.123,0.082,32.61,0.172,0.1745
75,10461.0,5,5/15/2017,14:38,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 75.szv,10.2,13.1,3.004,3.91,0.295,0.298,0.168,0.166,0.587,0.539,5.99,7.06,,,6.38,0.2475,0.2133
76,10461.0,6,5/15/2017,14:38,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 76.szv,34.8,40.0,6.38,7.355,0.183,0.184,0.055,0.157,0.648,0.679,22.55,27.16,,,23.76,0.2475,0.2133
77,10462.0,5,5/15/2017,14:39,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 77.szv,38.2,40.7,7.885,8.581,0.206,0.211,0.062,0.094,0.774,0.767,29.57,31.21,0.06,0.091,29.73,0.1672,0.1665
78,10462.0,6,5/15/2017,14:40,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 78.szv,1.4,1.4,0.029,0.029,0.02,0.02,1.0,1.0,1.175,1.175,1.64,1.64,,,0.82,0.1672,0.1665
79,10463.0,5,5/15/2017,14:41,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 79.szv,55.3,60.0,11.314,12.325,0.205,0.205,0.089,0.051,0.877,0.874,48.47,52.44,,,49.57,0.2372,0.2275
80,10463.0,6,5/15/2017,14:42,pm,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 80.szv,11.9,15.4,2.57,3.303,0.217,0.215,0.39,0.286,0.752,0.769,8.91,11.81,,,10.29,0.2372,0.2275
