Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10042,11,1/23/2016,11:02,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 351.szv,8.1,10.6,1.669,2.53,0.206,0.239,0.518,0.374,0.304,0.373,2.46,3.96,,,2.82,0.2803,0.2857
352,10043,11,1/23/2016,11:02,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 352.szv,0.5,2.8,0.098,0.76,0.209,0.275,0.98,0.886,0.028,0.339,0,0.83,0.748,0.885,0.12,0.2613,0.2743
353,10044,11,1/23/2016,11:03,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 353.szv,1.2,3,0.236,0.871,0.197,0.29,0.677,0.643,0.012,0.275,0,0.51,,0.749,0.15,0.254,0.2693
354,10045,11,1/23/2016,11:03,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 354.szv,1.2,2.4,0.224,0.539,0.192,0.228,0.914,0.799,0.049,0.189,0.02,0.3,0.812,0.752,0.09,0.2607,0.2762
355,10046,11,1/23/2016,11:04,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 355.szv,8.4,10.8,2.666,3.376,0.318,0.313,0.235,0.239,0.456,0.53,3.51,5.35,0.193,0.219,4.52,0.2985,0.294
356,10047,11,1/23/2016,11:05,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 356.szv,0.5,2.4,0.094,0.581,0.197,0.244,0.856,0.928,0.045,0.311,0.02,0.74,,,0.07,0.3063,0.297
357,10048,11,1/23/2016,11:05,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 357.szv,0.9,2.2,0.163,0.517,0.183,0.236,0.957,0.95,0.045,0.215,0.02,0.4,0.519,0.795,0.09,0.2875,0.2975
358,10049,11,1/23/2016,11:06,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 358.szv,0.4,2,0.031,0.552,0.083,0.28,0.982,0.931,0,0.276,0,0.43,,0.903,0.08,0.2562,0.2983
359,10050,11,1/23/2016,11:06,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 359.szv,0.7,3.9,0.124,1.25,0.177,0.321,0.94,0.868,0.032,0.459,0.01,1.65,0.704,0.807,0.2,0.2845,0.3018
360,10051,11,1/23/2016,11:07,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 360.szv,0.1,2.5,0.019,0.801,0.19,0.32,1,0.966,0,0.432,0,0.99,,0.97,0.12,0.2767,0.3203
