Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,10392.0,13,3/29/2017,9:57,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 121.szv,40.1,43.1,11.683,12.335,0.291,0.286,0.046,0.072,0.682,0.681,27.35,29.37,,,28.18,0.2717,0.273
122,10392.0,14,3/29/2017,9:58,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 122.szv,56.0,60.0,14.129,15.106,0.252,0.252,0.058,0.009,0.778,0.779,43.57,46.75,,,44.29,0.2717,0.273
123,10393.0,13,3/29/2017,10:01,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 123.szv,39.3,41.1,10.069,10.519,0.256,0.256,0.017,0.047,0.565,0.553,22.15,22.68,0.006,0.044,22.24,0.2588,0.254
124,10393.0,14,3/29/2017,10:01,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 124.szv,7.6,9.5,1.804,2.149,0.238,0.227,0.305,0.288,0.311,0.347,2.35,3.29,0.226,0.225,2.76,0.2588,0.254
125,10394.0,13,3/29/2017,10:02,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 125.szv,55.3,60.0,13.336,14.961,0.241,0.249,0.054,0.069,0.684,0.694,37.82,41.63,,,39.14,0.2208,0.2342
126,10394.0,14,3/29/2017,10:04,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 126.szv,2.9,7.5,0.45,1.694,0.156,0.227,0.676,0.702,0.233,0.48,0.67,3.59,,,0.95,0.2208,0.2342
127,10395.0,13,3/29/2017,10:04,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 127.szv,17.9,21.0,5.194,6.143,0.291,0.293,0.191,0.128,0.597,0.607,10.66,12.72,,,11.78,0.2248,0.2357
128,10395.0,14,3/29/2017,10:05,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 128.szv,55.3,60.0,11.295,12.384,0.204,0.206,0.141,0.117,0.734,0.765,40.57,45.92,,,42.92,0.2248,0.2357
129,10396.0,13,3/29/2017,10:07,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 129.szv,58.2,60.0,16.577,17.072,0.285,0.285,0.074,0.085,0.678,0.678,39.48,40.66,,,40.08,0.302,0.2953
130,10396.0,14,3/29/2017,10:09,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 130.szv,16.2,19.1,3.673,4.312,0.227,0.226,0.125,0.211,0.461,0.49,7.47,9.35,0.113,0.201,7.65,0.302,0.2953
131,10397.0,13,3/29/2017,10:10,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 131.szv,55.7,60.0,14.319,15.44,0.257,0.257,0.028,0.013,0.819,0.834,45.62,50.01,,,47.82,0.2462,0.2442
132,10397.0,14,3/29/2017,10:12,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 132.szv,58.5,60.0,12.979,13.231,0.222,0.221,0.07,0.086,0.776,0.764,45.36,45.83,,,45.47,0.2462,0.2442
