Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
361,10392,12,4/1/2017,10:44,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 361.szv,1.2,2.5,0.146,0.405,0.125,0.164,0.913,0.966,0.065,0.165,0.05,0.35,0.736,0.916,-0.01,0.2482,0.257
362,10393,12,4/1/2017,10:44,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 362.szv,1.2,4.6,0.096,1.048,0.083,0.23,1.018,0.951,0.041,0.371,0.04,1.6,0.999,0.948,-0.45,0.2635,0.2865
363,10394,12,4/1/2017,10:45,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 363.szv,0.4,4.7,0.085,1.127,0.213,0.24,1.032,0.959,0.01,0.462,0,1.99,,0.94,-0.07,0.216,0.2327
364,10395,12,4/1/2017,10:45,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 364.szv,1,2.9,0.192,0.622,0.201,0.218,0.659,0.871,0.039,0.278,0,0.54,,0.963,0.1,0.2333,0.2365
365,10396,12,4/1/2017,10:45,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 365.szv,15.4,17.1,2.324,2.718,0.151,0.159,0.094,0.212,0.136,0.157,1.92,2.49,0.029,0.199,1.74,0.3767,0.274
366,10397,12,4/1/2017,10:46,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 366.szv,19.5,20.9,4.022,4.263,0.206,0.204,0.04,0.095,0.276,0.274,5.23,5.57,0.023,0.08,5.27,0.2172,0.2313
367,10398,12,4/1/2017,10:46,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 367.szv,0.4,3.9,0.042,0.876,0.108,0.225,0.965,0.915,0,0.421,0,1.47,,0.923,0.15,0.1855,0.2318
368,10399,12,4/1/2017,10:47,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 368.szv,2.3,5.6,0.295,1.321,0.128,0.236,0.719,0.702,0.053,0.431,0.1,2.2,0.573,0.693,0.62,0.1672,0.2617
369,10400,12,4/1/2017,10:47,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 369.szv,5.6,8.7,1.412,2.353,0.254,0.272,0.718,0.426,0.39,0.577,1.98,4.73,0.652,0.37,3.36,0.2435,0.2732
370,10401,12,4/1/2017,10:48,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 370.szv,6.6,8.5,1.868,2.443,0.284,0.288,0.459,0.253,0.606,0.621,3.81,5.09,0.445,0.226,4.57,0.2327,0.2743
