Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,9985,2,10/16/2015,10:02,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 261.szv,30.2,32.2,7.683,8.122,0.254,0.252,0.1,0.071,0.734,0.728,22.15,23.43,,,22.73,0.2032,0.284
262,9986,2,10/16/2015,10:03,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 262.szv,4,7.8,0.967,2.165,0.242,0.278,0.586,0.527,0.392,0.568,1.57,4.43,,,2.51,0.2617,0.2707
263,9987,2,10/16/2015,10:04,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 263.szv,49.1,53.2,14.167,15.534,0.289,0.292,0.036,0.068,0.687,0.693,33.67,36.8,0.032,0.067,34.91,0.2423,0.2528
264,9988,2,10/16/2015,10:05,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 264.szv,22.4,24.7,6.025,6.588,0.269,0.267,0.148,0.093,0.478,0.494,10.72,12.21,,,11.61,0.2323,0.2443
265,9989,2,10/16/2015,10:06,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 265.szv,12.1,14.9,3.372,4.091,0.279,0.275,0.153,0.181,0.504,0.533,6.08,7.92,,,6.82,0.2662,0.2713
266,9990,2,10/16/2015,10:07,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 266.szv,3.2,7.9,0.816,2.118,0.255,0.268,0.911,0.53,0.311,0.698,0.98,5.49,0.831,0.53,3.08,0.248,0.2413
267,9991,2,10/16/2015,10:08,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 267.szv,6.3,9.3,1.712,2.626,0.273,0.284,0.055,0.305,0.347,0.389,2.16,3.59,0.024,0.303,2.42,0.2473,0.2657
268,9992,2,10/16/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 268.szv,6.2,8.2,1.581,2.101,0.255,0.257,0.155,0.286,0.312,0.307,1.93,2.52,,,2.09,0.2272,0.2343
269,9993,2,10/16/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 269.szv,2,4.3,0.588,1.225,0.294,0.285,0.915,0.555,0.227,0.433,0.43,1.82,0.9,0.495,1.18,0.2387,0.2623
270,9994,2,10/16/2015,10:09,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 270.szv,3.7,3.7,1.034,1.034,0.281,0.281,0.931,0.931,0.515,0.515,1.89,1.89,,,0.17,0.2218,0.2498
