Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,10218,1,8/26/2016,9:29,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 251.szv,20.5,23.9,4.969,6.056,0.242,0.253,0.078,0.173,0.693,0.679,14.21,16.23,,,14.29,0.2943,0.2872
252,10219,1,8/26/2016,9:30,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 252.szv,42.1,44.7,12.909,13.835,0.307,0.31,0.059,0.067,0.65,0.649,27.18,28.84,0.057,0.062,27.62,0.327,0.3328
253,10220,1,8/26/2016,9:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 253.szv,1.6,5.4,0.131,1.207,0.083,0.224,0.872,0.891,0.074,0.332,0.12,1.79,,,-0.22,0.2152,0.2495
254,10221,1,8/26/2016,9:31,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 254.szv,16.6,19.9,3.657,4.205,0.22,0.211,0.209,0.184,0.518,0.557,8.59,11.09,,,9.55,0.2485,0.242
255,10222,1,8/26/2016,9:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 255.szv,2,5.7,0.493,1.622,0.248,0.285,0.983,0.694,0.217,0.64,0.43,3.64,,,1.48,0.2948,0.295
256,10223,1,8/26/2016,9:33,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 256.szv,2.8,7.1,0.597,1.932,0.215,0.273,0.784,0.632,0.231,0.601,0.64,4.26,,,1.95,0.2537,0.2577
257,10224,1,8/26/2016,9:34,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 257.szv,0.7,2.2,0.094,0.463,0.134,0.21,0.935,0.991,0.043,0.195,0.03,0.41,0.795,0.862,0.01,0.2583,0.2688
258,10225,1,8/26/2016,9:34,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 258.szv,1.7,4.2,0.222,1.085,0.13,0.258,1.024,0.899,0.068,0.294,0.11,1.23,,,0.12,0.2672,0.293
259,10226,1,8/26/2016,9:35,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 259.szv,5.1,7.8,1.47,2.161,0.288,0.277,0.639,0.455,0.344,0.487,1.75,3.8,,,2.64,0.2867,0.295
260,10227,1,8/26/2016,9:35,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 260.szv,12.4,16.2,2.87,3.926,0.231,0.242,0.15,0.313,0.342,0.41,4.25,6.65,,,4.44,0.2688,0.2703
