Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
51,10273.0,3,10/10/2016,12:37,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 51.szv,57.9,60.0,12.101,12.706,0.209,0.212,0.052,0.004,0.58,0.568,33.58,34.1,,,33.62,0.2032,0.2068
52,10273.0,4,10/10/2016,12:39,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 52.szv,24.2,29.8,4.64,6.103,0.192,0.205,0.147,0.189,0.583,0.65,14.1,19.35,,,15.97,0.2032,0.2068
53,10274.0,3,10/10/2016,12:40,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 53.szv,0.4,2.5,0.019,0.491,0.048,0.196,0.894,0.955,0.056,0.245,0.02,0.61,,,0.09,0.1837,0.2088
54,10274.0,4,10/10/2016,12:40,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 54.szv,18.8,23.9,4.968,5.712,0.264,0.239,0.18,0.175,0.712,0.762,13.38,18.21,,,15.8,0.1837,0.2088
55,10275.0,3,10/10/2016,12:41,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 55.szv,21.1,26.3,4.639,6.123,0.22,0.233,0.097,0.191,0.825,0.818,17.18,21.3,0.094,0.186,18.51,0.2107,0.2177
56,10275.0,4,10/10/2016,12:42,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 56.szv,55.7,60.0,13.723,15.124,0.246,0.252,0.016,0.08,0.758,0.786,42.21,47.16,,,45.39,0.2107,0.2177
57,10276.0,3,10/10/2016,12:44,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 57.szv,54.7,60.0,11.107,12.487,0.203,0.208,0.053,0.023,0.77,0.788,42.09,47.28,,,44.75,0.1885,0.194
58,10276.0,4,10/10/2016,12:46,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 58.szv,57.4,60.0,11.381,11.907,0.198,0.198,0.076,0.112,0.794,0.781,45.58,46.86,,,46.16,0.1885,0.194
59,10277.0,3,10/10/2016,12:48,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 59.szv,52.4,60.0,9.63,11.499,0.184,0.192,0.126,0.014,0.881,0.878,46.18,52.68,,,48.86,0.15,0.1588
60,10277.0,4,10/10/2016,12:50,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 60.szv,2.4,7.5,0.345,1.369,0.144,0.183,0.932,0.647,0.115,0.501,0.17,3.28,0.921,0.619,1.57,0.15,0.1588
61,10263.0,5,10/10/2016,13:41,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 61.szv,0.8,2.2,0.348,0.524,0.453,0.242,0.817,0.768,0.1,0.257,0.03,0.43,0.845,0.775,0.23,0.2792,0.2023
62,10263.0,6,10/10/2016,13:41,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 62.szv,1.2,2.4,0.289,0.484,0.24,0.202,0.629,0.748,0.037,0.193,0.01,0.29,0.591,0.819,0.13,0.2792,0.2023
63,10264.0,5,10/10/2016,13:42,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 63.szv,54.3,60.0,12.259,13.611,0.226,0.227,0.028,0.061,0.84,0.863,45.59,51.8,,,49.02,0.1935,0.1922
64,10264.0,6,10/10/2016,13:44,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 64.szv,54.1,60.0,11.115,12.689,0.206,0.212,0.063,0.06,0.905,0.905,48.98,54.28,,,51.23,0.1935,0.1922
65,10265.0,5,10/10/2016,13:46,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 65.szv,2.6,5.1,0.408,0.99,0.158,0.195,0.686,0.504,0.074,0.257,0.15,1.15,0.661,0.506,0.59,0.1802,0.1888
66,10265.0,6,10/10/2016,13:47,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 66.szv,53.1,54.4,11.46,11.834,0.216,0.218,0.008,0.029,0.869,0.85,45.05,45.21,0.006,0.02,45.07,0.1802,0.1888
67,10266.0,5,10/10/2016,13:48,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 67.szv,57.9,60.0,13.428,14.002,0.232,0.233,0.072,0.093,0.717,0.711,41.51,42.64,,,42.37,0.1883,0.1855
68,10266.0,6,10/10/2016,13:51,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 68.szv,53.7,60.0,10.872,12.27,0.202,0.205,0.047,0.095,0.725,0.763,38.91,45.77,,,42.42,0.1883,0.1855
69,10267.0,5,10/10/2016,13:53,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 69.szv,53.3,60.0,11.322,12.983,0.212,0.216,0.11,0.095,0.647,0.708,34.46,42.46,,,39.45,0.1773,0.1687
70,10267.0,6,10/10/2016,13:55,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 70.szv,25.1,32.6,5.45,7.455,0.217,0.229,0.096,0.177,0.754,0.8,18.57,25.71,0.089,0.169,22.22,0.1773,0.1687
71,10268.0,5,10/10/2016,13:56,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 71.szv,56.2,60.0,15.977,17.117,0.284,0.285,0.043,0.057,0.683,0.687,38.18,41.03,0.032,0.05,39.69,0.2302,0.2258
72,10268.0,6,10/10/2016,13:58,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 72.szv,54.6,56.5,13.354,13.701,0.245,0.243,0.025,0.038,0.649,0.639,34.79,35.48,0.014,0.032,35.08,0.2302,0.2258
73,10269.0,5,10/10/2016,13:59,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 73.szv,55.4,60.0,11.689,12.841,0.211,0.214,0.073,0.054,0.823,0.845,45.59,50.67,,,48.75,0.191,0.1948
74,10269.0,6,10/10/2016,14:02,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 74.szv,54.2,60.0,11.1,12.606,0.205,0.21,0.036,0.051,0.825,0.853,44.71,51.19,,,48.04,0.191,0.1948
75,10270.0,5,10/10/2016,14:05,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 75.szv,53.2,60.0,10.79,12.701,0.203,0.212,0.106,0.045,0.824,0.86,43.82,51.57,,,48.36,0.164,0.168
76,10270.0,6,10/10/2016,14:07,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 76.szv,54.9,60.0,10.776,11.93,0.196,0.199,0.149,0.076,0.708,0.693,38.86,41.59,,,39.66,0.164,0.168
77,10271.0,5,10/10/2016,14:09,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 77.szv,53.4,60.0,11.242,12.697,0.211,0.212,0.084,0.098,0.695,0.738,37.1,44.27,,,40.89,0.1868,0.179
78,10271.0,6,10/10/2016,14:11,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 78.szv,1.2,5.8,0.339,1.255,0.282,0.216,0.935,0.672,0.122,0.417,0.14,2.39,0.88,0.666,0.77,0.1868,0.179
79,10272.0,5,10/10/2016,14:11,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 79.szv,58.1,60.0,10.224,10.732,0.176,0.179,0.061,0.012,0.623,0.613,36.21,36.75,,,36.42,0.1788,0.1778
80,10272.0,6,10/10/2016,14:13,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 80.szv,40.5,46.6,7.022,8.425,0.174,0.181,0.173,0.14,0.553,0.639,21.16,28.34,0.163,0.132,25.09,0.1788,0.1778
81,10273.0,5,10/10/2016,14:15,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 81.szv,57.5,60.0,12.262,12.873,0.213,0.215,0.115,0.122,0.789,0.784,45.34,47.04,,,46.37,0.2032,0.2068
82,10273.0,6,10/10/2016,14:17,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 82.szv,54.0,60.0,10.41,12.242,0.193,0.204,0.007,0.135,0.767,0.759,41.41,45.56,,,41.7,0.2032,0.2068
83,10274.0,5,10/10/2016,14:20,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 83.szv,57.9,60.0,11.602,12.031,0.2,0.201,0.098,0.122,0.958,0.943,55.47,56.54,,,56.03,0.1837,0.2088
84,10274.0,6,10/10/2016,14:22,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 84.szv,13.6,17.6,3.89,4.987,0.286,0.283,0.1,0.163,0.677,0.653,9.21,11.49,,,10.22,0.1837,0.2088
85,10275.0,5,10/10/2016,14:22,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 85.szv,56.7,60.0,11.941,13.15,0.211,0.219,0.063,0.095,0.817,0.797,46.29,47.81,,,46.69,0.2107,0.2177
86,10275.0,6,10/10/2016,14:24,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 86.szv,54.8,60.0,11.823,13.272,0.216,0.221,0.094,0.026,0.756,0.776,41.43,46.57,,,43.58,0.2107,0.2177
87,10276.0,5,10/10/2016,14:27,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 87.szv,12.2,16.5,2.831,4.021,0.233,0.244,0.336,0.203,0.72,0.708,8.67,11.57,0.368,0.212,10.1,0.1885,0.194
88,10276.0,6,10/10/2016,14:27,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 88.szv,54.3,60.0,10.464,12.001,0.193,0.2,0.1,0.057,0.594,0.623,32.23,37.37,,,34.3,0.1885,0.194
89,10277.0,5,10/10/2016,14:29,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 89.szv,53.1,60.0,11.248,13.246,0.212,0.221,0.037,0.045,0.796,0.815,42.27,48.91,,,46.13,0.15,0.1588
90,10277.0,6,10/10/2016,14:31,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 90.szv,54.9,60.0,12.075,13.195,0.22,0.22,0.066,0.016,0.785,0.805,43.08,48.28,,,46.77,0.15,0.1588
