Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
373,9825,7,6/27/2015,9:45,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 373.szv,3.9,7.3,1.052,2.019,0.27,0.277,0.846,0.438,0.544,0.672,2.02,4.78,0.88,0.427,3.44,0.2423,0.2553
374,9826,7,6/27/2015,9:46,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 374.szv,0.9,2.4,0.165,0.563,0.189,0.238,0.845,0.87,0.033,0.222,0.01,0.41,0.494,0.834,0.06,0.2468,0.2712
375,9827,7,6/27/2015,9:47,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 375.szv,3.1,4.9,0.814,1.395,0.262,0.285,0.811,0.521,0.221,0.34,0.68,1.67,,,1.13,0.2843,0.299
376,9828,7,6/27/2015,9:47,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 376.szv,8,11.1,2.318,3.01,0.291,0.272,0.28,0.353,0.677,0.751,5.39,8.31,,,6.17,0.2877,0.3453
377,9829,7,6/27/2015,9:48,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 377.szv,2.8,5.2,0.802,1.283,0.286,0.247,1.004,0.587,0.401,0.548,1.08,2.78,0.967,0.579,1.63,0.273,0.3067
378,9830,7,6/27/2015,9:48,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 378.szv,4.4,7.9,1.468,2.447,0.334,0.31,0.829,0.504,0.647,0.887,2.65,6.73,0.833,0.478,4.61,0.3083,0.3238
379,9831,7,6/27/2015,9:49,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 379.szv,56,60,16.49,17.71,0.295,0.295,0.087,0.093,0.789,0.811,44.16,48.64,,,46.61,0.2452,0.2673
380,9832,7,6/27/2015,9:50,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 380.szv,1.6,3.5,0.288,0.733,0.182,0.211,0.863,0.699,0.089,0.259,0.14,0.9,,,0.37,0.212,0.2427
381,9833,7,6/27/2015,9:51,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 381.szv,4.2,8.6,0.885,1.847,0.211,0.215,0.769,0.652,0.317,0.613,1.3,5.21,0.715,0.576,2.48,0.245,0.2425
382,9834,7,6/27/2015,9:52,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 382.szv,1.2,4.3,0.209,0.985,0.176,0.23,0.55,0.798,0.031,0.282,0.02,1.09,0.365,0.791,-0.06,0.2105,0.2333
383,9835,7,6/27/2015,9:52,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 383.szv,1.8,5.6,0.412,1.656,0.229,0.296,0.973,0.731,0.118,0.69,0.14,3.42,0.998,0.721,1.34,0.295,0.296
384,9836,7,6/27/2015,9:53,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 384.szv,1.2,4.6,0.092,1.1,0.076,0.239,0.997,0.926,0.042,0.451,0.05,2.07,,,0.02,0.215,0.2845
