Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,10208.0,13,8/24/2016,9:10,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 121.szv,58.7,60.0,18.835,19.164,0.321,0.319,0.029,0.044,0.665,0.657,39.01,39.43,,,39.22,0.2825,0.285
122,10208.0,14,8/24/2016,9:12,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 122.szv,57.1,60.0,15.336,16.166,0.269,0.269,0.061,0.095,0.791,0.782,45.14,46.9,,,45.54,0.2825,0.285
123,10209.0,13,8/24/2016,9:14,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 123.szv,11.0,14.5,3.184,4.315,0.289,0.298,0.295,0.283,0.669,0.766,7.36,11.1,0.242,0.264,8.85,0.2908,0.3227
124,10209.0,14,8/24/2016,9:15,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 124.szv,24.7,26.1,8.026,8.304,0.325,0.318,0.038,0.051,0.714,0.697,17.63,18.19,,,17.86,0.2908,0.3227
125,10210.0,13,8/24/2016,9:15,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 125.szv,0.2,3.1,0.022,0.95,0.109,0.306,1.808,0.845,0.027,0.495,0.01,1.54,,,0.46,0.2487,0.2793
126,10210.0,14,8/24/2016,9:16,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 126.szv,4.0,7.7,1.187,1.917,0.297,0.249,0.913,0.557,0.421,0.745,1.68,5.73,,,3.52,0.2487,0.2793
127,10211.0,13,8/24/2016,9:16,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 127.szv,35.0,36.6,9.641,10.002,0.276,0.273,0.049,0.046,0.778,0.763,27.2,27.93,0.045,0.044,27.55,0.275,0.2767
128,10211.0,14,8/24/2016,9:17,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 128.szv,20.8,23.8,5.704,6.343,0.274,0.267,0.1,0.145,0.674,0.677,14.0,16.11,0.092,0.132,14.74,0.275,0.2767
129,10212.0,13,8/24/2016,9:18,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 129.szv,41.1,44.5,11.399,11.693,0.278,0.263,0.102,0.095,0.745,0.773,30.59,34.36,0.1,0.092,32.11,0.3123,0.3127
130,10212.0,14,8/24/2016,9:19,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 130.szv,29.5,31.9,7.372,7.816,0.25,0.245,0.138,0.099,0.578,0.604,17.02,19.25,0.135,0.098,18.02,0.3123,0.3127
131,10213.0,13,8/24/2016,9:20,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 131.szv,26.5,30.1,7.46,8.484,0.282,0.282,0.121,0.149,0.765,0.801,20.18,24.02,0.11,0.137,21.59,0.3107,0.3198
132,10213.0,14,8/24/2016,9:21,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 132.szv,36.6,39.4,8.713,9.347,0.238,0.237,0.071,0.094,0.619,0.634,22.65,24.97,,,23.26,0.3107,0.3198
