Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,9842,1,6/22/2015,12:16,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 11.szv,54.7,60,10.451,12.001,0.191,0.2,0.126,0.131,0.794,0.807,43.41,48.41,,,45.15,0.2075,0.2145
12,9842,2,6/22/2015,12:18,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 12.szv,8.3,11.9,1.349,2.026,0.163,0.171,0.448,0.464,0.284,0.395,2.35,4.68,0.347,0.384,2.87,0.2075,0.2145
13,9837,3,6/22/2015,13:16,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 13.szv,55.5,60,13.546,14.814,0.244,0.247,0.024,0.058,0.77,0.795,42.73,47.71,,,45.9,0.2078,0.2083
14,9837,4,6/22/2015,13:18,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 14.szv,56.5,60,9.106,9.753,0.161,0.163,0.074,0.119,0.509,0.514,28.77,30.84,,,29.16,0.2078,0.2083
15,9838,3,6/22/2015,13:20,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 15.szv,55.5,60,10.505,11.632,0.189,0.194,0.068,0.03,0.698,0.684,38.74,41.05,,,39.57,0.1633,0.1688
16,9838,4,6/22/2015,13:22,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 16.szv,52.8,60,9.004,10.756,0.171,0.179,0.158,0.017,0.895,0.866,47.27,51.97,,,47.86,0.1633,0.1688
17,9839,3,6/22/2015,13:24,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 17.szv,56.6,60,12.377,12.904,0.219,0.215,0.115,0.122,0.771,0.76,43.62,45.61,,,44.93,0.1538,0.1573
18,9839,4,6/22/2015,13:26,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 18.szv,55.4,60,5.004,6.016,0.09,0.1,0.204,0.123,0.815,0.826,45.14,49.55,,,46.99,0.1538,0.1573
19,9840,3,6/22/2015,13:28,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 19.szv,56.4,60,11.118,11.987,0.197,0.2,0.144,0.101,0.74,0.732,41.72,43.9,,,42.3,0.222,0.2198
20,9840,4,6/22/2015,13:30,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 20.szv,0.4,5.8,0.111,1.655,0.286,0.286,0.998,0.746,0.05,0.754,0.02,4.36,0.963,0.718,1.85,0.222,0.2198
21,9841,3,6/22/2015,13:31,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 21.szv,16.3,18.4,3.977,4.511,0.244,0.245,0.117,0.121,0.763,0.718,12.42,13.21,0.089,0.089,12.86,0.1932,0.1932
22,9841,4,6/22/2015,13:32,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 22.szv,54,60,12.073,13.651,0.224,0.228,0.096,0.119,0.744,0.767,40.18,45.98,,,42.94,0.1932,0.1932
23,9842,3,6/22/2015,13:34,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 23.szv,23.4,25.6,7.056,7.867,0.302,0.308,0.116,0.062,0.538,0.545,12.57,13.94,0.113,0.059,13.56,0.2075,0.2145
24,9842,4,6/22/2015,13:36,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 24.szv,56.2,60,10.758,11.723,0.191,0.195,0.134,0.144,0.581,0.58,32.66,34.8,,,32.88,0.2075,0.2145
25,9837,5,6/22/2015,14:36,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 25.szv,57.2,60,15.336,16.241,0.268,0.271,0.044,0.026,0.726,0.726,41.51,43.53,,,42.86,0.2078,0.2083
26,9837,6,6/22/2015,14:38,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 26.szv,43.3,48.5,8.085,9.283,0.187,0.191,0.129,0.133,0.572,0.594,24.77,28.78,0.112,0.118,25.6,0.2078,0.2083
27,9838,5,6/22/2015,14:40,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 27.szv,54.7,60,9.196,10.532,0.168,0.176,0.143,0.04,0.869,0.891,47.53,53.44,,,51.06,0.1633,0.1688
28,9838,6,6/22/2015,14:43,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 28.szv,55.5,60,9.786,11.183,0.176,0.186,0.133,0.007,0.711,0.702,39.44,42.09,,,40.51,0.1633,0.1688
29,9839,5,6/22/2015,14:46,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 29.szv,55.1,60,7.953,8.724,0.144,0.145,0.022,0.077,0.821,0.824,45.23,49.45,,,47.39,0.1538,0.1573
30,9839,6,6/22/2015,14:48,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 30.szv,55.2,60,7.646,8.142,0.139,0.136,0.205,0.182,0.685,0.689,37.8,41.32,,,39.15,0.1538,0.1573
31,9840,5,6/22/2015,14:50,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 31.szv,10.2,12.2,3.171,3.67,0.312,0.302,0.288,0.165,0.851,0.802,8.65,9.76,0.248,0.122,9.4,0.222,0.2198
32,9840,6,6/22/2015,14:51,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 32.szv,27,31.3,6.505,7.299,0.241,0.233,0.172,0.129,0.731,0.771,19.72,24.12,,,22.18,0.222,0.2198
33,9841,5,6/22/2015,14:53,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 33.szv,56,60,10.552,11.243,0.188,0.187,0.142,0.122,0.795,0.784,44.48,47,,,45.34,0.1932,0.1932
34,9841,6,6/22/2015,14:55,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 34.szv,49.1,53.6,10.201,11.038,0.208,0.206,0.091,0.079,0.695,0.712,34.11,38.17,,,36.25,0.1932,0.1932
35,9842,5,6/22/2015,14:57,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 35.szv,54.7,60,11.376,12.897,0.208,0.215,0.06,0.034,0.871,0.857,47.66,51.43,,,48.39,0.2075,0.2145
36,9842,6,6/22/2015,14:59,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 36.szv,52.8,57.5,10.047,11.389,0.19,0.198,0.041,0.099,0.632,0.636,33.36,36.55,0.038,0.088,33.96,0.2075,0.2145
