Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
365,10332,2,2/3/2017,9:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 365.szv,2.1,4.7,0.107,0.6,0.051,0.128,0.518,0.913,0.023,0.181,0.04,0.77,0.463,0.889,-0.22,0.18,0.1968
366,10333,2,2/3/2017,9:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 366.szv,0.8,5,0.086,1.219,0.108,0.244,1.015,0.907,0.015,0.462,0,1.95,,0.889,-0.04,0.1795,0.2433
367,10334,2,2/3/2017,9:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 367.szv,1.7,5.4,0.179,1.115,0.108,0.208,0.904,0.773,0.045,0.398,0.02,1.62,0.7,0.728,0.47,0.1525,0.1992
368,10335,2,2/3/2017,9:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 368.szv,6.3,8.8,1.02,1.474,0.162,0.168,0.712,0.371,0.284,0.38,1.65,3.16,0.749,0.34,2.43,0.1762,0.1957
369,10336,2,2/3/2017,9:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 369.szv,10.1,12.7,1.953,2.518,0.193,0.198,0.203,0.234,0.336,0.336,3.39,4.27,,,3.69,0.1188,0.18
370,10337,2,2/3/2017,9:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 370.szv,3.3,8.4,0.331,1.75,0.1,0.208,0.37,0.59,0.061,0.451,0.2,3.79,,,1.31,0.1522,0.1952
371,10338,2,2/3/2017,9:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 371.szv,56.7,60,13.721,14.645,0.242,0.244,0.059,0.103,0.613,0.606,34.77,36.37,,,35.21,0.1967,0.2255
372,10340,2,2/3/2017,9:50,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 372.szv,3.8,7.8,0.645,1.818,0.17,0.233,0.815,0.559,0.177,0.507,0.38,3.11,0.769,0.553,1.46,0.182,0.24
373,10342,2,2/3/2017,9:50,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 373.szv,20.4,24.6,5.536,6.911,0.272,0.281,0.167,0.158,0.568,0.649,11.01,15.3,0.155,0.155,13.31,0.235,0.2553
374,10343,2,2/3/2017,9:51,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 374.szv,14.3,16.4,3.267,3.867,0.228,0.236,0.222,0.123,0.414,0.439,5.82,7.11,0.242,0.133,6.54,0.1965,0.24
375,10344,2,2/3/2017,9:51,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 375.szv,3.7,9.8,0.591,1.806,0.16,0.184,0.911,0.627,0.218,0.663,0.55,5.73,0.895,0.625,2.66,0.1428,0.18
376,10345,2,2/3/2017,9:52,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 376.szv,1.7,4.6,0.207,1.072,0.122,0.233,0.988,0.796,0.063,0.46,0.03,1.55,0.921,0.767,0.52,0.2058,0.2593
377,10347,2,2/3/2017,9:52,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 377.szv,29.1,31.2,6.927,7.338,0.238,0.235,0.101,0.066,0.665,0.656,19.05,20.19,0.102,0.062,19.74,0.1752,0.2117
