Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,9970.0,1,10/12/2015,9:39,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 11.szv,58.1,60.0,11.454,11.638,0.197,0.194,0.071,0.078,0.786,0.778,45.68,46.68,,,46.12,0.2395,0.2527
12,9970.0,2,10/12/2015,9:41,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 12.szv,21.3,24.2,4.903,5.345,0.23,0.221,0.128,0.155,0.69,0.686,14.7,16.61,,,15.32,0.2395,0.2527
13,9971.0,1,10/12/2015,9:42,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 13.szv,56.1,60.0,13.515,13.676,0.241,0.228,0.116,0.115,0.777,0.796,43.6,47.76,,,45.34,0.2635,0.2652
14,9971.0,2,10/12/2015,9:45,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 14.szv,27.9,31.8,7.26,7.845,0.26,0.247,0.14,0.148,0.686,0.732,18.9,23.01,0.125,0.134,20.74,0.2635,0.2652
15,9972.0,1,10/12/2015,9:45,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 15.szv,22.1,26.1,4.233,4.419,0.192,0.169,0.269,0.262,1.028,1.042,22.69,27.18,0.277,0.259,23.29,0.2898,0.284
16,9972.0,2,10/12/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 16.szv,4.5,7.5,1.511,2.613,0.336,0.348,0.781,0.359,0.834,0.901,3.75,6.76,,,5.68,0.2898,0.284
17,9973.0,1,10/12/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 17.szv,56.4,60.0,12.592,13.07,0.223,0.218,0.045,0.015,0.889,0.889,50.14,53.3,,,51.72,0.23,0.2278
18,9973.0,2,10/12/2015,9:50,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 18.szv,55.3,60.0,11.679,12.827,0.211,0.214,0.02,0.064,0.769,0.799,42.51,47.91,,,45.1,0.23,0.2278
19,9974.0,1,10/12/2015,9:52,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 19.szv,14.3,16.3,1.781,1.913,0.125,0.117,0.324,0.298,0.547,0.54,7.82,8.8,,,7.8,0.2402,0.2367
20,9974.0,2,10/12/2015,9:53,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 20.szv,25.6,27.7,6.845,7.172,0.267,0.259,0.061,0.086,0.491,0.487,12.58,13.48,,,12.99,0.2402,0.2367
21,9965.0,3,10/12/2015,13:12,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 21.szv,0.2,2.1,0.03,0.525,0.151,0.25,0.721,0.834,0.07,0.34,0.01,0.71,,,0.25,0.2425,0.2533
22,9965.0,4,10/12/2015,13:12,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 22.szv,56.9,60.0,14.399,15.466,0.253,0.258,0.062,0.012,0.653,0.642,37.16,38.53,,,36.36,0.2425,0.2533
23,9966.0,3,10/12/2015,13:15,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 23.szv,26.0,28.0,6.939,7.367,0.267,0.263,0.094,0.084,0.711,0.698,18.3,19.37,0.08,0.068,18.87,0.2453,0.2425
24,9966.0,4,10/12/2015,13:17,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 24.szv,4.8,8.7,1.411,2.066,0.297,0.239,0.56,0.532,0.307,0.561,1.46,4.86,,,2.9,0.2453,0.2425
25,9967.0,3,10/12/2015,13:17,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 25.szv,55.3,60.0,14.628,16.499,0.265,0.275,0.074,0.098,0.713,0.74,39.41,44.37,,,41.84,0.2545,0.2475
26,9967.0,4,10/12/2015,13:20,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 26.szv,22.0,26.7,5.934,6.951,0.27,0.26,0.226,0.188,0.569,0.657,12.41,17.42,0.202,0.169,14.74,0.2545,0.2475
27,9968.0,3,10/12/2015,13:22,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 27.szv,55.8,60.0,16.289,17.799,0.292,0.297,0.075,0.025,0.753,0.746,42.02,44.76,,,42.77,0.2623,0.2588
28,9968.0,4,10/12/2015,13:24,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 28.szv,56.8,60.0,12.489,13.557,0.22,0.226,0.02,0.071,0.72,0.711,40.91,42.63,,,41.03,0.2623,0.2588
29,9969.0,3,10/12/2015,13:26,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 29.szv,27.5,29.5,9.617,10.041,0.35,0.341,0.087,0.068,0.615,0.616,16.89,18.15,,,17.64,0.2853,0.278
30,9969.0,4,10/12/2015,13:27,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 30.szv,35.0,36.8,10.701,11.208,0.306,0.305,0.034,0.045,0.538,0.532,18.8,19.56,,,19.11,0.2853,0.278
31,9970.0,3,10/12/2015,13:29,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 31.szv,35.7,39.0,9.432,10.205,0.264,0.262,0.121,0.089,0.823,0.832,29.38,32.43,,,31.02,0.2395,0.2527
32,9970.0,4,10/12/2015,13:31,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 32.szv,46.6,51.1,10.641,12.092,0.228,0.237,0.061,0.096,0.579,0.597,26.95,30.5,,,27.68,0.2395,0.2527
33,9971.0,3,10/12/2015,13:32,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 33.szv,34.3,35.9,10.884,11.157,0.317,0.311,0.059,0.038,0.649,0.642,22.26,23.06,,,22.73,0.2635,0.2652
34,9971.0,4,10/12/2015,13:34,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 34.szv,31.2,35.4,8.555,9.898,0.274,0.28,0.087,0.115,0.539,0.566,16.72,19.97,0.083,0.112,17.71,0.2635,0.2652
35,9972.0,3,10/12/2015,13:35,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 35.szv,58.4,60.0,16.605,16.67,0.284,0.278,0.072,0.068,0.591,0.588,34.25,35.0,0.047,0.042,34.59,0.2898,0.284
36,9972.0,4,10/12/2015,13:37,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 36.szv,32.1,35.0,9.71,10.3,0.302,0.294,0.075,0.078,0.665,0.679,21.34,23.75,,,22.46,0.2898,0.284
37,9973.0,3,10/12/2015,13:38,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 37.szv,57.8,60.0,11.585,11.963,0.2,0.199,0.104,0.125,0.569,0.568,32.89,34.09,,,33.38,0.23,0.2278
38,9973.0,4,10/12/2015,13:40,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 38.szv,55.4,60.0,11.53,12.278,0.208,0.205,0.02,0.032,0.64,0.669,35.45,40.11,,,37.25,0.23,0.2278
39,9974.0,3,10/12/2015,13:43,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 39.szv,56.7,60.0,13.274,13.686,0.234,0.228,0.086,0.066,0.784,0.786,44.45,47.13,,,45.76,0.2402,0.2367
40,9974.0,4,10/12/2015,13:45,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 40.szv,49.5,52.8,10.545,11.075,0.213,0.21,0.066,0.078,0.671,0.672,33.18,35.46,0.061,0.071,33.93,0.2402,0.2367
41,9965.0,5,10/12/2015,15:07,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 41.szv,15.0,19.6,4.025,5.367,0.268,0.274,0.156,0.248,0.837,0.814,12.56,15.96,,,13.36,0.2425,0.2533
42,9965.0,6,10/12/2015,15:08,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 42.szv,3.1,6.2,1.063,1.948,0.345,0.315,0.903,0.396,0.434,0.694,1.34,4.29,,,3.23,0.2425,0.2533
43,9966.0,5,10/12/2015,15:08,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 43.szv,12.1,14.0,4.114,4.681,0.34,0.334,0.071,0.126,0.661,0.61,8.0,8.54,,,8.21,0.2453,0.2425
44,9966.0,6,10/12/2015,15:09,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 44.szv,2.3,6.7,0.581,2.086,0.256,0.313,0.756,0.582,0.176,0.568,0.38,3.72,0.646,0.519,1.85,0.2453,0.2425
45,9967.0,5,10/12/2015,15:09,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 45.szv,55.7,60.0,16.563,17.716,0.297,0.295,0.087,0.09,0.767,0.792,42.7,47.54,,,45.52,0.2545,0.2475
46,9967.0,6,10/12/2015,15:11,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 46.szv,19.2,21.0,5.207,5.62,0.271,0.268,0.057,0.101,0.604,0.581,11.6,12.2,,,11.8,0.2545,0.2475
47,9968.0,5,10/12/2015,15:12,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 47.szv,56.7,60.0,17.044,17.793,0.301,0.297,0.088,0.089,0.784,0.797,44.47,47.81,,,46.55,0.2623,0.2588
48,9968.0,6,10/12/2015,15:14,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 48.szv,58.3,60.0,14.861,15.205,0.255,0.253,0.066,0.085,0.702,0.693,40.9,41.56,,,41.17,0.2623,0.2588
49,9969.0,5,10/12/2015,15:16,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 49.szv,33.0,37.3,9.551,11.028,0.289,0.296,0.074,0.116,0.737,0.743,24.17,27.59,0.064,0.107,25.17,0.2853,0.278
50,9969.0,6,10/12/2015,15:17,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 50.szv,6.1,10.2,1.857,3.057,0.306,0.301,0.632,0.422,0.604,0.833,3.59,8.37,0.583,0.378,6.14,0.2853,0.278
51,9970.0,5,10/12/2015,15:17,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 51.szv,13.9,14.8,4.103,5.702,0.296,0.386,0.127,0.065,0.56,0.558,7.77,8.23,,,8.36,0.2395,0.2527
52,9970.0,6,10/12/2015,15:18,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 52.szv,21.2,24.4,4.697,5.273,0.222,0.216,0.112,0.178,0.639,0.639,13.35,15.39,0.088,0.157,13.79,0.2395,0.2527
53,9971.0,5,10/12/2015,15:19,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 53.szv,5.7,8.8,1.166,2.074,0.205,0.236,0.447,0.451,0.257,0.401,1.34,3.34,0.346,0.416,1.85,0.2635,0.2652
54,9971.0,6,10/12/2015,15:19,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 54.szv,10.1,13.3,2.866,3.849,0.284,0.289,0.409,0.257,0.645,0.703,6.52,9.35,,,8.08,0.2635,0.2652
55,9972.0,5,10/12/2015,15:20,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 55.szv,29.1,32.9,9.853,10.586,0.339,0.322,0.119,0.105,0.672,0.713,19.56,23.45,,,21.62,0.2898,0.284
56,9972.0,6,10/12/2015,15:21,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 56.szv,33.3,37.0,9.525,10.83,0.286,0.293,0.03,0.102,0.53,0.537,17.46,19.68,0.023,0.098,17.73,0.2898,0.284
57,9973.0,5,10/12/2015,15:21,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 57.szv,58.0,60.0,13.576,14.047,0.234,0.234,0.031,0.02,0.79,0.778,45.78,46.68,,,46.19,0.23,0.2278
58,9973.0,6,10/12/2015,15:23,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 58.szv,10.1,13.7,3.062,4.062,0.304,0.297,0.154,0.249,0.512,0.533,5.16,7.3,,,6.1,0.23,0.2278
59,9974.0,5,10/12/2015,15:24,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 59.szv,10.6,15.2,2.981,4.295,0.281,0.283,0.421,0.265,0.822,0.86,8.71,13.07,,,10.9,0.2402,0.2367
60,9974.0,6,10/12/2015,15:24,pm,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 60.szv,23.8,28.8,7.63,9.3,0.321,0.323,0.065,0.141,0.661,0.702,15.42,19.9,0.048,0.128,17.69,0.2402,0.2367
