Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
291,10218,5,8/26/2016,10:59,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 291.szv,0.3,2.9,0.102,0.815,0.34,0.281,0.822,0.939,0.036,0.419,0.01,1.15,0.999,0.942,0.16,0.2943,0.2872
292,10219,5,8/26/2016,10:59,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 292.szv,7.2,8.8,2.458,2.972,0.343,0.339,0.26,0.196,0.429,0.449,2.99,3.86,0.223,0.178,3.42,0.327,0.3328
293,10220,5,8/26/2016,11:00,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 293.szv,9.9,13,2.46,3.216,0.249,0.248,0.096,0.245,0.52,0.52,5.11,6.72,0.093,0.243,5.44,0.2152,0.2495
294,10221,5,8/26/2016,11:01,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 294.szv,4.6,8,1.233,2.131,0.269,0.267,0.533,0.483,0.259,0.462,1.19,3.69,,,2.36,0.2485,0.242
295,10222,5,8/26/2016,11:01,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 295.szv,7,8.4,2.102,2.548,0.301,0.304,0.174,0.244,0.369,0.363,2.58,3.04,,,2.73,0.2948,0.295
296,10223,5,8/26/2016,11:02,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 296.szv,3.8,6.9,1.018,1.742,0.268,0.252,0.717,0.522,0.347,0.496,1.26,3.34,0.674,0.462,2.08,0.2537,0.2577
297,10224,5,8/26/2016,11:02,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 297.szv,7.3,9.2,1.805,2.259,0.248,0.246,0.305,0.267,0.408,0.427,2.78,3.72,0.289,0.236,3.15,0.2583,0.2688
298,10225,5,8/26/2016,11:03,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 298.szv,3,6.8,0.812,1.992,0.271,0.293,0.885,0.596,0.337,0.71,0.95,4.69,0.889,0.559,2.6,0.2672,0.293
299,10226,5,8/26/2016,11:03,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 299.szv,2.8,6.3,0.797,1.738,0.285,0.276,0.815,0.671,0.268,0.614,0.7,3.75,0.761,0.607,1.78,0.2867,0.295
300,10227,5,8/26/2016,11:04,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 300.szv,34.5,37.3,9.836,10.698,0.285,0.287,0.043,0.076,0.587,0.581,20.26,21.65,,,20.64,0.2688,0.2703
