Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
271,10248.0,19,10/13/2016,9:10,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 271.szv,19.3,22.6,5.424,6.559,0.281,0.29,0.132,0.148,0.524,0.568,10.05,12.78,0.1,0.137,11.34,0.2703,0.2737
272,10248.0,20,10/13/2016,9:11,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 272.szv,7.6,9.6,1.791,2.334,0.236,0.243,0.422,0.278,0.419,0.461,3.14,4.37,0.355,0.237,3.73,0.2703,0.2737
273,10249.0,19,10/13/2016,9:11,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 273.szv,6.7,10.8,1.792,2.924,0.268,0.271,0.593,0.432,0.678,0.76,4.53,8.19,,,5.49,0.2855,0.2882
274,10249.0,20,10/13/2016,9:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 274.szv,4.0,4.0,1.406,1.406,0.352,0.352,0.82,0.82,0.719,0.719,2.88,2.88,,,0.85,0.2855,0.2882
275,10250.0,19,10/13/2016,9:13,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 275.szv,11.2,13.2,3.111,3.62,0.278,0.275,0.268,0.179,0.582,0.589,6.51,7.76,,,7.21,0.2483,0.2712
276,10250.0,20,10/13/2016,9:13,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 276.szv,1.4,4.4,0.255,1.159,0.188,0.266,0.622,0.83,0.049,0.326,0.07,1.42,0.239,0.711,0.13,0.2483,0.2712
277,10251.0,19,10/13/2016,9:14,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 277.szv,0.8,3.7,0.186,1.018,0.232,0.275,0.75,0.857,0.092,0.382,0.07,1.41,,,0.36,0.254,0.2578
278,10251.0,20,10/13/2016,9:14,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 278.szv,1.0,4.3,0.243,1.168,0.25,0.274,0.978,0.731,0.13,0.574,0.13,2.45,,,1.08,0.254,0.2578
279,10252.0,19,10/13/2016,9:15,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 279.szv,22.9,25.8,6.653,7.344,0.291,0.285,0.053,0.119,0.615,0.613,14.08,15.82,,,14.55,0.2877,0.2917
280,10252.0,20,10/13/2016,9:15,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 280.szv,6.8,10.7,1.788,2.896,0.263,0.271,0.678,0.44,0.35,0.643,2.31,6.75,0.89,0.494,4.33,0.2877,0.2917
