Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10504,4,9/15/2017,10:32,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 281.szv,11.2,14.5,2.466,3.466,0.22,0.239,0.118,0.268,0.132,0.2,1.46,2.88,0.109,0.226,1.62,0.1615,0.2253
282,10505,4,9/15/2017,10:32,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 282.szv,22.3,26.8,5.738,7.021,0.257,0.262,0.164,0.177,0.748,0.783,15.61,19.85,0.155,0.164,17.46,0.226,0.2512
283,10506,4,9/15/2017,10:33,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 283.szv,0.6,5.4,0.038,1.196,0.067,0.223,0.957,0.963,0,0.498,0,2.03,,0.973,-0.01,0.1728,0.2093
284,10507,4,9/15/2017,10:33,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 284.szv,1.4,7.5,0.192,1.833,0.137,0.244,0.996,0.726,0.041,0.712,0.01,4.54,0.705,0.674,1.96,0.1565,0.1925
285,10508,4,9/15/2017,10:34,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 285.szv,4.3,9.2,0.608,1.906,0.141,0.207,0.796,0.654,0.14,0.54,0.6,4.97,,,1.64,0.2167,0.2362
286,10509,4,9/15/2017,10:34,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 286.szv,1.5,5.5,0.112,1.022,0.075,0.186,0.868,0.929,0.005,0.402,0,1.51,,0.95,0.07,0.1513,0.1965
287,10510,4,9/15/2017,10:35,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 287.szv,57.6,60,9.49,9.881,0.165,0.165,0.044,0.045,0.71,0.694,40.88,41.62,,,41.06,0.164,0.1748
288,10511,4,9/15/2017,10:37,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 288.szv,8.4,14.2,2.092,3.569,0.25,0.252,0.521,0.368,0.714,0.774,5.03,9.95,0.533,0.347,7.26,0.1643,0.205
289,10512,4,9/15/2017,10:37,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 289.szv,46.4,49.8,11.253,12.173,0.243,0.244,0.099,0.073,0.542,0.56,24.09,26.76,0.088,0.067,25.42,0.2117,0.2355
290,10513,4,9/15/2017,10:38,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 290.szv,8.6,10.9,1.848,2.515,0.215,0.231,0.143,0.205,0.318,0.315,2.31,3.01,0.125,0.178,2.63,0.184,0.1853
