Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
385,9825,8,6/27/2015,9:59,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 385.szv,3.8,7,0.93,1.815,0.245,0.259,0.417,0.487,0.376,0.446,1.26,2.93,0.436,0.466,1.65,0.2312,0.2553
386,9826,8,6/27/2015,10:00,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 386.szv,0.2,4.4,0.034,1.366,0.182,0.311,1,0.882,0,0.669,0,2.77,,0.867,0.68,0.2473,0.2712
387,9827,8,6/27/2015,10:01,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 387.szv,4.7,8,1.386,2.266,0.296,0.284,0.829,0.486,0.611,0.727,2.64,5.54,0.843,0.451,3.77,0.265,0.299
388,9828,8,6/27/2015,10:01,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 388.szv,4.3,5.8,1.638,2.105,0.382,0.364,0.44,0.31,0.426,0.461,1.75,2.58,0.389,0.249,2.2,0.323,0.3453
389,9829,8,6/27/2015,10:02,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 389.szv,15.2,18.6,4.933,5.799,0.325,0.312,0.172,0.198,0.667,0.695,9.81,12.58,0.159,0.184,10.77,0.2997,0.3067
390,9830,8,6/27/2015,10:02,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 390.szv,2.7,6.3,0.939,2.057,0.348,0.326,0.867,0.609,0.374,0.789,0.88,4.7,0.875,0.587,2.6,0.324,0.3238
391,9831,8,6/27/2015,10:03,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 391.szv,48.1,50.2,12.972,13.509,0.27,0.269,0.048,0.048,0.76,0.754,36.55,37.85,,,37.23,0.2615,0.2673
392,9832,8,6/27/2015,10:04,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 392.szv,1.2,5.6,0.223,1.356,0.191,0.244,0.995,0.821,0.076,0.601,0.06,3.11,0.933,0.821,0.76,0.2298,0.2427
393,9833,8,6/27/2015,10:05,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 393.szv,18.1,19.9,4.757,5.185,0.263,0.261,0.059,0.108,0.393,0.389,6.83,7.47,0.035,0.087,7.07,0.2278,0.2425
394,9834,8,6/27/2015,10:06,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 394.szv,34.2,38.8,8.133,9.328,0.238,0.241,0.102,0.119,0.886,0.882,30.12,34.06,0.101,0.116,31.58,0.2268,0.2333
395,9835,8,6/27/2015,10:07,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 395.szv,1.4,3.8,0.367,1.068,0.268,0.283,0.985,0.828,0.1,0.376,0.14,1.42,,,0.49,0.284,0.296
396,9836,8,6/27/2015,10:08,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 396.szv,0.7,3.2,0.134,0.86,0.191,0.269,1.08,0.912,0.05,0.418,0.02,1.25,0.907,0.856,0.3,0.2423,0.2845
