Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
91,10264.0,7,10/11/2016,9:47,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 91.szv,56.4,60.0,14.438,15.087,0.256,0.251,0.073,0.084,0.838,0.844,47.27,50.62,,,49.14,0.2435,0.2355
92,10264.0,8,10/11/2016,9:49,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 92.szv,18.1,20.3,4.035,4.512,0.223,0.222,0.193,0.131,0.519,0.528,9.39,10.72,,,10.1,0.2435,0.2355
93,10265.0,7,10/11/2016,9:50,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 93.szv,41.7,45.1,9.964,10.627,0.239,0.236,0.081,0.078,0.911,0.905,37.62,40.45,0.078,0.076,39.01,0.2425,0.2348
94,10265.0,8,10/11/2016,9:51,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 94.szv,54.5,59.9,10.492,11.377,0.193,0.19,0.05,0.112,0.625,0.66,34.02,39.49,,,35.24,0.2425,0.2348
95,10266.0,7,10/11/2016,9:52,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 95.szv,49.1,53.1,11.232,11.983,0.229,0.226,0.041,0.068,0.623,0.618,30.33,32.59,0.099,0.189,30.97,0.2068,0.2105
96,10266.0,8,10/11/2016,9:53,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 96.szv,54.9,60.0,7.878,9.029,0.144,0.151,0.136,0.014,0.566,0.573,31.07,34.37,,,30.54,0.2068,0.2105
97,10267.0,7,10/11/2016,9:55,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 97.szv,57.9,60.0,13.829,14.314,0.239,0.239,0.062,0.087,0.762,0.754,44.12,45.23,,,44.84,0.1995,0.2037
98,10267.0,8,10/11/2016,9:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 98.szv,54.3,60.0,7.915,9.054,0.146,0.151,0.091,0.165,0.793,0.83,43.07,49.8,,,45.22,0.1995,0.2037
99,10268.0,7,10/11/2016,9:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 99.szv,3.7,3.7,1.123,1.123,0.305,0.305,0.965,0.965,0.617,0.617,2.27,2.27,,,0.24,0.2692,0.2715
100,10268.0,8,10/11/2016,9:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 100.szv,57.0,60.0,15.572,16.173,0.273,0.27,0.044,0.075,0.793,0.787,45.18,47.23,,,45.98,0.2692,0.2715
101,10269.0,7,10/11/2016,10:01,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 101.szv,17.6,19.1,4.602,4.775,0.261,0.25,0.09,0.105,0.643,0.624,10.59,11.21,0.07,0.09,10.85,0.2673,0.269
102,10269.0,8,10/11/2016,10:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 102.szv,1.0,5.6,0.203,1.409,0.203,0.252,0.965,0.859,0.126,0.802,0.13,4.49,,,1.48,0.2673,0.269
103,10270.0,7,10/11/2016,10:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 103.szv,56.5,60.0,12.55,13.097,0.222,0.218,0.064,0.087,0.586,0.586,33.09,35.17,,,33.62,0.2032,0.2308
104,10270.0,8,10/11/2016,10:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 104.szv,37.2,40.2,7.502,8.184,0.202,0.204,0.151,0.097,0.767,0.771,27.5,29.96,0.146,0.086,28.84,0.2032,0.2308
105,10271.0,7,10/11/2016,10:05,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 105.szv,51.1,55.7,10.452,11.493,0.205,0.206,0.076,0.096,0.758,0.78,38.72,43.43,,,40.45,0.2382,0.2382
106,10271.0,8,10/11/2016,10:06,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 106.szv,27.8,29.7,4.519,4.826,0.163,0.162,0.14,0.131,0.486,0.487,13.5,14.45,,,13.77,0.2382,0.2382
107,10272.0,7,10/11/2016,10:07,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 107.szv,54.8,60.0,12.542,13.421,0.229,0.224,0.108,0.11,0.698,0.739,38.25,44.34,,,40.93,0.2252,0.2327
108,10272.0,8,10/11/2016,10:09,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 108.szv,0.4,2.3,0.064,0.478,0.16,0.208,0.865,0.966,0.091,0.251,0.04,0.58,,,0.13,0.2252,0.2327
109,10273.0,7,10/11/2016,10:09,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 109.szv,16.4,18.2,3.887,4.291,0.237,0.236,0.206,0.132,0.471,0.477,7.5,8.46,0.188,0.106,8.02,0.2463,0.2485
110,10273.0,8,10/11/2016,10:10,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 110.szv,54.9,60.0,12.296,13.679,0.224,0.228,0.093,0.038,0.917,0.92,50.32,55.16,,,51.54,0.2463,0.2485
111,10274.0,7,10/11/2016,10:12,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 111.szv,55.3,60.0,12.257,13.817,0.222,0.23,0.087,0.113,0.643,0.679,35.56,40.73,,,38.01,0.2202,0.2347
112,10274.0,8,10/11/2016,10:13,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 112.szv,56.4,60.0,11.851,12.523,0.21,0.209,0.102,0.12,0.781,0.774,44.03,46.45,,,44.65,0.2202,0.2347
113,10275.0,7,10/11/2016,10:15,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 113.szv,34.3,38.3,10.616,11.446,0.31,0.299,0.068,0.104,0.688,0.722,22.75,26.75,0.62,0.601,24.62,0.2732,0.2777
114,10275.0,8,10/11/2016,10:16,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 114.szv,3.2,6.0,0.657,1.227,0.208,0.206,0.87,0.62,0.184,0.419,0.58,2.49,,,0.94,0.2732,0.2777
115,10276.0,7,10/11/2016,10:17,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 115.szv,0.3,2.1,0.052,0.461,0.173,0.219,0.758,0.932,0.016,0.257,0.0,0.51,0.464,0.92,0.09,0.233,0.2372
116,10276.0,8,10/11/2016,10:17,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 116.szv,55.2,60.0,12.062,13.277,0.219,0.221,0.051,0.107,0.78,0.814,43.04,48.84,,,45.84,0.233,0.2372
117,10277.0,7,10/11/2016,10:19,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 117.szv,54.6,60.0,12.798,13.896,0.234,0.232,0.064,0.03,0.858,0.885,46.84,53.08,,,49.79,0.2268,0.229
118,10277.0,8,10/11/2016,10:21,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 118.szv,45.0,50.6,7.897,9.804,0.175,0.194,0.146,0.129,0.758,0.782,34.11,39.59,,,35.27,0.2268,0.229
119,10264.0,9,10/11/2016,11:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 119.szv,34.7,39.3,8.258,9.474,0.238,0.241,0.163,0.126,0.738,0.788,25.44,30.8,0.157,0.117,28.26,0.2435,0.2355
120,10264.0,10,10/11/2016,11:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 120.szv,4.2,7.7,0.885,1.382,0.211,0.18,0.5,0.634,0.21,0.458,0.79,3.32,0.457,0.625,1.41,0.2435,0.2355
121,10265.0,9,10/11/2016,11:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 121.szv,7.7,10.4,2.111,2.74,0.275,0.264,0.315,0.25,0.636,0.653,4.89,6.79,,,5.97,0.2425,0.2348
122,10265.0,10,10/11/2016,11:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 122.szv,1.6,3.5,0.371,0.685,0.234,0.196,0.861,0.779,0.097,0.253,0.15,0.88,,,0.36,0.2425,0.2348
123,10266.0,9,10/11/2016,11:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 123.szv,54.8,60.0,13.113,14.498,0.239,0.242,0.048,0.061,0.79,0.823,43.28,49.38,,,46.83,0.2068,0.2105
124,10266.0,10,10/11/2016,11:06,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 124.szv,37.4,41.1,8.413,9.346,0.225,0.228,0.058,0.086,0.677,0.67,25.3,27.52,,,26.11,0.2068,0.2105
125,10267.0,9,10/11/2016,11:07,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 125.szv,57.9,60.0,13.175,13.823,0.228,0.23,0.09,0.089,0.826,0.816,47.84,48.93,,,48.5,0.1995,0.2037
126,10267.0,10,10/11/2016,11:09,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 126.szv,53.9,60.0,8.706,9.99,0.162,0.167,0.156,0.162,0.865,0.892,46.6,53.49,,,48.78,0.1995,0.2037
127,10268.0,9,10/11/2016,11:11,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 127.szv,57.3,60.0,16.098,16.859,0.281,0.281,0.046,0.079,0.711,0.701,40.74,42.04,,,41.05,0.2692,0.2715
128,10268.0,10,10/11/2016,11:13,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 128.szv,31.5,35.5,7.408,8.415,0.235,0.237,0.154,0.122,0.827,0.868,26.04,30.83,,,28.28,0.2692,0.2715
129,10269.0,9,10/11/2016,11:14,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 129.szv,8.0,12.2,2.403,3.326,0.302,0.274,0.364,0.33,0.747,0.893,5.95,10.85,,,8.4,0.2673,0.269
130,10269.0,10,10/11/2016,11:14,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 130.szv,29.5,31.2,7.744,8.17,0.263,0.262,0.112,0.075,0.821,0.808,24.21,25.2,,,24.79,0.2673,0.269
131,10270.0,9,10/11/2016,11:15,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 131.szv,0.9,4.4,0.107,1.179,0.118,0.268,0.898,0.8,0.004,0.462,0.0,1.45,,0.826,0.4,0.2032,0.2308
132,10270.0,10,10/11/2016,11:15,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 132.szv,56.4,60.0,12.173,13.39,0.216,0.223,0.098,0.019,0.735,0.721,41.44,43.25,,,41.64,0.2032,0.2308
133,10271.0,9,10/11/2016,11:17,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 133.szv,54.9,60.0,11.9,13.224,0.217,0.22,0.107,0.013,0.803,0.829,44.06,49.74,,,46.36,0.2382,0.2382
134,10271.0,10,10/11/2016,11:19,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 134.szv,47.8,49.9,20.849,21.151,0.436,0.424,0.024,0.024,0.693,0.686,33.15,34.23,,,33.96,0.2382,0.2382
135,10272.0,9,10/11/2016,11:20,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 135.szv,28.6,32.0,8.514,9.392,0.298,0.294,0.05,0.089,0.779,0.758,22.11,24.09,0.042,0.085,22.95,0.2252,0.2327
136,10272.0,10,10/11/2016,11:21,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 136.szv,55.2,60.0,11.06,11.961,0.2,0.199,0.066,0.019,0.857,0.887,47.3,53.21,,,49.98,0.2252,0.2327
137,10273.0,9,10/11/2016,11:23,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 137.szv,56.5,60.0,13.436,14.499,0.238,0.242,0.046,0.097,0.86,0.854,48.57,51.21,,,49.63,0.2463,0.2485
138,10273.0,10,10/11/2016,11:25,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 138.szv,57.9,60.0,12.508,12.96,0.216,0.216,0.091,0.108,0.725,0.719,41.97,43.11,,,42.46,0.2463,0.2485
139,10274.0,9,10/11/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 139.szv,24.1,28.7,6.464,7.531,0.268,0.262,0.172,0.136,0.859,0.909,20.71,26.08,,,23.77,0.2202,0.2347
140,10274.0,10,10/11/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 140.szv,0.9,6.3,0.127,1.385,0.141,0.22,0.943,0.876,0.1,0.767,0.09,4.83,,,1.2,0.2202,0.2347
141,10275.0,9,10/11/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 141.szv,19.9,22.8,5.73,6.699,0.288,0.294,0.189,0.139,0.647,0.689,12.7,15.53,0.175,0.121,14.38,0.2732,0.2777
142,10275.0,10,10/11/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 142.szv,27.9,32.4,7.309,9.713,0.262,0.3,0.049,0.131,0.681,0.661,18.98,21.4,,,18.3,0.2732,0.2777
143,10276.0,9,10/11/2016,11:29,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 143.szv,27.6,31.1,6.738,7.55,0.244,0.243,0.084,0.117,0.618,0.644,16.7,19.65,0.072,0.112,18.17,0.233,0.2372
144,10276.0,10,10/11/2016,11:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 144.szv,34.3,37.6,6.955,7.591,0.203,0.202,0.16,0.112,0.682,0.701,22.21,25.15,0.155,0.105,23.64,0.233,0.2372
145,10277.0,9,10/11/2016,11:31,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 145.szv,58.0,60.0,14.519,14.893,0.25,0.248,0.074,0.068,0.808,0.797,46.83,47.79,,,47.31,0.2268,0.229
146,10277.0,10,10/11/2016,11:33,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 146.szv,54.6,60.0,11.443,12.346,0.21,0.206,0.097,0.058,0.674,0.719,36.81,43.14,,,39.37,0.2268,0.229
147,10264.0,11,10/11/2016,12:12,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 147.szv,8.0,10.7,2.372,3.045,0.298,0.285,0.394,0.238,0.831,0.829,6.62,8.84,,,8.09,0.2435,0.2355
148,10264.0,12,10/11/2016,12:12,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 148.szv,49.6,51.2,11.632,11.978,0.235,0.234,0.035,0.048,0.607,0.597,30.09,30.56,,,30.22,0.2435,0.2355
149,10265.0,11,10/11/2016,12:14,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 149.szv,12.4,17.5,3.206,4.664,0.259,0.267,0.197,0.251,0.838,0.825,10.37,14.41,,,11.68,0.2425,0.2348
150,10265.0,12,10/11/2016,12:14,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 150.szv,35.5,37.6,9.053,9.636,0.255,0.256,0.104,0.061,0.779,0.771,27.43,28.75,0.098,0.052,28.24,0.2425,0.2348
151,10266.0,11,10/11/2016,12:16,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 151.szv,37.3,41.2,8.424,9.627,0.226,0.234,0.138,0.097,0.529,0.577,19.39,23.41,0.129,0.087,21.91,0.2068,0.2105
