Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10218,2,8/26/2016,9:54,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 261.szv,4.4,7.1,1.418,2.387,0.322,0.336,0.407,0.408,0.433,0.49,1.9,3.48,,,2.55,0.2998,0.2872
262,10219,2,8/26/2016,9:55,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 262.szv,0.9,2.8,0.121,0.791,0.136,0.284,0.849,0.908,0.041,0.274,0.03,0.73,0.712,0.872,-0.02,0.3003,0.3328
263,10220,2,8/26/2016,9:55,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 263.szv,4.9,8.9,1.222,2.1,0.249,0.236,0.752,0.491,0.446,0.597,2.16,5.27,0.698,0.47,3.16,0.2253,0.2495
264,10221,2,8/26/2016,9:56,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 264.szv,30.8,34.7,8.292,9.55,0.269,0.275,0.056,0.098,0.586,0.582,18.04,20.2,,,18.5,0.2112,0.242
265,10222,2,8/26/2016,9:57,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 265.szv,4.7,8.1,1.401,2.367,0.298,0.292,0.56,0.485,0.32,0.549,1.51,4.44,,,2.65,0.292,0.295
266,10223,2,8/26/2016,9:57,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 266.szv,2.1,4.3,0.492,1.046,0.239,0.246,0.923,0.666,0.182,0.385,0.31,1.51,0.817,0.571,0.84,0.2555,0.2577
267,10224,2,8/26/2016,9:57,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 267.szv,1.1,5.3,0.242,1.637,0.22,0.309,0.996,0.754,0.066,0.625,0.06,3.2,0.943,0.699,1.11,0.2472,0.2688
268,10225,2,8/26/2016,9:58,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 268.szv,17.8,20.5,5.29,5.986,0.297,0.292,0.062,0.145,0.6,0.597,10.37,11.92,0.044,0.135,10.8,0.2612,0.293
269,10226,2,8/26/2016,9:58,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 269.szv,0.6,4,0.116,1.232,0.194,0.308,0.882,0.867,0.044,0.514,0.02,1.95,0.749,0.852,0.28,0.2867,0.295
270,10227,2,8/26/2016,9:59,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 270.szv,11.2,13,3.618,4.018,0.323,0.309,0.087,0.118,0.412,0.418,4.62,5.43,,,5.03,0.2708,0.2703
