Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,9902,1,8/24/2015,10:33,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 11.szv,29,30.9,6.025,6.159,0.208,0.2,0.087,0.081,0.788,0.768,22.82,23.69,,,23.18,0.2332,0.2325
12,9902,2,8/24/2015,10:34,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 12.szv,56.4,60,12.815,13.647,0.227,0.227,0.082,0.106,0.723,0.739,40.75,44.36,,,42.85,0.2332,0.2325
13,9903,1,8/24/2015,10:36,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 13.szv,55.9,60,11.567,11.975,0.207,0.2,0.044,0.035,0.68,0.705,37.98,42.32,,,39.55,0.252,0.2545
14,9903,2,8/24/2015,10:38,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 14.szv,55.9,60,10.878,11.846,0.195,0.197,0.113,0.131,0.679,0.707,37.93,42.43,,,39.58,0.252,0.2545
15,9904,1,8/24/2015,10:40,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 15.szv,12.5,16.8,3.298,4.502,0.264,0.268,0.344,0.28,0.846,0.86,10.58,14.45,,,12.16,0.2492,0.2553
16,9904,2,8/24/2015,10:41,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 16.szv,0.5,3.6,0.135,1.033,0.277,0.288,0.959,0.817,0.086,0.487,0.04,1.75,,,0.61,0.2492,0.2553
17,9905,1,8/24/2015,10:42,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 17.szv,57.9,60,10.478,10.588,0.181,0.176,0.056,0.064,0.68,0.671,39.39,40.28,,,39.63,0.2292,0.2305
18,9905,2,8/24/2015,10:44,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 18.szv,56.7,60,11.639,12.521,0.205,0.209,0.061,0.019,0.65,0.646,36.83,38.73,,,37.34,0.2292,0.2305
19,9906,1,8/24/2015,10:46,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 19.szv,56.6,60,10.722,11.026,0.189,0.184,0.022,0.005,0.858,0.855,48.55,51.29,,,49.53,0.2182,0.2338
20,9906,2,8/24/2015,10:48,am,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 20.szv,55.1,60,9.511,14.203,0.173,0.237,0.098,0.064,0.682,0.713,37.58,42.79,,,40.05,0.2182,0.2338
21,9897,3,8/24/2015,15:26,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 21.szv,55.6,60,11.335,12.898,0.204,0.215,0.014,0.107,0.595,0.607,33.07,36.39,,,34.02,0.2133,0.2287
22,9897,4,8/24/2015,15:28,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 22.szv,9.7,13,2.253,2.959,0.232,0.228,0.211,0.261,0.305,0.391,2.92,5.04,0.194,0.258,3.74,0.2133,0.2287
23,9898,3,8/24/2015,15:28,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 23.szv,57.4,60,13.06,13.706,0.228,0.228,0.018,0.018,0.724,0.723,41.55,43.36,,,42.62,0.2115,0.2145
24,9898,4,8/24/2015,15:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 24.szv,55.2,60,12.497,13.729,0.226,0.229,0.046,0.111,0.538,0.549,29.7,32.94,,,30.56,0.2115,0.2145
25,9899,3,8/24/2015,15:33,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 25.szv,15.5,20.4,3.18,4.276,0.205,0.21,0.383,0.266,0.861,0.9,13.24,18.24,0.346,0.249,15.52,0.2143,0.215
26,9899,4,8/24/2015,15:34,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 26.szv,15.4,17.4,4.527,4.93,0.294,0.283,0.05,0.095,0.554,0.533,8.47,9.21,0.045,0.086,8.86,0.2143,0.215
27,9900,3,8/24/2015,15:35,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 27.szv,34.3,37.4,9.378,10.276,0.273,0.275,0.101,0.088,0.632,0.641,21.68,23.98,,,22.74,0.2517,0.259
28,9900,4,8/24/2015,15:36,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 28.szv,18.3,20.3,5.14,5.59,0.281,0.276,0.152,0.091,0.644,0.641,11.77,12.99,,,12.47,0.2517,0.259
29,9901,3,8/24/2015,15:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 29.szv,54.9,60,12.826,14.323,0.234,0.239,0.068,0.107,0.611,0.629,33.56,37.73,,,35.09,0.2172,0.2205
30,9901,4,8/24/2015,15:39,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 30.szv,53.5,57.9,9.988,10.837,0.187,0.187,0.057,0.098,0.484,0.512,25.92,29.65,,,27.11,0.2172,0.2205
31,9902,3,8/24/2015,15:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 31.szv,57.6,60,15.545,16.1,0.27,0.268,0.076,0.091,0.474,0.475,27.25,28.44,0.165,0.258,27.85,0.2332,0.2325
32,9902,4,8/24/2015,15:43,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 32.szv,30.2,34.3,7.101,8.382,0.235,0.244,0.062,0.132,0.58,0.572,17.5,19.6,,,17.7,0.2332,0.2325
33,9903,3,8/24/2015,15:44,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 33.szv,3.1,6.2,1.04,2.16,0.337,0.349,0.791,0.403,0.441,0.664,1.31,4.04,0.801,0.37,3.11,0.252,0.2545
34,9903,4,8/24/2015,15:45,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 34.szv,19.6,23.3,5.461,6.495,0.279,0.279,0.255,0.165,0.747,0.8,14.64,18.65,,,17.04,0.252,0.2545
35,9904,3,8/24/2015,15:46,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 35.szv,22,25.9,5.852,6.952,0.266,0.269,0.047,0.161,0.689,0.674,15.14,17.44,0.021,0.143,15.54,0.2492,0.2553
36,9904,4,8/24/2015,15:47,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 36.szv,23.7,27.8,5.903,7.348,0.25,0.265,0.033,0.148,0.398,0.422,9.38,11.67,0.032,0.143,9.53,0.2492,0.2553
37,9905,3,8/24/2015,15:48,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 37.szv,58.2,60,16.524,16.818,0.284,0.28,0.065,0.074,0.644,0.637,37.45,38.21,,,37.93,0.2292,0.2305
38,9905,4,8/24/2015,15:50,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 38.szv,1.7,5.4,0.389,1.36,0.231,0.252,0.908,0.676,0.18,0.49,0.3,2.64,,,1.13,0.2292,0.2305
39,9906,3,8/24/2015,15:51,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 39.szv,35.6,39.9,9.253,10.365,0.26,0.26,0.121,0.102,0.776,0.813,27.62,32.45,,,30.43,0.2182,0.2338
40,9906,4,8/24/2015,15:52,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 40.szv,0.5,5.5,0.118,1.668,0.24,0.304,0.58,0.776,0.065,0.713,0.03,3.91,,,1.59,0.2182,0.2338
41,9897,5,8/24/2015,15:53,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 41.szv,44.4,49.3,11.894,13.092,0.268,0.266,0.093,0.1,0.694,0.732,30.8,36.11,,,33.69,0.2133,0.2287
42,9897,6,8/24/2015,15:55,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 42.szv,37.9,40.5,8.161,8.932,0.215,0.221,0.122,0.063,0.561,0.574,21.27,23.26,,,22.44,0.2133,0.2287
43,9898,5,8/24/2015,15:56,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 43.szv,58,60,14.65,15.124,0.253,0.252,0.052,0.067,0.826,0.809,47.91,48.5,,,48.1,0.2115,0.2145
44,9898,6,8/24/2015,15:58,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 44.szv,55.1,60,11.603,12.829,0.211,0.214,0.119,0.1,0.72,0.737,39.68,44.19,,,41.59,0.2115,0.2145
45,9899,5,8/24/2015,16:00,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 45.szv,58.1,60,13.365,13.882,0.23,0.231,0.046,0.009,0.52,0.517,30.19,31.03,,,30.69,0.2143,0.215
46,9899,6,8/24/2015,16:02,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 46.szv,54.8,60,10.848,12.36,0.198,0.206,0.13,0.069,0.66,0.672,36.17,40.3,,,37.21,0.2143,0.215
47,9900,5,8/24/2015,16:04,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 47.szv,27.4,30.6,8.743,9.705,0.319,0.317,0.098,0.09,0.526,0.538,14.42,16.45,,,15.31,0.2517,0.259
48,9900,6,8/24/2015,16:06,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 48.szv,3.6,7.4,0.746,1.988,0.208,0.269,0.233,0.579,0.212,0.397,0.76,2.93,,,1.09,0.2517,0.259
49,9901,5,8/24/2015,16:06,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 49.szv,55.8,60,11.556,13.326,0.207,0.222,0.066,0.09,0.831,0.809,46.36,48.51,,,46.42,0.2172,0.2205
50,9901,6,8/24/2015,16:08,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 50.szv,32.1,35.5,7.331,8.241,0.228,0.232,0.102,0.112,0.666,0.666,21.38,23.63,,,22.39,0.2172,0.2205
51,9902,5,8/24/2015,16:09,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 51.szv,57.6,60,12.602,12.923,0.219,0.215,0.042,0.033,0.808,0.796,46.51,47.74,,,47,0.2332,0.2325
52,9902,6,8/24/2015,16:11,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 52.szv,55.6,60,13.336,14.45,0.24,0.241,0.093,0.095,0.6,0.611,33.34,36.67,,,34.44,0.2332,0.2325
53,9903,5,8/24/2015,16:13,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 53.szv,57.1,60,14.768,15.769,0.259,0.263,0.048,0.101,0.771,0.765,44.03,45.9,,,44.86,0.252,0.2545
54,9903,6,8/24/2015,16:15,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 54.szv,42.8,46,10.049,10.996,0.235,0.239,0.039,0.075,0.585,0.584,25.03,26.85,,,25.42,0.252,0.2545
55,9904,5,8/24/2015,16:17,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 55.szv,55.9,60,12.961,14.283,0.232,0.238,0.014,0.095,0.787,0.781,43.97,46.83,,,44.51,0.2492,0.2553
56,9904,6,8/24/2015,16:18,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 56.szv,55.9,60,11.5,12.267,0.206,0.204,0.088,0.127,0.739,0.749,41.32,44.91,,,42.09,0.2492,0.2553
57,9905,5,8/24/2015,16:21,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 57.szv,57.8,60,14.121,14.418,0.244,0.24,0.056,0.05,0.771,0.759,44.54,45.55,,,44.99,0.2292,0.2305
58,9905,6,8/24/2015,16:23,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 58.szv,24.2,27.6,5.562,6.237,0.23,0.226,0.082,0.134,0.696,0.687,16.83,18.93,0.079,0.127,17.51,0.2292,0.2305
59,9906,5,8/24/2015,16:24,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 59.szv,58.5,60,13.347,13.702,0.228,0.228,0.077,0.09,0.655,0.647,38.3,38.79,,,38.51,0.2182,0.2338
60,9906,6,8/24/2015,16:26,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 60.szv,5.2,9.5,1.137,1.801,0.219,0.19,0.506,0.585,0.425,0.644,2.14,6.02,0.499,0.57,3.25,0.2182,0.2338
