Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,9965.0,19,10/15/2015,9:41,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 181.szv,1.7,1.7,0.57,0.57,0.335,0.335,0.971,0.971,0.31,0.31,0.53,0.53,,,0.03,0.2998,0.2968
182,9965.0,20,10/15/2015,9:41,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 182.szv,13.7,15.3,3.896,4.229,0.284,0.276,0.089,0.121,0.385,0.387,5.28,5.92,,,5.47,0.2998,0.2968
183,9966.0,19,10/15/2015,9:42,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 183.szv,4.3,8.4,1.242,2.355,0.289,0.28,0.528,0.557,0.363,0.665,1.51,5.5,0.45,0.505,2.99,0.2763,0.2885
184,9966.0,20,10/15/2015,9:42,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 184.szv,30.8,34.5,9.288,10.319,0.302,0.299,0.046,0.106,0.608,0.629,18.72,21.67,0.043,0.104,19.71,0.2763,0.2885
185,9967.0,19,10/15/2015,9:43,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 185.szv,7.0,8.4,2.621,3.027,0.374,0.36,0.232,0.212,0.583,0.574,4.07,4.82,0.185,0.165,4.45,0.3352,0.3417
186,9967.0,20,10/15/2015,9:43,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 186.szv,19.0,22.1,6.169,7.308,0.325,0.331,0.104,0.169,0.631,0.669,11.91,14.72,0.08,0.147,12.93,0.3352,0.3417
187,9968.0,19,10/15/2015,9:44,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 187.szv,4.0,6.9,1.023,1.889,0.258,0.275,0.427,0.5,0.24,0.444,0.95,3.04,0.339,0.458,1.68,0.2735,0.2882
188,9968.0,20,10/15/2015,9:45,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 188.szv,0.5,3.4,0.122,1.027,0.244,0.302,0.983,0.848,0.051,0.499,0.03,1.7,,,0.5,0.2735,0.2882
189,9969.0,19,10/15/2015,9:45,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 189.szv,3.7,7.1,0.912,2.106,0.246,0.297,0.136,0.505,0.236,0.449,0.87,3.19,,,1.18,0.2817,0.3122
190,9969.0,20,10/15/2015,9:46,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 190.szv,3.3,6.4,0.965,2.118,0.292,0.331,0.239,0.463,0.31,0.41,1.02,2.63,,,1.11,0.2817,0.3122
191,9970.0,19,10/15/2015,9:46,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 191.szv,2.1,3.6,0.651,1.083,0.31,0.301,0.586,0.477,0.255,0.314,0.53,1.13,0.615,0.414,0.77,0.29,0.2903
192,9970.0,20,10/15/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 192.szv,6.4,9.0,1.956,2.703,0.306,0.3,0.139,0.339,0.346,0.391,2.22,3.52,,,2.49,0.29,0.2903
193,9971.0,19,10/15/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 193.szv,1.2,5.0,0.301,1.376,0.257,0.277,0.935,0.816,0.119,0.567,0.14,2.81,0.863,0.791,0.64,0.2722,0.2803
194,9971.0,20,10/15/2015,9:47,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 194.szv,2.6,6.9,0.826,1.919,0.318,0.278,0.951,0.629,0.391,0.733,0.99,5.01,0.947,0.628,2.34,0.2722,0.2803
195,9972.0,19,10/15/2015,9:48,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 195.szv,4.6,7.6,1.366,2.649,0.297,0.349,0.172,0.494,0.269,0.437,1.24,3.32,,,1.4,0.3627,0.3738
196,9972.0,20,10/15/2015,9:48,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 196.szv,4.0,5.1,1.354,1.735,0.341,0.342,0.293,0.289,0.243,0.261,0.96,1.32,0.203,0.234,1.06,0.3627,0.3738
197,9973.0,19,10/15/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 197.szv,11.6,13.1,3.182,3.821,0.274,0.292,0.143,0.146,0.382,0.389,4.43,5.1,,,4.67,0.3147,0.3202
198,9973.0,20,10/15/2015,9:49,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 198.szv,3.6,6.9,1.124,2.244,0.312,0.325,0.817,0.539,0.287,0.638,1.03,4.4,,,2.64,0.3147,0.3202
199,9974.0,19,10/15/2015,9:50,am,"mzempare, ncarey",CAS_October12-2015_Young videos\Test 199.szv,49.4,50.9,15.847,16.301,0.321,0.32,0.028,0.037,0.529,0.526,26.15,26.77,,,26.35,0.341,0.3388
