Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
145,9825.0,13,6/24/2015,9:34,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 145.szv,2.2,3.8,0.532,0.885,0.242,0.233,0.759,0.716,0.151,0.26,0.33,0.99,,,0.45,0.3472,0.3037
146,9825.0,14,6/24/2015,9:35,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 146.szv,0.1,2.1,0.039,0.652,0.497,0.313,0.651,0.99,0.03,0.336,0.0,0.7,,0.95,0.04,0.3472,0.3037
147,9826.0,13,6/24/2015,9:37,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 147.szv,8.2,11.9,2.476,3.36,0.302,0.282,0.53,0.349,0.74,0.828,6.07,9.86,,,8.01,0.2852,0.2742
148,9826.0,14,6/24/2015,9:38,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 148.szv,58.2,60.0,16.316,16.813,0.28,0.28,0.051,0.023,0.603,0.604,35.1,36.22,,,35.75,0.2852,0.2742
149,9827.0,13,6/24/2015,9:40,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 149.szv,34.8,36.9,4.31,4.953,0.124,0.134,0.125,0.143,0.292,0.303,10.14,11.16,0.1,0.131,9.58,0.2972,0.3008
150,9827.0,14,6/24/2015,9:41,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 150.szv,32.8,36.3,10.831,12.021,0.33,0.331,0.037,0.088,0.767,0.766,25.16,27.79,0.037,0.088,26.05,0.2972,0.3008
151,9828.0,13,6/24/2015,9:42,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 151.szv,8.4,9.6,3.145,3.516,0.374,0.366,0.261,0.171,0.814,0.774,6.84,7.43,,,7.17,0.3603,0.3497
152,9828.0,14,6/24/2015,9:43,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 152.szv,30.7,33.4,10.335,11.276,0.337,0.338,0.039,0.096,0.707,0.707,21.68,23.58,0.02,0.085,22.15,0.3603,0.3497
153,9829.0,13,6/24/2015,9:44,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 153.szv,13.8,17.2,4.671,5.975,0.339,0.347,0.1,0.182,0.489,0.517,6.75,8.88,0.107,0.181,7.14,0.2987,0.3188
154,9829.0,14,6/24/2015,9:45,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 154.szv,24.9,28.0,7.853,8.883,0.316,0.318,0.028,0.111,0.428,0.454,10.65,12.7,0.021,0.111,11.12,0.2987,0.3188
155,9830.0,13,6/24/2015,9:46,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 155.szv,55.8,60.0,15.689,16.808,0.281,0.28,0.024,0.04,0.788,0.807,43.94,48.42,,,45.9,0.271,0.2815
156,9830.0,14,6/24/2015,9:48,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 156.szv,57.4,60.0,13.895,14.507,0.242,0.242,0.079,0.105,0.713,0.709,40.94,42.5,,,41.38,0.271,0.2815
157,9831.0,13,6/24/2015,9:51,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 157.szv,56.3,60.0,13.196,14.051,0.234,0.234,0.056,0.086,0.796,0.789,44.82,47.3,,,45.73,0.2227,0.2257
158,9831.0,14,6/24/2015,9:53,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 158.szv,55.5,60.0,13.064,14.42,0.235,0.24,0.064,0.077,0.759,0.744,42.13,44.62,,,42.37,0.2227,0.2257
159,9832.0,13,6/24/2015,9:55,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 159.szv,58.0,60.0,15.213,15.799,0.262,0.263,0.05,0.046,0.622,0.619,36.08,37.13,,,36.65,0.2317,0.2403
160,9832.0,14,6/24/2015,9:57,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 160.szv,45.9,47.6,10.068,10.409,0.219,0.219,0.053,0.053,0.476,0.474,21.84,22.58,,,22.18,0.2317,0.2403
161,9833.0,13,6/24/2015,9:58,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 161.szv,56.7,60.0,13.419,14.225,0.237,0.237,0.105,0.076,0.74,0.75,41.94,45.0,,,43.88,0.2083,0.213
162,9833.0,14,6/24/2015,10:00,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 162.szv,55.2,60.0,9.944,10.933,0.18,0.182,0.051,0.114,0.662,0.68,36.55,40.79,,,37.91,0.2083,0.213
163,9834.0,13,6/24/2015,10:02,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 163.szv,55.3,60.0,11.853,12.889,0.214,0.215,0.032,0.061,0.997,1.008,55.1,60.47,,,57.65,0.2283,0.2305
164,9834.0,14,6/24/2015,10:04,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 164.szv,41.0,44.4,8.982,9.917,0.219,0.223,0.028,0.078,0.748,0.722,30.66,32.05,0.021,0.078,30.67,0.2283,0.2305
165,9835.0,13,6/24/2015,10:05,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 165.szv,26.4,29.4,7.241,7.86,0.275,0.268,0.071,0.107,0.652,0.663,17.2,19.48,0.066,0.104,18.18,0.2458,0.2733
166,9835.0,14,6/24/2015,10:07,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 166.szv,11.5,15.7,3.381,4.548,0.294,0.29,0.151,0.262,0.482,0.621,5.54,9.75,0.128,0.252,7.43,0.2458,0.2733
167,9836.0,13,6/24/2015,10:08,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 167.szv,56.5,60.0,15.342,16.519,0.272,0.275,0.078,0.093,0.76,0.765,42.93,45.87,,,44.58,0.2328,0.2348
168,9836.0,14,6/24/2015,10:09,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 168.szv,2.9,4.9,0.48,0.764,0.166,0.156,0.742,0.574,0.184,0.284,0.53,1.39,,,0.69,0.2328,0.2348
169,9825.0,15,6/24/2015,10:59,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 169.szv,6.3,10.1,1.974,3.179,0.315,0.316,0.145,0.364,0.387,0.556,2.43,5.6,0.115,0.361,3.46,0.3472,0.3037
170,9825.0,16,6/24/2015,11:00,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 170.szv,2.0,5.8,0.735,1.742,0.373,0.302,0.997,0.686,0.34,0.791,0.67,4.56,0.998,0.676,2.24,0.3472,0.3037
171,9826.0,15,6/24/2015,11:00,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 171.szv,18.7,22.5,5.98,6.943,0.32,0.309,0.218,0.175,0.625,0.689,11.68,15.49,,,13.69,0.2852,0.2742
172,9826.0,16,6/24/2015,11:01,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 172.szv,2.5,5.1,0.625,1.111,0.25,0.218,0.725,0.646,0.222,0.437,0.55,2.23,,,0.99,0.2852,0.2742
173,9827.0,15,6/24/2015,11:02,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 173.szv,21.6,23.6,7.707,8.389,0.357,0.355,0.145,0.089,0.83,0.823,17.93,19.42,,,18.9,0.2972,0.3008
174,9827.0,16,6/24/2015,11:04,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 174.szv,10.1,11.6,3.495,3.951,0.346,0.341,0.05,0.111,0.558,0.53,5.63,6.15,,,5.83,0.2972,0.3008
175,9828.0,15,6/24/2015,11:04,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 175.szv,18.0,20.2,6.691,7.684,0.372,0.38,0.115,0.104,0.563,0.584,10.13,11.78,0.116,0.099,10.98,0.3603,0.3497
176,9828.0,16,6/24/2015,11:06,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 176.szv,22.2,25.0,8.288,8.476,0.373,0.339,0.151,0.132,0.613,0.666,13.62,16.64,,,13.26,0.3603,0.3497
177,9829.0,15,6/24/2015,11:07,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 177.szv,6.1,7.2,2.089,2.383,0.342,0.331,0.105,0.189,0.34,0.328,2.07,2.36,,,2.14,0.2987,0.3188
178,9829.0,16,6/24/2015,11:07,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 178.szv,2.7,6.1,0.76,1.914,0.283,0.314,0.803,0.577,0.344,0.531,0.92,3.23,0.762,0.577,1.24,0.2987,0.3188
179,9830.0,15,6/24/2015,11:08,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 179.szv,1.3,2.8,0.286,0.643,0.22,0.23,0.73,0.77,0.122,0.218,0.16,0.61,0.746,0.671,0.2,0.271,0.2815
180,9830.0,16,6/24/2015,11:09,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 180.szv,9.8,12.5,2.569,3.326,0.263,0.267,0.113,0.235,0.441,0.462,4.3,5.76,0.089,0.226,4.65,0.271,0.2815
181,9831.0,15,6/24/2015,11:10,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 181.szv,57.7,60.0,13.401,14.104,0.232,0.235,0.058,0.017,0.637,0.631,36.77,37.83,,,37.23,0.2227,0.2257
182,9831.0,16,6/24/2015,11:12,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 182.szv,55.3,60.0,12.413,13.804,0.225,0.23,0.021,0.102,0.681,0.669,37.67,40.13,,,37.58,0.2227,0.2257
183,9832.0,15,6/24/2015,11:15,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 183.szv,56.5,60.0,12.517,13.535,0.222,0.226,0.078,0.112,0.665,0.684,37.58,41.06,,,39.48,0.2317,0.2403
184,9832.0,16,6/24/2015,11:17,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 184.szv,4.9,8.4,1.276,2.185,0.26,0.26,0.802,0.466,0.474,0.653,2.32,5.48,,,4.08,0.2317,0.2403
185,9833.0,15,6/24/2015,11:17,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 185.szv,55.5,60.0,13.771,15.15,0.248,0.253,0.077,0.097,0.638,0.627,35.38,37.63,,,35.75,0.2083,0.213
186,9833.0,16,6/24/2015,11:19,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 186.szv,54.9,60.0,10.926,12.403,0.199,0.207,0.063,0.128,0.557,0.556,30.56,33.36,,,30.4,0.2083,0.213
187,9834.0,15,6/24/2015,11:21,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 187.szv,58.2,60.0,14.868,15.345,0.256,0.256,0.074,0.102,0.858,0.84,49.92,50.42,,,50.07,0.2283,0.2305
