Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,10464.0,13,7/12/2017,9:15,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 121.szv,24.6,26.8,9.701,9.782,0.394,0.365,0.081,0.083,0.694,0.702,17.06,18.81,0.08,0.082,17.9,0.3585,0.3682
122,10464.0,14,7/12/2017,9:16,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 122.szv,25.3,27.7,8.864,9.545,0.35,0.345,0.092,0.096,0.573,0.607,14.5,16.8,,,15.63,0.3585,0.3682
123,10465.0,13,7/12/2017,9:18,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 123.szv,1.2,4.6,0.303,1.537,0.252,0.334,0.952,0.78,0.079,0.535,0.09,2.46,,,0.73,0.2872,0.3092
124,10465.0,14,7/12/2017,9:18,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 124.szv,0.8,1.9,0.161,0.435,0.202,0.229,0.799,0.903,0.034,0.155,0.03,0.3,,,0.03,0.2872,0.3092
125,10466.0,13,7/12/2017,9:19,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 125.szv,8.6,10.9,2.484,3.076,0.289,0.282,0.261,0.264,0.402,0.437,3.46,4.77,,,3.88,0.3032,0.2978
126,10466.0,14,7/12/2017,9:19,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 126.szv,8.3,11.7,2.121,3.003,0.256,0.257,0.551,0.339,0.528,0.685,4.38,8.01,,,6.01,0.3032,0.2978
127,10467.0,13,7/12/2017,9:20,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 127.szv,7.3,8.7,2.264,2.693,0.31,0.31,0.126,0.178,0.197,0.224,1.44,1.95,,,1.59,0.3007,0.3275
128,10467.0,14,7/12/2017,9:20,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 128.szv,1.2,3.8,0.404,1.269,0.336,0.334,0.996,0.716,0.18,0.568,0.22,2.16,,,1.05,0.3007,0.3275
129,10468.0,13,7/12/2017,9:21,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 129.szv,7.6,10.8,2.607,3.712,0.344,0.344,0.137,0.295,0.616,0.599,4.66,6.45,0.104,0.281,4.83,0.3167,0.3232
130,10468.0,14,7/12/2017,9:21,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 130.szv,6.5,9.1,1.986,2.897,0.308,0.32,0.105,0.307,0.425,0.443,2.74,4.01,0.063,0.296,2.82,0.3167,0.3232
131,10469.0,13,7/12/2017,9:22,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 131.szv,55.7,60.0,14.696,15.985,0.264,0.266,0.028,0.035,0.752,0.748,41.9,44.86,,,42.27,0.2672,0.269
132,10469.0,14,7/12/2017,9:24,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 132.szv,5.8,8.9,1.696,2.505,0.293,0.281,0.709,0.393,0.586,0.722,3.39,6.42,0.65,0.331,5.15,0.2672,0.269
133,10470.0,13,7/12/2017,9:24,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 133.szv,4.9,7.8,1.541,2.685,0.314,0.344,0.661,0.364,0.614,0.703,3.01,5.48,,,4.49,0.2663,0.2752
