Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
331,10382,9,4/1/2017,10:02,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 331.szv,1.9,3.3,0.25,0.586,0.132,0.178,0.666,0.812,0.041,0.181,0.04,0.43,0.627,0.813,0.05,0.2827,0.2607
332,10383,9,4/1/2017,10:02,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 332.szv,4.8,8.6,1.476,2.6,0.307,0.302,0.676,0.448,0.502,0.709,2.13,5.7,0.661,0.43,3.78,0.2815,0.2812
333,10384,9,4/1/2017,10:02,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 333.szv,1.9,5.8,0.522,1.589,0.275,0.274,0.982,0.582,0.216,0.595,0.32,3.21,0.973,0.568,1.85,0.2293,0.2243
334,10385,9,4/1/2017,10:03,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 334.szv,7.5,10.5,2.178,3.15,0.29,0.3,0.295,0.327,0.516,0.592,3.76,6.08,0.219,0.294,4.65,0.2982,0.3073
335,10386,9,4/1/2017,10:03,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 335.szv,0.6,2.1,0.125,0.489,0.209,0.233,0.832,0.939,0.048,0.247,0.01,0.44,0.999,0.943,0.06,0.2443,0.2807
336,10387,9,4/1/2017,10:03,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 336.szv,1.1,4.9,0.29,1.383,0.266,0.283,0.971,0.85,0.086,0.622,0.07,2.88,0.877,0.839,0.66,0.2605,0.2975
337,10388,9,4/1/2017,10:04,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 337.szv,1.6,5.4,0.415,1.644,0.259,0.304,0.965,0.632,0.128,0.627,0.17,3.21,0.966,0.6,1.69,0.2455,0.251
338,10389,9,4/1/2017,10:04,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 338.szv,0.8,2.4,0.099,0.483,0.124,0.201,0.67,0.937,0.055,0.19,0.04,0.45,,,0.07,0.2118,0.2358
339,10390,9,4/1/2017,10:04,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 339.szv,0.8,3.9,0.193,1.267,0.245,0.326,0.997,0.72,0.055,0.494,0.03,1.78,0.999,0.688,0.73,0.21,0.2705
340,10391,9,4/1/2017,10:04,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 340.szv,4.8,7.4,1.329,2.155,0.277,0.291,0.572,0.324,0.411,0.479,1.81,3.35,0.547,0.284,2.72,0.2448,0.2322
