Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
331,10494,9,9/16/2017,9:51,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 331.szv,5.6,7,1.797,2.168,0.321,0.31,0.428,0.327,0.533,0.542,2.98,3.8,,,3.31,0.3998,0.3688
332,10495,9,9/16/2017,9:51,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 332.szv,1.6,5.9,0.414,1.878,0.259,0.318,0.976,0.61,0.125,0.693,0.18,3.98,0.978,0.588,2.12,0.2153,0.2538
333,10496,9,9/16/2017,9:51,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 333.szv,0.8,3.6,0.093,0.922,0.116,0.256,1.034,0.887,0.044,0.427,0.03,1.47,0.859,0.875,0.25,0.2583,0.2828
334,10497,9,9/16/2017,9:52,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 334.szv,5,9,1.344,2.527,0.27,0.281,0.813,0.422,0.499,0.758,2.49,6.8,,,4.64,0.2818,0.2747
335,10498,9,9/16/2017,9:52,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 335.szv,1.5,3.1,0.184,0.537,0.124,0.174,0.846,0.934,0.047,0.23,0.03,0.52,0.745,0.944,0.02,0.2585,0.2737
336,10499,9,9/16/2017,9:52,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 336.szv,2.6,6.6,0.559,1.665,0.216,0.253,0.914,0.697,0.259,0.568,0.51,3.39,0.885,0.651,1.08,0.2405,0.2603
337,10500,9,9/16/2017,9:53,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 337.szv,4.4,4.4,1.228,1.228,0.281,0.281,0.888,0.888,0.588,0.588,2.36,2.36,0.881,0.881,0.5,0.2478,0.2187
338,10501,9,9/16/2017,9:53,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 338.szv,1,2,0.107,0.333,0.108,0.167,0.969,0.983,0.04,0.145,0.02,0.22,0.856,0.983,0.02,0.2537,0.2735
339,10502,9,9/16/2017,9:53,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 339.szv,2,5.4,0.357,1.204,0.178,0.223,0.95,0.714,0.139,0.438,0.22,2.17,0.993,0.683,0.78,0.2445,0.235
340,10503,9,9/16/2017,9:53,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 340.szv,0.9,2.2,0.1,0.356,0.111,0.162,0.96,0.984,0.067,0.18,0.04,0.34,0.948,0.975,0.02,0.2103,0.2427
