Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
311,10392,7,4/1/2017,9:36,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 311.szv,2.5,6.8,0.545,1.755,0.222,0.26,0.992,0.664,0.204,0.568,0.43,3.65,0.997,0.642,1.36,0.2497,0.257
312,10393,7,4/1/2017,9:36,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 312.szv,0.8,4.2,0.166,1.08,0.218,0.26,0.854,0.963,0.047,0.497,0.01,1.82,0.962,0.969,0.08,0.2618,0.2865
313,10394,7,4/1/2017,9:37,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 313.szv,0.4,2.4,0.064,0.536,0.16,0.223,0.991,0.931,0.02,0.22,0.01,0.5,0.644,0.914,0,0.216,0.2327
314,10395,7,4/1/2017,9:37,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 314.szv,8.5,12.7,2.22,3.148,0.261,0.248,0.476,0.353,0.531,0.663,4.44,8.33,0.43,0.319,6.27,0.2167,0.2365
315,10396,7,4/1/2017,9:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 315.szv,4.3,7.5,1.277,2.26,0.297,0.301,0.791,0.412,0.522,0.699,2.02,4.94,0.806,0.4,3.66,0.3745,0.274
316,10397,7,4/1/2017,9:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 316.szv,0.2,1.9,0.027,0.399,0.136,0.21,1,0.958,0.018,0.19,0,0.36,,,0,0.2088,0.2313
317,10398,7,4/1/2017,9:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 317.szv,1.8,3.4,0.175,0.558,0.097,0.164,0.627,0.816,0.049,0.145,0.07,0.45,0.369,0.731,0.02,0.1847,0.2318
318,10399,7,4/1/2017,9:39,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 318.szv,1.2,2.9,0.053,0.505,0.044,0.174,0.694,0.908,0.067,0.178,0.08,0.52,,,-0.07,0.1672,0.2617
319,10400,7,4/1/2017,9:39,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 319.szv,6.6,9.9,2.05,3.065,0.311,0.31,0.546,0.335,0.723,0.811,4.63,7.86,0.538,0.299,6.5,0.2425,0.2732
320,10401,7,4/1/2017,9:39,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 320.szv,1.3,4.9,0.185,1.304,0.143,0.266,0.846,0.849,0.048,0.468,0.04,2.09,0.633,0.795,0.29,0.2325,0.2743
