Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,10494.0,19,9/14/2017,9:11,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 181.szv,11.7,14.2,2.561,3.074,0.219,0.216,0.266,0.272,0.408,0.432,4.77,6.14,,,5.0,0.2495,0.2673
182,10494.0,20,9/14/2017,9:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 182.szv,1.7,4.3,0.537,1.2,0.316,0.279,0.968,0.634,0.23,0.528,0.39,2.27,0.939,0.598,1.32,0.2495,0.2673
183,10495.0,19,9/14/2017,9:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 183.szv,1.1,5.0,0.232,1.425,0.211,0.285,0.812,0.837,0.06,0.553,0.07,2.77,0.705,0.831,0.26,0.2813,0.2975
184,10495.0,20,9/14/2017,9:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 184.szv,5.9,9.3,1.476,2.576,0.25,0.277,0.409,0.476,0.232,0.429,1.37,3.99,,,2.08,0.2813,0.2975
185,10496.0,19,9/14/2017,9:13,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 185.szv,17.1,18.8,4.384,4.868,0.256,0.259,0.17,0.136,0.526,0.528,8.98,9.91,0.147,0.107,9.36,0.264,0.3098
186,10496.0,20,9/14/2017,9:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 186.szv,0.5,3.6,0.112,1.225,0.223,0.34,0.923,0.917,0.045,0.444,0.02,1.6,,,0.2,0.264,0.3098
187,10497.0,19,9/14/2017,9:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 187.szv,57.3,60.0,19.993,20.731,0.349,0.346,0.037,0.017,0.662,0.672,37.91,40.3,,,39.25,0.3305,0.3175
188,10497.0,20,9/14/2017,9:16,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 188.szv,44.8,47.1,14.03,14.663,0.313,0.311,0.034,0.053,0.584,0.586,26.15,27.6,0.031,0.051,26.67,0.3305,0.3175
189,10498.0,19,9/14/2017,9:17,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 189.szv,1.3,4.5,0.411,1.31,0.316,0.291,1.019,0.838,0.179,0.674,0.23,3.03,,,1.08,0.3157,0.3302
190,10498.0,20,9/14/2017,9:17,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 190.szv,0.3,3.3,0.075,1.147,0.25,0.348,0.968,0.922,0.027,0.531,0.01,1.75,0.721,0.863,0.31,0.3157,0.3302
191,10499.0,19,9/14/2017,9:18,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 191.szv,3.6,5.0,0.78,1.086,0.217,0.217,0.244,0.384,0.252,0.26,0.91,1.3,,,0.97,0.2433,0.269
192,10499.0,20,9/14/2017,9:18,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 192.szv,0.5,3.3,0.108,0.937,0.215,0.284,0.879,0.891,0.046,0.401,0.02,1.32,,,0.26,0.2433,0.269
193,10500.0,19,9/14/2017,9:18,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 193.szv,0.6,3.7,0.158,1.08,0.273,0.294,0.904,0.881,0.05,0.408,0.03,1.5,0.875,0.855,0.09,0.2467,0.2788
194,10500.0,20,9/14/2017,9:19,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 194.szv,0.4,4.1,0.1,1.137,0.249,0.277,0.982,0.941,0.052,0.568,0.02,2.29,0.903,0.928,0.27,0.2467,0.2788
195,10501.0,19,9/14/2017,9:19,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 195.szv,6.2,10.3,1.78,2.639,0.287,0.256,0.739,0.516,0.511,0.751,3.17,7.74,,,4.97,0.2755,0.2877
196,10501.0,20,9/14/2017,9:19,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 196.szv,5.1,7.6,1.38,1.912,0.27,0.252,0.735,0.413,0.364,0.497,1.86,3.78,,,2.7,0.2755,0.2877
197,10502.0,19,9/14/2017,9:20,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 197.szv,57.9,60.0,11.086,11.59,0.191,0.193,0.086,0.047,0.529,0.532,30.65,31.93,,,31.22,0.2225,0.2402
198,10502.0,20,9/14/2017,9:22,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 198.szv,24.1,27.8,5.477,6.407,0.227,0.231,0.067,0.152,0.736,0.727,17.71,20.19,0.064,0.141,18.38,0.2225,0.2402
199,10503.0,19,9/14/2017,9:23,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 199.szv,13.9,15.7,3.641,4.122,0.262,0.263,0.207,0.121,0.652,0.635,9.06,9.96,,,9.54,0.2323,0.2538
200,10503.0,20,9/14/2017,9:23,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 200.szv,0.8,5.4,0.096,1.39,0.12,0.257,0.839,0.843,0.036,0.578,0.03,3.12,,,0.41,0.2323,0.2538
201,10494.0,21,9/14/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 201.szv,4.0,8.0,1.062,2.32,0.266,0.29,0.537,0.479,0.482,0.653,1.93,5.22,,,3.15,0.2495,0.2673
202,10494.0,22,9/14/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 202.szv,2.1,4.9,0.466,1.325,0.222,0.27,0.758,0.589,0.116,0.39,0.24,1.88,0.681,0.576,0.75,0.2495,0.2673
203,10495.0,21,9/14/2017,9:56,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 203.szv,7.0,8.7,2.073,2.584,0.297,0.297,0.256,0.195,0.293,0.335,2.04,2.91,0.24,0.193,2.46,0.2813,0.2975
204,10495.0,22,9/14/2017,9:56,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 204.szv,1.2,2.4,0.374,0.719,0.312,0.3,0.682,0.676,0.099,0.189,0.12,0.45,0.492,0.494,0.23,0.2813,0.2975
205,10496.0,21,9/14/2017,9:56,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 205.szv,5.4,8.3,1.652,2.588,0.306,0.312,0.65,0.41,0.5,0.643,2.7,5.34,,,4.03,0.264,0.3098
206,10496.0,22,9/14/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 206.szv,0.4,3.8,0.096,1.297,0.239,0.341,0.901,0.925,0.034,0.545,0.01,2.07,,,0.34,0.264,0.3098
207,10497.0,21,9/14/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 207.szv,12.8,14.2,3.919,4.25,0.306,0.299,0.09,0.137,0.343,0.346,4.38,4.91,0.059,0.102,4.57,0.3305,0.3175
208,10497.0,22,9/14/2017,9:58,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 208.szv,21.4,25.1,7.215,8.537,0.337,0.34,0.05,0.141,0.506,0.544,10.82,13.63,0.048,0.139,11.5,0.3305,0.3175
209,10498.0,21,9/14/2017,9:59,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 209.szv,5.4,6.7,1.862,2.298,0.345,0.343,0.284,0.252,0.413,0.413,2.22,2.76,0.212,0.191,2.46,0.3157,0.3302
210,10498.0,22,9/14/2017,9:59,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 210.szv,0.9,3.1,0.247,0.993,0.278,0.321,0.97,0.773,0.099,0.401,0.09,1.24,0.978,0.741,0.37,0.3157,0.3302
211,10499.0,21,9/14/2017,9:59,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 211.szv,5.9,7.8,1.68,2.19,0.285,0.281,0.173,0.309,0.253,0.284,1.47,2.19,0.067,0.235,1.7,0.2433,0.269
212,10499.0,22,9/14/2017,10:00,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 212.szv,4.6,8.7,1.091,2.456,0.238,0.283,0.48,0.517,0.187,0.401,0.86,3.49,0.427,0.458,1.21,0.2433,0.269
213,10500.0,21,9/14/2017,10:00,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 213.szv,0.7,3.1,0.14,0.938,0.2,0.303,0.959,0.905,0.058,0.304,0.04,0.94,,,0.16,0.2467,0.2788
214,10500.0,22,9/14/2017,10:01,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 214.szv,0.5,3.1,0.112,0.93,0.224,0.3,0.886,0.946,0.048,0.369,0.02,1.14,,,0.17,0.2467,0.2788
215,10501.0,21,9/14/2017,10:01,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 215.szv,2.7,2.7,0.911,0.911,0.342,0.342,0.961,0.961,0.441,0.441,1.17,1.17,0.954,0.954,0.08,0.2755,0.2877
216,10501.0,22,9/14/2017,10:01,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 216.szv,0.7,4.1,0.124,1.238,0.179,0.303,0.97,0.868,0.058,0.423,0.04,1.73,0.872,0.818,0.04,0.2755,0.2877
217,10502.0,21,9/14/2017,10:02,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 217.szv,49.9,52.6,12.111,12.713,0.243,0.242,0.089,0.057,0.597,0.607,29.77,31.9,,,30.97,0.2225,0.2402
218,10502.0,22,9/14/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 218.szv,2.9,7.3,0.564,1.773,0.194,0.243,0.598,0.694,0.239,0.452,0.69,3.29,0.576,0.596,0.91,0.2225,0.2402
219,10503.0,21,9/14/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 219.szv,2.9,6.1,0.825,1.662,0.285,0.272,0.982,0.527,0.354,0.661,1.03,4.03,,,2.8,0.2323,0.2538
220,10503.0,22,9/14/2017,10:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 220.szv,53.0,56.0,12.754,13.685,0.241,0.244,0.025,0.069,0.607,0.597,32.17,33.46,,,32.24,0.2323,0.2538
221,10494.0,23,9/14/2017,10:39,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 221.szv,2.8,2.8,0.919,0.919,0.328,0.328,0.964,0.964,0.468,0.468,1.31,1.31,,,0.07,0.2495,0.2673
222,10494.0,24,9/14/2017,10:39,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 222.szv,0.3,1.3,0.044,0.287,0.146,0.221,1.0,0.997,0.032,0.162,0.01,0.21,,,0.04,0.2495,0.2673
