Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10392.0,7,3/28/2017,9:46,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 61.szv,57.8,60.0,12.973,13.687,0.224,0.228,0.07,0.024,0.787,0.782,45.47,46.93,,,46.34,0.2287,0.2307
62,10392.0,8,3/28/2017,9:52,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 62.szv,56.5,60.0,13.582,14.593,0.24,0.243,0.025,0.04,0.796,0.786,44.98,47.15,,,45.83,0.2287,0.2307
63,10393.0,7,3/28/2017,9:54,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 63.szv,58.1,60.0,13.365,13.883,0.23,0.231,0.107,0.099,0.709,0.702,41.16,42.09,,,41.6,0.232,0.233
64,10393.0,8,3/28/2017,9:56,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 64.szv,54.9,60.0,11.284,12.472,0.206,0.208,0.009,0.078,0.718,0.748,39.38,44.87,,,41.48,0.232,0.233
65,10394.0,7,3/28/2017,9:58,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 65.szv,56.4,60.0,13.797,14.907,0.245,0.248,0.069,0.103,0.763,0.778,43.0,46.66,,,45.2,0.2275,0.2325
66,10394.0,8,3/28/2017,10:00,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 66.szv,2.2,6.5,0.511,1.738,0.232,0.267,0.911,0.667,0.204,0.569,0.45,3.7,,,1.78,0.2275,0.2325
67,10395.0,7,3/28/2017,10:00,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 67.szv,44.3,47.3,12.152,13.218,0.274,0.28,0.032,0.061,0.717,0.696,31.74,32.89,,,31.89,0.2417,0.2438
68,10395.0,8,3/28/2017,10:01,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 68.szv,56.7,60.0,11.239,11.77,0.198,0.196,0.061,0.096,0.597,0.604,33.84,36.26,,,34.52,0.2417,0.2438
69,10396.0,7,3/28/2017,10:03,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 69.szv,57.8,60.0,15.192,15.921,0.263,0.265,0.033,0.048,0.703,0.703,40.62,42.2,,,41.51,0.2508,0.2688
70,10396.0,8,3/28/2017,10:05,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 70.szv,1.0,5.1,0.222,1.252,0.222,0.245,0.973,0.889,0.096,0.671,0.09,3.37,0.971,0.889,0.84,0.2508,0.2688
71,10397.0,7,3/28/2017,10:06,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 71.szv,55.5,60.0,13.043,13.944,0.235,0.232,0.017,0.034,0.75,0.772,41.64,46.33,,,43.87,0.2295,0.2308
72,10397.0,8,3/28/2017,10:08,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 72.szv,53.1,54.7,11.063,11.324,0.208,0.207,0.025,0.039,0.679,0.667,36.02,36.48,0.015,0.033,36.11,0.2295,0.2308
73,10398.0,7,3/28/2017,10:09,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 73.szv,57.1,60.0,15.013,15.969,0.263,0.266,0.091,0.096,0.753,0.739,42.98,44.33,,,43.17,0.2723,0.2752
74,10398.0,8,3/28/2017,10:11,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 74.szv,55.8,57.3,13.826,14.22,0.248,0.248,0.026,0.039,0.816,0.803,45.51,46.03,,,45.66,0.2723,0.2752
75,10399.0,7,3/28/2017,10:12,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 75.szv,56.0,60.0,10.963,12.015,0.196,0.2,0.135,0.136,0.759,0.776,42.5,46.53,,,44.71,0.2115,0.2107
76,10399.0,8,3/28/2017,10:14,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 76.szv,54.5,60.0,10.273,11.306,0.189,0.188,0.074,0.129,0.637,0.681,34.69,40.83,,,36.87,0.2115,0.2107
77,10400.0,7,3/28/2017,10:16,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 77.szv,55.3,58.6,14.353,15.46,0.26,0.264,0.088,0.066,0.801,0.808,44.28,47.34,,,45.95,0.2553,0.2588
78,10400.0,8,3/28/2017,10:18,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 78.szv,41.9,46.3,9.415,10.562,0.225,0.228,0.128,0.123,0.592,0.648,24.8,30.01,,,27.0,0.2553,0.2588
79,10401.0,7,3/28/2017,10:20,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 79.szv,58.7,60.0,10.356,10.356,0.176,0.173,0.063,0.063,0.803,0.791,47.11,47.44,,,47.26,0.1893,0.1922
80,10401.0,8,3/28/2017,10:22,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 80.szv,54.1,60.0,10.697,11.89,0.198,0.198,0.027,0.069,0.682,0.729,36.87,43.72,,,40.53,0.1893,0.1922
81,10392.0,9,3/28/2017,11:20,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 81.szv,57.9,60.0,14.641,15.225,0.253,0.254,0.032,0.018,0.687,0.675,39.77,40.51,,,40.01,0.2287,0.2307
82,10392.0,10,3/28/2017,11:22,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 82.szv,23.2,27.9,4.904,5.758,0.211,0.206,0.199,0.206,0.497,0.57,11.37,15.74,0.183,0.19,12.77,0.2287,0.2307
83,10393.0,9,3/28/2017,11:22,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 83.szv,48.5,52.7,11.505,12.695,0.237,0.241,0.067,0.081,0.628,0.663,30.48,34.93,,,32.61,0.232,0.233
84,10393.0,10,3/28/2017,11:24,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 84.szv,19.3,23.9,4.216,5.048,0.218,0.211,0.247,0.207,0.5,0.609,9.65,14.56,,,11.82,0.232,0.233
85,10394.0,9,3/28/2017,11:24,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 85.szv,57.1,60.0,13.367,14.33,0.234,0.239,0.108,0.108,0.79,0.775,45.12,46.47,,,45.47,0.2275,0.2325
86,10394.0,10,3/28/2017,11:27,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 86.szv,41.4,46.0,8.139,9.207,0.197,0.2,0.116,0.116,0.624,0.673,25.8,30.92,0.112,0.116,28.0,0.2275,0.2325
87,10395.0,9,3/28/2017,11:28,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 87.szv,54.8,56.9,13.059,13.565,0.238,0.239,0.057,0.04,0.638,0.636,34.82,36.01,0.057,0.038,35.42,0.2417,0.2438
88,10395.0,10,3/28/2017,11:29,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 88.szv,26.8,31.2,6.303,7.373,0.235,0.236,0.083,0.146,0.512,0.577,13.71,18.01,,,15.53,0.2417,0.2438
89,10396.0,9,3/28/2017,11:32,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 89.szv,48.5,50.5,13.356,13.902,0.275,0.275,0.062,0.036,0.666,0.666,32.31,33.62,,,33.08,0.2508,0.2688
90,10396.0,10,3/28/2017,11:33,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 90.szv,26.0,30.4,6.604,7.855,0.254,0.258,0.059,0.153,0.637,0.674,16.55,20.48,,,17.71,0.2508,0.2688
91,10397.0,9,3/28/2017,11:34,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 91.szv,55.5,60.0,12.974,14.187,0.234,0.236,0.051,0.084,0.658,0.693,36.52,41.55,,,39.28,0.2295,0.2308
92,10397.0,10,3/28/2017,11:36,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 92.szv,55.1,60.0,11.084,12.159,0.201,0.203,0.135,0.07,0.871,0.891,48.0,53.43,,,50.18,0.2295,0.2308
93,10398.0,9,3/28/2017,11:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 93.szv,2.7,6.6,0.858,2.207,0.318,0.334,0.882,0.503,0.4,0.792,1.08,5.23,,,3.43,0.2723,0.2752
94,10398.0,10,3/28/2017,11:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 94.szv,57.3,60.0,15.851,16.635,0.277,0.277,0.02,0.045,0.642,0.639,36.75,38.31,,,37.25,0.2723,0.2752
95,10399.0,9,3/28/2017,11:40,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 95.szv,58.1,60.0,12.837,13.328,0.221,0.222,0.04,0.026,0.748,0.738,43.46,44.27,,,43.94,0.2115,0.2107
96,10399.0,10,3/28/2017,11:42,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 96.szv,58.3,60.0,11.589,11.892,0.199,0.198,0.066,0.041,0.555,0.548,32.36,32.88,,,32.56,0.2115,0.2107
97,10400.0,9,3/28/2017,11:44,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 97.szv,2.1,6.3,0.664,2.018,0.316,0.32,0.962,0.604,0.288,0.764,0.6,4.81,,,2.93,0.2553,0.2588
98,10400.0,10,3/28/2017,11:45,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 98.szv,56.7,60.0,15.304,16.438,0.27,0.274,0.092,0.066,0.711,0.73,40.32,43.81,,,42.41,0.2553,0.2588
99,10401.0,9,3/28/2017,11:47,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 99.szv,57.0,60.0,11.597,12.618,0.203,0.21,0.027,0.054,0.799,0.797,45.51,47.82,,,47.04,0.1893,0.1922
100,10401.0,10,3/28/2017,11:49,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 100.szv,54.0,60.0,10.37,11.908,0.192,0.199,0.119,0.017,0.686,0.698,37.03,41.89,,,38.54,0.1893,0.1922
101,10392.0,11,3/28/2017,12:43,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 101.szv,56.8,60.0,13.996,14.914,0.246,0.249,0.045,0.092,0.76,0.747,43.18,44.79,,,43.65,0.2287,0.2307
102,10392.0,12,3/28/2017,12:45,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 102.szv,54.8,60.0,10.865,12.216,0.198,0.204,0.066,0.052,0.646,0.679,35.39,40.73,,,37.2,0.2287,0.2307
103,10393.0,11,3/28/2017,12:47,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 103.szv,26.4,30.5,6.596,7.975,0.25,0.261,0.079,0.128,0.726,0.72,19.16,21.97,,,20.16,0.232,0.233
104,10393.0,12,3/28/2017,12:48,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 104.szv,5.1,9.7,1.278,2.381,0.251,0.246,0.936,0.492,0.682,0.828,3.39,7.92,0.914,0.456,5.54,0.232,0.233
105,10394.0,11,3/28/2017,12:48,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 105.szv,30.8,32.9,7.156,7.618,0.233,0.232,0.025,0.074,0.562,0.547,17.29,17.98,0.017,0.063,17.45,0.2275,0.2325
106,10394.0,12,3/28/2017,12:49,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 106.szv,18.1,22.9,4.046,4.778,0.224,0.209,0.325,0.272,0.505,0.636,9.14,14.57,,,11.48,0.2275,0.2325
107,10395.0,11,3/28/2017,12:50,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 107.szv,22.5,26.6,6.291,7.559,0.28,0.284,0.208,0.153,0.611,0.666,13.59,17.54,0.19,0.133,15.72,0.2417,0.2438
108,10395.0,12,3/28/2017,12:50,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 108.szv,57.7,60.0,12.961,13.651,0.225,0.228,0.047,0.083,0.73,0.714,42.1,42.83,,,42.09,0.2417,0.2438
109,10396.0,11,3/28/2017,12:53,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 109.szv,56.9,60.0,15.234,16.353,0.268,0.273,0.085,0.019,0.677,0.69,38.51,41.4,,,40.1,0.2508,0.2688
110,10396.0,12,3/28/2017,12:54,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 110.szv,0.6,4.7,0.134,1.394,0.223,0.297,0.943,0.809,0.049,0.645,0.03,2.98,0.634,0.798,0.88,0.2508,0.2688
111,10397.0,11,3/28/2017,12:55,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 111.szv,12.5,14.7,3.547,4.213,0.284,0.287,0.252,0.138,0.832,0.792,10.12,11.38,0.226,0.12,10.92,0.2295,0.2308
112,10397.0,12,3/28/2017,12:56,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 112.szv,55.3,60.0,11.874,13.194,0.215,0.22,0.092,0.05,0.871,0.845,48.16,50.67,,,48.0,0.2295,0.2308
113,10398.0,11,3/28/2017,12:58,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 113.szv,48.5,50.6,14.194,14.846,0.293,0.293,0.074,0.052,0.728,0.726,35.29,36.72,,,36.11,0.2723,0.2752
114,10398.0,12,3/28/2017,12:59,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 114.szv,42.6,44.3,10.02,10.325,0.235,0.233,0.076,0.06,0.705,0.698,30.02,30.91,0.066,0.046,30.4,0.2723,0.2752
115,10399.0,11,3/28/2017,13:00,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 115.szv,36.0,41.5,8.862,10.088,0.246,0.243,0.121,0.122,0.63,0.695,22.69,28.85,,,25.76,0.2115,0.2107
116,10399.0,12,3/28/2017,13:01,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 116.szv,19.7,21.9,4.289,4.659,0.218,0.213,0.09,0.095,0.354,0.359,6.96,7.85,,,7.34,0.2115,0.2107
117,10400.0,11,3/28/2017,13:02,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 117.szv,56.7,60.0,14.094,15.04,0.249,0.251,0.116,0.081,0.66,0.681,37.42,40.84,,,39.32,0.2553,0.2588
118,10400.0,12,3/28/2017,13:03,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 118.szv,56.9,60.0,12.034,12.935,0.212,0.216,0.095,0.021,0.622,0.619,35.39,37.14,,,35.68,0.2553,0.2588
119,10401.0,11,3/28/2017,13:05,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 119.szv,57.0,60.0,10.873,11.812,0.191,0.197,0.13,0.136,0.803,0.8,45.75,47.98,,,47.12,0.1893,0.1922
120,10401.0,12,3/28/2017,13:07,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 120.szv,58.0,60.0,10.179,10.575,0.176,0.176,0.164,0.15,0.798,0.784,46.3,47.01,,,46.61,0.1893,0.1922
