Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
36,10329.0,10,1/31/2017,10:44,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 36.szv,20.0,24.0,5.125,6.159,0.256,0.257,0.17,0.196,0.521,0.601,10.42,14.42,,,12.08,0.2742,0.2723
37,10330.0,9,1/31/2017,10:44,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 37.szv,11.3,15.9,1.963,3.225,0.174,0.203,0.57,0.325,0.851,0.936,9.62,14.88,,,12.11,0.2215,0.2265
38,10330.0,10,1/31/2017,10:45,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 38.szv,56.4,60.0,12.767,13.285,0.226,0.221,0.067,0.093,0.718,0.731,40.47,43.86,,,42.36,0.2215,0.2265
39,10331.0,9,1/31/2017,10:47,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 39.szv,0.4,2.0,0.078,0.452,0.212,0.23,0.912,0.889,0.059,0.22,0.02,0.43,,,0.06,0.2738,0.2577
40,10331.0,10,1/31/2017,10:48,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 40.szv,0.5,1.5,0.175,0.367,0.358,0.247,0.984,0.93,0.047,0.165,0.02,0.23,0.909,0.838,0.07,0.2738,0.2577
41,10328.0,11,1/31/2017,11:56,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 41.szv,4.8,7.8,1.448,2.395,0.302,0.307,0.402,0.406,0.317,0.52,1.52,4.06,,,2.79,0.2848,0.2902
42,10328.0,12,1/31/2017,11:57,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 42.szv,0.6,3.8,0.169,1.049,0.283,0.276,0.93,0.922,0.073,0.491,0.04,1.87,,,0.28,0.2848,0.2902
43,10329.0,11,1/31/2017,11:57,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 43.szv,7.3,9.3,2.324,2.538,0.318,0.273,0.268,0.252,0.566,0.561,4.13,5.21,0.243,0.217,4.63,0.2742,0.2723
44,10329.0,12,1/31/2017,11:58,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 44.szv,2.8,6.8,0.832,2.055,0.297,0.302,0.925,0.594,0.282,0.675,0.79,4.59,,,2.59,0.2742,0.2723
45,10330.0,11,1/31/2017,11:58,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 45.szv,51.0,52.6,13.596,14.062,0.267,0.267,0.013,0.033,0.701,0.688,35.61,36.07,0.05,0.1,35.79,0.2215,0.2265
46,10330.0,12,1/31/2017,11:59,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 46.szv,43.0,47.9,8.394,9.563,0.195,0.2,0.101,0.117,0.876,0.89,37.66,42.62,0.098,0.116,39.45,0.2215,0.2265
47,10331.0,11,1/31/2017,12:01,pm,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 47.szv,5.3,7.5,1.427,2.058,0.271,0.276,0.53,0.284,0.612,0.618,3.22,4.61,,,4.01,0.2738,0.2577
48,10331.0,12,1/31/2017,12:01,pm,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 48.szv,7.0,8.4,2.035,2.382,0.292,0.285,0.113,0.221,0.49,0.455,3.42,3.81,,,3.55,0.2738,0.2577
