Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,10382,10,4/1/2017,10:13,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 341.szv,4.3,8.3,1.026,2.028,0.239,0.244,0.506,0.512,0.432,0.529,1.86,4.39,,,2.15,0.265,0.2607
342,10383,10,4/1/2017,10:13,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 342.szv,5.5,7.1,1.708,2.106,0.311,0.297,0.277,0.257,0.509,0.496,2.78,3.51,0.264,0.216,3.14,0.2648,0.2812
343,10384,10,4/1/2017,10:13,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 343.szv,3.4,3.4,0.988,0.988,0.291,0.291,0.99,0.99,0.55,0.55,1.87,1.87,,,0.1,0.207,0.2243
344,10385,10,4/1/2017,10:14,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 344.szv,0.8,4.5,0.126,1.37,0.164,0.307,0.984,0.863,0.062,0.588,0.03,2.49,0.999,0.854,0.38,0.246,0.3073
345,10386,10,4/1/2017,10:14,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 345.szv,0.2,1.6,0.051,0.405,0.271,0.255,0.599,0.978,0.021,0.203,0,0.32,,,-0.01,0.283,0.2807
346,10387,10,4/1/2017,10:14,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 346.szv,0.9,4.7,0.138,1.608,0.153,0.342,0.97,0.762,0.064,0.627,0.04,2.79,0.856,0.719,0.91,0.2715,0.2975
347,10388,10,4/1/2017,10:15,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 347.szv,0.5,1.5,0.077,0.286,0.164,0.195,0.988,0.981,0.029,0.12,0.01,0.17,0.533,0.874,0.01,0.1915,0.251
348,10389,10,4/1/2017,10:15,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 348.szv,3.6,3.6,1.116,1.116,0.31,0.31,0.954,0.954,0.547,0.547,1.92,1.92,0.935,0.935,0.22,0.2055,0.2358
349,10390,10,4/1/2017,10:15,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 349.szv,0.5,3.2,0.086,0.858,0.171,0.268,0.997,0.918,0.049,0.3,0.02,0.91,0.867,0.873,-0.1,0.2235,0.2705
350,10391,10,4/1/2017,10:16,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 350.szv,3,3,0.859,0.859,0.286,0.286,0.974,0.974,0.413,0.413,1.09,1.09,0.975,0.975,0.04,0.2287,0.2322
