Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
289,10434.0,19,5/18/2017,9:31,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 289.szv,1.9,4.1,0.613,1.165,0.323,0.284,0.9,0.563,0.25,0.408,0.48,1.67,,,0.91,0.2833,0.2958
290,10434.0,20,5/18/2017,9:31,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 290.szv,8.6,10.4,1.939,2.534,0.226,0.244,0.175,0.349,0.092,0.143,0.75,1.42,0.144,0.285,0.86,0.2833,0.2958
291,10435.0,19,5/18/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 291.szv,5.9,10.0,1.784,3.072,0.302,0.307,0.309,0.369,0.508,0.699,3.0,6.99,,,4.76,0.2717,0.281
292,10435.0,20,5/18/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 292.szv,3.9,7.7,0.922,2.056,0.237,0.267,0.321,0.584,0.228,0.451,0.87,3.42,0.25,0.531,1.23,0.2717,0.281
293,10436.0,19,5/18/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 293.szv,0.2,1.9,0.037,0.509,0.183,0.268,1.0,0.939,0.039,0.264,0.01,0.5,,,0.03,0.2413,0.2943
294,10436.0,20,5/18/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 294.szv,2.1,5.5,0.408,1.454,0.194,0.264,0.574,0.694,0.186,0.43,0.39,2.37,,,0.34,0.2413,0.2943
295,10437.0,19,5/18/2017,9:33,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 295.szv,5.6,8.2,1.243,1.848,0.222,0.225,0.453,0.446,0.186,0.331,1.04,2.72,,,1.41,0.284,0.2897
296,10437.0,20,5/18/2017,9:33,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 296.szv,6.9,9.4,1.763,2.312,0.256,0.246,0.352,0.334,0.214,0.319,1.47,2.99,0.312,0.315,1.88,0.284,0.2897
297,10438.0,19,5/18/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 297.szv,1.8,5.5,0.421,1.326,0.234,0.241,0.879,0.719,0.219,0.465,0.39,2.56,,,0.6,0.2413,0.2593
298,10438.0,20,5/18/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 298.szv,2.7,6.3,0.723,1.609,0.268,0.255,0.903,0.612,0.327,0.51,0.88,3.21,,,1.39,0.2413,0.2593
299,10439.0,19,5/18/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 299.szv,0.2,1.3,0.053,0.38,0.312,0.3,1.0,0.993,0.016,0.181,0.0,0.23,0.613,0.987,0.01,0.3038,0.314
300,10439.0,20,5/18/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 300.szv,5.5,8.4,1.841,3.015,0.337,0.361,0.461,0.295,0.534,0.622,2.91,5.2,,,4.01,0.3038,0.314
301,10440.0,19,5/18/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 301.szv,3.4,7.6,0.821,2.081,0.244,0.275,0.399,0.554,0.188,0.48,0.63,3.63,0.301,0.482,1.71,0.2182,0.2388
302,10440.0,20,5/18/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 302.szv,6.2,11.2,1.684,3.204,0.272,0.286,0.34,0.382,0.218,0.464,1.35,5.2,0.267,0.376,2.63,0.2182,0.2388
303,10441.0,19,5/18/2017,9:36,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 303.szv,12.6,16.1,3.786,4.587,0.3,0.285,0.163,0.218,0.344,0.428,4.33,6.89,,,5.06,0.2918,0.2877
304,10441.0,20,5/18/2017,9:36,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 304.szv,6.9,9.0,2.162,2.636,0.313,0.293,0.384,0.234,0.285,0.391,1.97,3.52,,,2.81,0.2918,0.2877
305,10442.0,19,5/18/2017,9:36,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 305.szv,2.7,4.2,0.7,1.118,0.259,0.266,0.697,0.55,0.245,0.299,0.66,1.25,,,0.87,0.2853,0.2852
306,10442.0,20,5/18/2017,9:37,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 306.szv,38.8,42.2,10.34,11.283,0.267,0.267,0.035,0.095,0.438,0.455,17.0,19.19,,,17.41,0.2853,0.2852
307,10443.0,19,5/18/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 307.szv,8.1,9.3,2.325,2.643,0.287,0.284,0.115,0.166,0.423,0.397,3.42,3.69,,,3.46,0.2695,0.2805
308,10443.0,20,5/18/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 308.szv,8.3,12.1,2.075,3.314,0.25,0.274,0.268,0.335,0.325,0.427,2.7,5.16,,,2.96,0.2695,0.2805
309,10444.0,19,5/18/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 309.szv,3.2,6.3,0.942,1.619,0.295,0.257,0.843,0.573,0.439,0.652,1.4,4.1,0.839,0.531,2.65,0.2935,0.2737
310,10444.0,20,5/18/2017,9:39,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 310.szv,35.6,39.5,10.179,11.228,0.286,0.284,0.037,0.104,0.555,0.583,19.67,22.94,0.023,0.096,20.84,0.2935,0.2737
311,10445.0,19,5/18/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 311.szv,10.4,13.3,3.098,3.789,0.298,0.285,0.209,0.227,0.58,0.594,6.03,7.9,,,6.67,0.2697,0.2778
312,10445.0,20,5/18/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 312.szv,16.9,19.4,5.106,5.806,0.302,0.299,0.103,0.134,0.577,0.566,9.68,10.9,0.079,0.119,10.07,0.2697,0.2778
313,10446.0,19,5/18/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 313.szv,0.5,2.3,0.07,0.52,0.139,0.226,0.956,0.885,0.06,0.247,0.03,0.57,,,0.05,0.2225,0.2638
314,10446.0,20,5/18/2017,9:41,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 314.szv,3.1,4.9,0.822,1.257,0.265,0.256,0.701,0.469,0.319,0.382,0.99,1.87,,,1.41,0.2225,0.2638
315,10447.0,19,5/18/2017,9:41,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 315.szv,12.0,15.5,3.295,4.282,0.275,0.277,0.168,0.26,0.627,0.619,7.42,9.5,0.138,0.232,7.69,0.2687,0.281
316,10447.0,20,5/18/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 316.szv,17.3,18.8,5.301,5.748,0.306,0.306,0.054,0.081,0.751,0.718,12.99,13.51,,,13.2,0.2687,0.281
317,10448.0,19,5/18/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 317.szv,7.0,10.1,1.72,2.44,0.247,0.243,0.702,0.386,0.706,0.807,4.91,8.11,0.648,0.352,6.55,0.2817,0.2762
318,10448.0,20,5/18/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 318.szv,0.9,2.5,0.24,0.555,0.267,0.222,0.942,0.811,0.101,0.288,0.09,0.72,,,0.23,0.2817,0.2762
319,10449.0,19,5/18/2017,9:43,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 319.szv,2.5,6.9,0.625,1.535,0.253,0.223,0.869,0.715,0.323,0.736,0.8,5.05,,,2.25,0.2495,0.2515
320,10449.0,20,5/18/2017,9:43,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 320.szv,55.9,60.0,14.644,15.536,0.262,0.259,0.052,0.066,0.607,0.623,33.93,37.4,,,35.23,0.2495,0.2515
321,10434.0,21,5/18/2017,10:17,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 321.szv,4.3,7.6,1.203,2.408,0.28,0.317,0.133,0.41,0.238,0.395,1.02,3.0,,,1.39,0.2833,0.2958
322,10434.0,22,5/18/2017,10:17,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 322.szv,1.3,4.1,0.362,1.33,0.279,0.325,0.949,0.638,0.154,0.548,0.2,2.24,0.937,0.636,1.1,0.2833,0.2958
323,10435.0,21,5/18/2017,10:17,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 323.szv,11.4,13.2,3.413,3.958,0.3,0.301,0.067,0.157,0.356,0.356,4.04,4.69,0.043,0.128,4.24,0.2717,0.281
324,10435.0,22,5/18/2017,10:18,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 324.szv,5.4,6.9,1.505,1.881,0.281,0.274,0.558,0.308,0.338,0.378,1.81,2.59,0.454,0.226,2.23,0.2717,0.281
325,10436.0,21,5/18/2017,10:18,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 325.szv,0.6,3.3,0.17,1.191,0.284,0.361,0.996,0.718,0.097,0.522,0.06,1.72,,,0.82,0.2413,0.2943
326,10436.0,22,5/18/2017,10:18,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 326.szv,27.3,30.9,8.29,9.523,0.304,0.308,0.033,0.119,0.506,0.511,13.8,15.79,,,13.83,0.2413,0.2943
327,10437.0,21,5/18/2017,10:19,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 327.szv,0.7,2.2,0.224,0.631,0.335,0.291,0.984,0.796,0.095,0.291,0.06,0.63,0.933,0.732,0.26,0.284,0.2897
328,10437.0,22,5/18/2017,10:19,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 328.szv,3.8,3.8,1.246,1.246,0.328,0.328,0.905,0.905,0.653,0.653,2.48,2.48,,,0.52,0.284,0.2897
329,10438.0,21,5/18/2017,10:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 329.szv,0.7,2.2,0.164,0.566,0.235,0.258,0.901,0.778,0.027,0.206,0.02,0.43,0.35,0.746,0.11,0.2413,0.2593
330,10438.0,22,5/18/2017,10:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 330.szv,0.7,3.7,0.155,1.057,0.221,0.286,0.956,0.721,0.091,0.487,0.06,1.8,,,0.72,0.2413,0.2593
331,10439.0,21,5/18/2017,10:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 331.szv,1.9,3.5,0.576,0.991,0.303,0.283,0.805,0.617,0.227,0.36,0.43,1.26,,,0.8,0.3038,0.314
332,10439.0,22,5/18/2017,10:20,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 332.szv,16.8,20.3,5.402,6.704,0.322,0.33,0.052,0.172,0.56,0.559,9.41,11.35,,,9.41,0.3038,0.314
333,10440.0,21,5/18/2017,10:21,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 333.szv,3.3,6.6,0.713,1.714,0.216,0.26,0.265,0.49,0.223,0.336,0.71,2.19,0.267,0.454,0.98,0.2182,0.2388
334,10440.0,22,5/18/2017,10:21,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 334.szv,4.7,8.2,1.315,2.192,0.282,0.268,0.575,0.39,0.505,0.549,2.36,4.49,,,3.14,0.2182,0.2388
335,10441.0,21,5/18/2017,10:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 335.szv,0.9,4.5,0.321,1.412,0.37,0.316,0.964,0.765,0.135,0.703,0.12,3.14,0.847,0.742,1.35,0.2918,0.2877
336,10441.0,22,5/18/2017,10:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 336.szv,2.8,6.1,0.725,1.723,0.259,0.282,0.673,0.58,0.276,0.404,0.77,2.46,,,0.8,0.2918,0.2877
337,10442.0,21,5/18/2017,10:22,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 337.szv,6.9,9.2,1.897,2.476,0.275,0.269,0.435,0.278,0.613,0.659,4.21,6.05,0.427,0.261,5.25,0.2853,0.2852
338,10442.0,22,5/18/2017,10:23,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 338.szv,1.5,5.3,0.42,1.453,0.282,0.275,0.987,0.741,0.184,0.658,0.27,3.48,,,1.29,0.2853,0.2852
339,10443.0,21,5/18/2017,10:23,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 339.szv,26.3,29.5,5.916,6.853,0.225,0.232,0.116,0.149,0.337,0.396,8.82,11.64,0.083,0.132,9.84,0.2695,0.2805
340,10443.0,22,5/18/2017,10:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 340.szv,3.3,3.3,0.927,0.927,0.281,0.281,0.973,0.973,0.476,0.476,1.57,1.57,,,0.04,0.2695,0.2805
341,10444.0,21,5/18/2017,10:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 341.szv,1.5,4.4,0.497,1.309,0.332,0.298,0.974,0.625,0.191,0.526,0.28,2.31,0.942,0.619,1.2,0.2935,0.2737
342,10444.0,22,5/18/2017,10:24,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 342.szv,0.5,4.7,0.168,1.442,0.343,0.308,0.882,0.827,0.073,0.601,0.04,2.82,0.98,0.81,0.59,0.2935,0.2737
