Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
193,10434.0,13,5/17/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 193.szv,20.9,21.9,7.086,7.436,0.339,0.34,0.074,0.053,0.438,0.433,9.16,9.48,,,9.31,0.2857,0.3177
194,10434.0,14,5/17/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 194.szv,0.2,2.1,0.048,0.666,0.24,0.317,0.996,0.947,0.029,0.319,0.01,0.67,0.999,0.945,0.03,0.2857,0.3177
195,10435.0,13,5/17/2017,9:32,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 195.szv,30.0,33.3,8.883,10.238,0.296,0.307,0.067,0.112,0.525,0.536,15.76,17.86,,,16.25,0.2993,0.294
196,10435.0,14,5/17/2017,9:33,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 196.szv,5.3,6.7,1.46,1.718,0.275,0.257,0.356,0.349,0.301,0.321,1.6,2.15,,,1.77,0.2993,0.294
197,10436.0,13,5/17/2017,9:33,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 197.szv,0.4,2.4,0.125,0.885,0.312,0.369,0.995,0.851,0.083,0.421,0.03,1.01,,,0.31,0.2647,0.3443
198,10436.0,14,5/17/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 198.szv,0.3,3.2,0.039,1.134,0.131,0.354,0.995,0.849,0.047,0.54,0.01,1.73,,,0.3,0.2647,0.3443
199,10437.0,13,5/17/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 199.szv,0.3,1.7,0.03,0.51,0.1,0.3,1.0,0.981,0.048,0.22,0.01,0.37,,,0.05,0.2635,0.301
200,10437.0,14,5/17/2017,9:34,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 200.szv,16.0,18.3,5.105,5.714,0.319,0.312,0.054,0.145,0.614,0.59,9.76,10.74,0.025,0.121,9.94,0.2635,0.301
201,10438.0,13,5/17/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 201.szv,6.1,10.2,1.829,2.809,0.3,0.276,0.584,0.419,0.78,0.878,4.75,8.95,,,6.53,0.2703,0.279
202,10438.0,14,5/17/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 202.szv,6.2,9.5,1.667,2.87,0.27,0.303,0.296,0.352,0.245,0.318,1.51,3.01,0.211,0.319,1.59,0.2703,0.279
203,10439.0,13,5/17/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 203.szv,0.5,3.8,0.201,1.446,0.403,0.381,0.994,0.802,0.081,0.679,0.04,2.57,0.905,0.802,0.75,0.335,0.3528
204,10439.0,14,5/17/2017,9:35,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 204.szv,21.7,24.2,7.662,8.728,0.353,0.361,0.179,0.116,0.729,0.762,15.69,18.3,0.161,0.103,17.15,0.335,0.3528
205,10440.0,13,5/17/2017,9:36,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 205.szv,23.4,25.7,6.398,7.322,0.273,0.285,0.054,0.11,0.498,0.487,11.63,12.5,0.046,0.089,11.71,0.273,0.2875
206,10440.0,14,5/17/2017,9:37,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 206.szv,14.1,16.8,3.519,4.263,0.25,0.254,0.175,0.201,0.769,0.74,10.84,12.44,,,11.18,0.273,0.2875
207,10441.0,13,5/17/2017,9:37,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 207.szv,1.5,3.2,0.396,0.851,0.272,0.269,0.897,0.609,0.142,0.34,0.21,1.08,,,0.53,0.2397,0.3078
208,10441.0,14,5/17/2017,9:37,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 208.szv,5.0,6.0,1.488,1.827,0.299,0.306,0.257,0.247,0.382,0.367,1.9,2.19,,,2.01,0.2397,0.3078
209,10442.0,13,5/17/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 209.szv,21.9,24.8,6.532,7.439,0.298,0.3,0.128,0.108,0.591,0.612,12.91,15.14,0.12,0.108,14.03,0.2892,0.2808
210,10442.0,14,5/17/2017,9:38,am,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 210.szv,28.9,32.6,6.809,7.799,0.236,0.239,0.018,0.132,0.482,0.499,13.94,16.27,0.015,0.132,13.97,0.2892,0.2808
