Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10392,11,4/1/2017,10:29,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 351.szv,4.2,4.2,1.312,1.312,0.312,0.312,0.909,0.909,0.567,0.567,2.21,2.21,0.908,0.908,0.12,0.2683,0.257
352,10393,11,4/1/2017,10:30,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 352.szv,0.1,3.1,0,0.905,0,0.294,,0.988,0,0.451,0,1.28,,0.99,0.02,0.2447,0.2865
353,10394,11,4/1/2017,10:30,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 353.szv,9.9,13.4,1.937,2.924,0.196,0.218,0.283,0.306,0.188,0.333,1.76,4.28,0.281,0.313,2.75,0.227,0.2327
354,10395,11,4/1/2017,10:31,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 354.szv,0.2,3.2,0.04,0.787,0.202,0.246,0.973,0.949,0,0.372,0,1.08,,0.953,0.09,0.2068,0.2365
355,10396,11,4/1/2017,10:31,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 355.szv,0.3,3.9,0.068,1.215,0.227,0.312,0.975,0.836,0.01,0.485,0,1.82,0.854,0.832,0.25,0.245,0.274
356,10397,11,4/1/2017,10:31,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 356.szv,0.5,3.9,0.101,0.878,0.203,0.225,0.933,0.907,0.041,0.428,0.02,1.65,0.939,0.906,0.27,0.2228,0.2313
357,10398,11,4/1/2017,10:31,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 357.szv,0.6,2.5,0.092,0.49,0.154,0.196,0.988,0.989,0.03,0.231,0.01,0.54,0.999,0.989,0.04,0.2065,0.2318
358,10399,11,4/1/2017,10:32,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 358.szv,5.1,7.2,1.252,1.842,0.247,0.257,0.797,0.38,0.316,0.419,1.56,2.95,0.709,0.292,2.36,0.2278,0.2617
359,10400,11,4/1/2017,10:32,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 359.szv,2.5,6.7,0.502,1.803,0.201,0.269,0.968,0.696,0.156,0.672,0.25,3.88,0.936,0.672,1.61,0.2492,0.2732
360,10401,11,4/1/2017,10:33,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 360.szv,0.9,3.8,0.147,1.005,0.17,0.267,0.948,0.834,0.06,0.443,0.03,1.54,0.751,0.834,0.34,0.2523,0.2743
