Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
271,10042,3,1/22/2016,9:57,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 271.szv,1,2.4,0.182,0.539,0.19,0.228,0.863,0.902,0.029,0.254,0.01,0.42,0.928,0.922,0.07,0.2498,0.2932
272,10043,3,1/22/2016,9:58,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 272.szv,0.6,3.5,0.085,0.885,0.142,0.253,0.922,0.929,0.02,0.404,0.01,1.37,0.672,0.903,0.08,0.233,0.2752
273,10044,3,1/22/2016,9:58,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 273.szv,5.5,10.5,1.474,2.763,0.268,0.263,0.276,0.436,0.482,0.533,2.65,5.59,,,2.72,0.2355,0.2423
274,10045,3,1/22/2016,9:59,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 274.szv,3.4,6.9,0.962,2.115,0.286,0.308,0.958,0.516,0.437,0.686,1.35,4.52,0.969,0.503,2.73,0.2993,0.298
275,10046,3,1/22/2016,9:59,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 275.szv,4.5,6.2,1.342,1.922,0.301,0.312,0.432,0.29,0.512,0.51,2.2,3.05,0.458,0.263,2.64,0.2747,0.2998
276,10047,3,1/22/2016,9:59,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 276.szv,1.1,5.4,0.195,1.449,0.182,0.27,0.904,0.841,0.073,0.656,0.06,3.35,0.911,0.841,0.76,0.2382,0.2752
277,10048,3,1/22/2016,10:00,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 277.szv,5.8,10,1.776,2.897,0.307,0.29,0.516,0.42,0.72,0.786,4.03,7.7,0.546,0.415,5.21,0.2905,0.2873
278,10049,3,1/22/2016,10:01,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 278.szv,0.2,2.3,0.018,0.638,0.091,0.278,0.974,0.968,0,0.321,0,0.65,,0.933,0.08,0.2205,0.2773
279,10050,3,1/22/2016,10:01,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 279.szv,23.6,27,7.811,8.925,0.331,0.331,0.092,0.134,0.736,0.773,16.59,20.05,0.079,0.125,18.2,0.3273,0.3217
280,10051,3,1/22/2016,10:02,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 280.szv,1.3,2.9,0.258,0.726,0.205,0.254,0.905,0.742,0.084,0.247,0.06,0.58,0.825,0.626,0.24,0.242,0.2645
