Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
352,10332,1,2/3/2017,9:30,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 352.szv,11,16.7,2.524,3.824,0.23,0.229,0.29,0.288,0.698,0.761,7.09,12.07,0.32,0.302,9.34,0.1798,0.1968
353,10333,1,2/3/2017,9:31,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 353.szv,18.9,22.7,4.188,5.382,0.222,0.238,0.033,0.185,0.379,0.386,6.95,8.53,0.014,0.183,6.67,0.2073,0.2433
354,10334,1,2/3/2017,9:32,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 354.szv,6.9,10.6,1.572,2.389,0.228,0.226,0.785,0.558,0.303,0.416,1.79,4.01,0.742,0.421,2.44,0.1505,0.1992
355,10335,1,2/3/2017,9:32,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 355.szv,8.3,10.7,0.828,1.487,0.1,0.139,0.39,0.409,0.171,0.217,1.31,2.19,0.39,0.325,1.43,0.1707,0.1957
356,10336,1,2/3/2017,9:32,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 356.szv,5.9,11.6,0.1,1.464,0.017,0.127,0.606,0.723,0.045,0.271,0.26,3.13,,,-1.12,0.1328,0.18
357,10337,1,2/3/2017,9:33,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 357.szv,2.8,4.9,0.467,0.868,0.167,0.177,0.882,0.745,0.076,0.131,0.21,0.64,,,0.04,0.1805,0.1952
358,10338,1,2/3/2017,9:33,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 358.szv,3.8,8.8,0.489,1.81,0.13,0.206,0.843,0.653,0.116,0.597,0.4,5.03,0.912,0.64,1.97,0.1867,0.2255
359,10340,1,2/3/2017,9:34,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 359.szv,2.7,7.1,0.2,1.344,0.074,0.189,0.373,0.81,0.041,0.364,0.11,2.58,,,-0.46,0.1795,0.24
360,10342,1,2/3/2017,9:34,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 360.szv,12,16.1,2.822,3.868,0.235,0.24,0.201,0.29,0.685,0.7,6.98,10,0.193,0.277,7.86,0.2507,0.2553
361,10343,1,2/3/2017,9:35,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 361.szv,4.4,8.8,0.542,1.94,0.124,0.221,0.663,0.596,0.109,0.478,0.36,3.68,0.66,0.559,1.34,0.2037,0.24
362,10344,1,2/3/2017,9:35,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 362.szv,4.5,7.4,0.576,0.875,0.129,0.119,0.753,0.716,0.121,0.284,0.42,1.8,0.699,0.671,0.68,0.1625,0.18
363,10345,1,2/3/2017,9:35,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 363.szv,2,4.5,0.237,0.941,0.121,0.211,0.92,0.814,0.065,0.245,0.05,0.79,0.928,0.826,-0.11,0.2268,0.2593
364,10347,1,2/3/2017,9:36,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 364.szv,16,20.7,2.378,3.351,0.149,0.162,0.327,0.335,0.482,0.57,6.91,10.85,0.293,0.31,7.86,0.168,0.2117
