Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,9985,6,10/16/2015,13:53,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 301.szv,14.5,15.7,3.815,3.995,0.263,0.254,0.078,0.102,0.493,0.481,7.14,7.55,,,7.28,0.203,0.284
302,9986,6,10/16/2015,13:53,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 302.szv,10.6,14.7,2.547,3.711,0.24,0.252,0.146,0.304,0.629,0.654,6.19,9.1,0.162,0.31,6.65,0.262,0.2707
303,9987,6,10/16/2015,13:54,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 303.szv,18.5,21.6,5.483,6.432,0.297,0.298,0.08,0.127,0.376,0.405,6.82,8.6,0.066,0.122,7.55,0.2427,0.2528
304,9988,6,10/16/2015,13:54,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 304.szv,2.2,6.2,0.428,1.57,0.194,0.253,0.721,0.701,0.185,0.486,0.41,3.01,,,1.09,0.2323,0.2443
305,9989,6,10/16/2015,13:55,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 305.szv,15.8,18.7,4.357,5.276,0.276,0.282,0.105,0.178,0.624,0.6,9.85,11.21,,,10.09,0.2662,0.2713
306,9990,6,10/16/2015,13:55,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 306.szv,4.8,9.2,1.363,2.601,0.284,0.283,0.629,0.481,0.544,0.735,2.61,6.76,,,4.69,0.248,0.2413
307,9991,6,10/16/2015,13:56,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 307.szv,1,5.1,0.182,1.398,0.185,0.275,0.976,0.803,0.058,0.615,0.04,2.9,0.999,0.796,0.83,0.2468,0.2657
308,9992,6,10/16/2015,13:56,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 308.szv,1.6,3.6,0.296,0.715,0.185,0.199,0.936,0.77,0.117,0.274,0.19,0.99,,,0.41,0.2272,0.2343
309,9993,6,10/16/2015,13:56,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 309.szv,7.4,8.9,1.924,2.238,0.262,0.253,0.182,0.22,0.244,0.267,1.79,2.36,,,2.02,0.24,0.2623
310,9994,6,10/16/2015,13:57,pm,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 310.szv,0.5,4.4,0.048,1.049,0.097,0.239,0.771,0.974,0.012,0.444,0,1.8,0.807,0.941,-0.08,0.2218,0.2498
