Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
163,10402.0,19,3/30/2017,9:52,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 163.szv,19.3,23.0,4.32,5.152,0.224,0.224,0.127,0.173,0.786,0.756,15.13,17.33,0.099,0.147,16.02,0.205,0.2037
164,10402.0,20,3/30/2017,9:53,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 164.szv,8.0,13.3,1.726,2.722,0.217,0.205,0.632,0.444,0.492,0.75,3.86,9.86,0.595,0.399,6.93,0.205,0.2037
165,10403.0,19,3/30/2017,9:53,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 165.szv,12.4,14.0,3.127,3.564,0.252,0.255,0.09,0.145,0.295,0.29,3.66,4.06,,,3.76,0.2268,0.2283
166,10403.0,20,3/30/2017,9:54,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 166.szv,1.6,3.5,0.356,0.739,0.223,0.211,0.945,0.663,0.164,0.299,0.26,1.05,,,0.6,0.2268,0.2283
167,10404.0,19,3/30/2017,9:58,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 167.szv,2.4,6.5,0.743,1.435,0.31,0.221,0.953,0.754,0.355,0.772,0.85,5.02,,,2.32,0.2772,0.2648
168,10404.0,20,3/30/2017,9:58,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 168.szv,3.3,7.2,0.751,1.927,0.228,0.268,0.285,0.618,0.187,0.441,0.62,3.17,,,1.13,0.2772,0.2648
169,10405.0,19,3/30/2017,9:59,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 169.szv,56.7,60.0,13.127,14.071,0.232,0.235,0.05,0.056,0.595,0.584,33.7,35.06,,,33.84,0.2187,0.2237
170,10405.0,20,3/30/2017,10:01,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 170.szv,1.6,6.2,0.408,1.546,0.262,0.251,0.975,0.677,0.153,0.682,0.22,4.12,0.951,0.672,1.97,0.2187,0.2237
171,10407.0,19,3/30/2017,10:01,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 171.szv,20.7,24.5,4.183,6.64,0.202,0.271,0.136,0.143,0.762,0.713,15.78,17.47,,,13.88,0.247,0.2602
172,10407.0,20,3/30/2017,10:02,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 172.szv,27.6,31.6,6.534,7.51,0.237,0.238,0.065,0.147,0.527,0.57,14.56,18.01,,,15.61,0.247,0.2602
173,10408.0,19,3/30/2017,10:03,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 173.szv,55.5,60.0,12.547,14.332,0.226,0.239,0.104,0.088,0.84,0.819,46.61,49.14,,,46.61,0.2385,0.2433
174,10408.0,20,3/30/2017,10:04,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 174.szv,4.9,9.2,1.193,2.353,0.243,0.256,0.925,0.443,0.499,0.755,2.44,6.95,,,4.74,0.2385,0.2433
175,10409.0,19,3/30/2017,10:05,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 175.szv,44.8,47.1,11.537,12.168,0.258,0.258,0.072,0.045,0.768,0.763,34.42,35.93,,,35.36,0.2197,0.231
176,10409.0,20,3/30/2017,10:06,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 176.szv,9.7,14.3,2.121,3.293,0.219,0.23,0.173,0.334,0.342,0.497,3.28,7.05,0.136,0.325,4.53,0.2197,0.231
177,10410.0,19,3/30/2017,10:07,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 177.szv,15.8,19.0,4.551,5.223,0.288,0.275,0.212,0.168,0.61,0.665,9.64,12.63,,,11.47,0.2542,0.2435
178,10410.0,20,3/30/2017,10:07,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 178.szv,57.7,60.0,13.202,13.907,0.229,0.232,0.071,0.079,0.7,0.692,40.37,41.48,,,40.78,0.2542,0.2435
179,10411.0,19,3/30/2017,10:09,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 179.szv,53.9,58.5,12.994,14.199,0.241,0.243,0.056,0.087,0.563,0.577,30.34,33.75,,,31.35,0.2243,0.2325
180,10411.0,20,3/30/2017,10:10,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 180.szv,3.9,8.1,0.779,1.622,0.2,0.2,0.863,0.669,0.273,0.549,1.06,4.44,0.791,0.604,1.97,0.2243,0.2325
181,10402.0,21,3/30/2017,10:33,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 181.szv,2.5,4.7,0.412,0.792,0.165,0.168,0.852,0.754,0.091,0.236,0.23,1.11,,,0.52,0.205,0.2037
182,10402.0,22,3/30/2017,10:33,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 182.szv,47.6,53.0,10.117,11.078,0.213,0.209,0.088,0.097,0.798,0.824,37.98,43.69,,,40.74,0.205,0.2037
183,10403.0,21,3/30/2017,10:35,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 183.szv,55.5,60.0,12.449,13.615,0.224,0.227,0.066,0.062,0.587,0.623,32.56,37.4,,,34.94,0.2268,0.2283
184,10403.0,22,3/30/2017,10:37,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 184.szv,20.5,23.8,5.004,5.859,0.244,0.246,0.051,0.137,0.536,0.526,10.99,12.53,,,11.31,0.2268,0.2283
185,10404.0,21,3/30/2017,10:37,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 185.szv,2.7,7.1,0.73,1.977,0.27,0.278,0.766,0.672,0.157,0.654,0.43,4.64,,,2.12,0.2772,0.2648
186,10404.0,22,3/30/2017,10:38,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 186.szv,19.2,22.8,4.718,5.754,0.246,0.253,0.287,0.189,0.49,0.581,9.4,13.23,,,11.38,0.2772,0.2648
187,10405.0,21,3/30/2017,10:38,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 187.szv,55.7,57.5,12.129,12.616,0.218,0.219,0.018,0.042,0.695,0.684,38.74,39.33,,,38.91,0.2187,0.2237
188,10405.0,22,3/30/2017,10:39,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 188.szv,18.7,23.1,3.704,4.726,0.198,0.205,0.34,0.23,0.572,0.66,10.68,15.23,0.304,0.211,12.75,0.2187,0.2237
189,10407.0,21,3/30/2017,10:40,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 189.szv,16.0,17.3,4.474,4.853,0.28,0.281,0.08,0.096,0.668,0.639,10.69,11.06,,,10.82,0.247,0.2602
190,10407.0,22,3/30/2017,10:41,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 190.szv,33.1,36.8,8.165,9.155,0.247,0.249,0.029,0.12,0.5,0.509,16.54,18.73,,,16.77,0.247,0.2602
191,10408.0,21,3/30/2017,10:42,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 191.szv,21.9,25.9,5.498,6.388,0.251,0.247,0.186,0.165,0.612,0.681,13.36,17.57,0.177,0.155,15.54,0.2385,0.2433
192,10408.0,22,3/30/2017,10:42,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 192.szv,25.3,29.5,5.843,6.907,0.231,0.234,0.158,0.163,0.529,0.583,13.37,17.18,0.133,0.148,14.91,0.2385,0.2433
193,10409.0,21,3/30/2017,10:43,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 193.szv,1.2,5.8,0.309,1.553,0.257,0.268,0.992,0.71,0.138,0.712,0.15,4.06,0.968,0.694,1.88,0.2197,0.231
194,10409.0,22,3/30/2017,10:43,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 194.szv,56.1,60.0,12.161,13.318,0.217,0.222,0.117,0.029,0.81,0.787,45.42,47.2,,,45.37,0.2197,0.231
195,10410.0,21,3/30/2017,10:45,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 195.szv,56.1,60.0,15.092,16.021,0.269,0.267,0.071,0.044,0.571,0.6,32.02,35.98,,,34.21,0.2542,0.2435
196,10410.0,22,3/30/2017,10:48,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 196.szv,57.9,60.0,11.082,11.476,0.191,0.191,0.009,0.032,0.74,0.735,42.85,44.07,,,43.38,0.2542,0.2435
197,10411.0,21,3/30/2017,10:49,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 197.szv,25.5,29.3,6.567,7.654,0.258,0.261,0.073,0.127,0.581,0.58,14.82,16.98,0.049,0.115,15.45,0.2243,0.2325
198,10411.0,22,3/30/2017,10:50,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 198.szv,8.9,12.6,1.88,2.579,0.211,0.205,0.462,0.347,0.642,0.686,5.52,8.44,0.444,0.336,6.59,0.2243,0.2325
199,10402.0,23,3/30/2017,11:18,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 199.szv,0.9,4.6,0.209,1.061,0.24,0.232,0.997,0.773,0.094,0.492,0.08,2.25,0.977,0.731,0.92,0.205,0.2037
200,10402.0,24,3/30/2017,11:18,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 200.szv,11.2,15.1,1.916,2.785,0.171,0.184,0.176,0.324,0.378,0.441,4.24,6.65,,,4.91,0.205,0.2037
201,10403.0,23,3/30/2017,11:19,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 201.szv,43.9,46.1,10.238,10.82,0.233,0.235,0.078,0.058,0.478,0.486,20.96,22.38,0.071,0.047,21.81,0.2268,0.2283
202,10403.0,24,3/30/2017,11:20,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 202.szv,8.2,13.0,1.512,2.545,0.185,0.196,0.363,0.463,0.374,0.564,3.06,7.33,0.354,0.433,4.19,0.2268,0.2283
203,10404.0,23,3/30/2017,11:20,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 203.szv,0.3,3.4,0.098,1.013,0.339,0.299,0.845,0.893,0.029,0.389,0.01,1.31,0.825,0.835,0.14,0.2772,0.2648
204,10404.0,24,3/30/2017,11:21,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 204.szv,5.0,7.2,1.348,1.942,0.27,0.27,0.594,0.298,0.541,0.58,2.71,4.18,,,3.51,0.2772,0.2648
205,10405.0,23,3/30/2017,11:21,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 205.szv,7.6,12.1,1.53,2.783,0.202,0.231,0.162,0.38,0.488,0.515,3.69,6.21,0.179,0.367,3.91,0.2187,0.2237
206,10405.0,24,3/30/2017,11:21,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 206.szv,58.1,60.0,11.599,12.063,0.2,0.201,0.08,0.105,0.685,0.674,39.78,40.43,,,39.98,0.2187,0.2237
207,10407.0,23,3/30/2017,11:23,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 207.szv,21.3,25.4,6.108,7.356,0.287,0.29,0.187,0.166,0.68,0.748,14.48,19.0,,,16.92,0.247,0.2602
208,10407.0,24,3/30/2017,11:24,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 208.szv,46.2,50.4,10.55,11.694,0.229,0.232,0.074,0.109,0.537,0.568,24.79,28.61,0.065,0.096,25.84,0.247,0.2602
209,10408.0,23,3/30/2017,11:25,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 209.szv,10.6,11.9,2.536,2.848,0.239,0.239,0.032,0.114,0.457,0.431,4.84,5.13,,,4.9,0.2385,0.2433
210,10408.0,24,3/30/2017,11:26,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 210.szv,14.5,18.1,3.493,4.432,0.241,0.245,0.038,0.204,0.59,0.556,8.46,9.99,0.033,0.198,8.39,0.2385,0.2433
211,10409.0,23,3/30/2017,11:26,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 211.szv,5.4,9.9,1.046,2.28,0.194,0.23,0.306,0.496,0.191,0.418,1.03,4.13,,,1.77,0.2197,0.231
212,10409.0,24,3/30/2017,11:27,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 212.szv,51.9,55.5,8.994,9.871,0.173,0.178,0.044,0.095,0.704,0.697,36.44,38.61,0.027,0.083,36.67,0.2197,0.231
213,10410.0,23,3/30/2017,11:28,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 213.szv,58.3,60.0,14.401,14.904,0.247,0.248,0.069,0.083,0.727,0.721,42.4,43.26,,,42.91,0.2542,0.2435
214,10410.0,24,3/30/2017,11:30,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 214.szv,0.1,4.0,0.03,0.992,0.301,0.248,0.707,0.953,0.024,0.502,0.0,2.01,,,0.22,0.2542,0.2435
215,10411.0,23,3/30/2017,11:31,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 215.szv,5.4,9.0,1.295,2.225,0.241,0.248,0.407,0.383,0.187,0.387,0.98,3.43,0.377,0.377,2.0,0.2243,0.2325
216,10411.0,24,3/30/2017,11:31,am,"mzempare, ncarey",CAS_11_Old_03.27.17 videos\Test 216.szv,2.3,6.6,0.448,1.573,0.195,0.238,0.913,0.672,0.231,0.521,0.53,3.44,0.955,0.633,1.28,0.2243,0.2325
