Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
55,9908.0,7,8/25/2015,10:35,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 55.szv,57.6,60.0,11.793,12.18,0.205,0.203,0.114,0.127,0.774,0.765,44.55,45.9,,,45.11,0.2335,0.2323
56,9908.0,8,8/25/2015,10:37,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 56.szv,31.7,36.2,6.529,7.856,0.206,0.217,0.112,0.153,0.656,0.678,20.8,24.53,,,21.89,0.2335,0.2323
57,9909.0,7,8/25/2015,10:38,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 57.szv,1.8,6.3,0.575,2.075,0.319,0.329,0.985,0.543,0.239,0.806,0.35,4.8,0.984,0.516,3.14,0.2287,0.2322
58,9909.0,8,8/25/2015,10:39,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 58.szv,55.9,59.0,13.506,14.463,0.242,0.245,0.037,0.06,0.674,0.667,37.52,39.16,0.026,0.051,38.04,0.2287,0.2322
59,9910.0,7,8/25/2015,10:40,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 59.szv,58.3,60.0,13.705,13.941,0.235,0.232,0.085,0.084,0.668,0.658,38.93,39.48,,,39.09,0.2355,0.2318
60,9910.0,8,8/25/2015,10:42,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 60.szv,5.5,10.0,1.306,2.105,0.239,0.211,0.831,0.562,0.48,0.752,2.62,7.49,,,4.79,0.2355,0.2318
61,9911.0,7,8/25/2015,10:43,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 61.szv,38.4,41.3,8.962,10.012,0.234,0.243,0.106,0.072,0.796,0.785,30.53,32.38,,,31.31,0.2363,0.2452
62,9911.0,8,8/25/2015,10:44,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 62.szv,56.8,60.0,8.763,9.389,0.154,0.157,0.174,0.135,0.653,0.654,37.07,39.21,,,37.23,0.2363,0.2452
63,9912.0,7,8/25/2015,10:46,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 63.szv,55.4,60.0,13.376,14.157,0.241,0.236,0.033,0.018,0.784,0.808,43.42,48.45,,,45.95,0.2283,0.2287
64,9912.0,8,8/25/2015,10:48,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 64.szv,58.2,60.0,12.69,13.031,0.218,0.217,0.128,0.122,0.759,0.748,44.18,44.84,,,44.41,0.2283,0.2287
