Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
376,10552,1,2/9/2018,9:40,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 376.szv,9,12.5,2.624,3.877,0.292,0.31,0.179,0.281,0.517,0.53,4.38,6.34,0.151,0.264,4.7,0.2707,0.2833
377,10553,1,2/9/2018,9:41,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 377.szv,10,13.6,2.287,3.232,0.229,0.238,0.19,0.329,0.397,0.462,3.87,6.16,0.146,0.287,4.34,0.209,0.2577
378,10554,1,2/9/2018,9:41,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 378.szv,0.7,2.4,0.046,0.433,0.067,0.182,0.466,0.912,0.048,0.192,0.03,0.46,,,-0.06,0.3023,0.2545
379,10555,1,2/9/2018,9:42,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 379.szv,1.4,4.1,0.205,1.132,0.147,0.276,0.911,0.831,0.077,0.369,0.11,1.51,,,0.33,0.2352,0.295
380,10556,1,2/9/2018,9:42,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 380.szv,0.6,5.1,0.073,1.429,0.122,0.28,1.053,0.843,0.007,0.601,0,2.8,0.333,0.815,0.64,0.1728,0.2482
381,10557,1,2/9/2018,9:42,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 381.szv,9,12.5,2.303,3.3,0.256,0.264,0.327,0.329,0.662,0.654,5.7,7.93,0.287,0.293,6.18,0.3178,0.2735
382,10558,1,2/9/2018,9:43,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 382.szv,0.5,3.6,0.095,0.864,0.195,0.241,0.823,0.938,0.062,0.383,0.03,1.38,,,0.14,0.2335,0.2425
383,10559,1,2/9/2018,9:43,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 383.szv,0.5,2.5,0.112,0.541,0.239,0.219,0.951,0.93,0.053,0.276,0.02,0.64,0.983,0.925,0.09,0.1977,0.2455
384,10560,1,2/9/2018,9:44,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 384.szv,35.7,39.2,9.105,9.693,0.255,0.248,0.113,0.115,0.767,0.784,26.5,29.83,0.098,0.104,27.82,0.2662,0.2835
385,10561,1,2/9/2018,9:44,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 385.szv,1,3.2,0.069,0.663,0.069,0.207,0.826,0.842,0.097,0.227,0.1,0.73,,,0.05,0.2157,0.2392
386,10562,1,2/9/2018,9:45,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 386.szv,2.3,5.8,0.438,1.623,0.191,0.28,0.928,0.701,0.15,0.461,0.35,2.67,,,0.97,0.2198,0.2768
387,10563,1,2/9/2018,9:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 387.szv,15.4,19.5,3.982,5.273,0.259,0.27,0.149,0.227,0.556,0.583,8.56,11.36,,,9.38,0.2187,0.2483
388,10564,1,2/9/2018,9:46,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 388.szv,2.6,5.7,0.553,1.756,0.214,0.309,0.922,0.639,0.167,0.503,0.35,2.61,0.886,0.586,1.07,0.3072,0.3193
389,10565,1,2/9/2018,9:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 389.szv,4,6.7,0.877,1.911,0.219,0.285,0.771,0.44,0.189,0.407,0.61,2.41,0.828,0.444,1.4,0.2797,0.2873
390,10566,1,2/9/2018,9:47,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 390.szv,2.6,6,0.674,1.686,0.259,0.281,0.918,0.584,0.184,0.512,0.46,3.01,0.787,0.491,1.77,0.2122,0.2463
