Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
49,10328.0,13,2/1/2017,9:35,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 49.szv,1.4,3.5,0.355,0.973,0.256,0.279,0.955,0.613,0.202,0.386,0.28,1.35,,,0.76,0.2377,0.2612
50,10328.0,14,2/1/2017,9:35,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 50.szv,0.7,3.6,0.145,1.026,0.207,0.285,0.824,0.798,0.0,0.491,0.0,1.42,,0.821,0.48,0.2377,0.2612
51,10329.0,13,2/1/2017,9:35,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 51.szv,1.1,5.1,0.209,1.288,0.19,0.253,0.99,0.866,0.13,0.661,0.14,3.37,,,0.73,0.2867,0.2865
52,10329.0,14,2/1/2017,9:35,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 52.szv,23.2,24.7,6.057,6.354,0.261,0.258,0.096,0.073,0.876,0.851,20.28,20.99,0.096,0.068,20.61,0.2867,0.2865
53,10330.0,13,2/1/2017,9:36,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 53.szv,50.9,54.6,12.557,13.382,0.247,0.245,0.097,0.07,0.698,0.725,35.51,39.57,0.096,0.067,37.87,0.2428,0.2438
54,10330.0,14,2/1/2017,9:37,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 54.szv,34.1,38.3,6.644,7.711,0.195,0.201,0.053,0.144,0.538,0.559,18.29,21.33,0.04,0.135,18.62,0.2428,0.2438
55,10331.0,13,2/1/2017,9:38,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 55.szv,58.2,60.0,16.68,17.268,0.287,0.288,0.057,0.082,0.693,0.69,40.35,41.37,,,40.93,0.2592,0.2745
56,10331.0,14,2/1/2017,9:40,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 56.szv,6.9,10.4,1.555,2.443,0.226,0.236,0.635,0.396,0.501,0.679,3.44,7.04,,,5.06,0.2592,0.2745
57,10328.0,15,2/1/2017,10:28,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 57.szv,8.9,13.2,2.176,3.375,0.245,0.256,0.258,0.327,0.537,0.609,4.77,8.03,,,5.47,0.2377,0.2612
58,10328.0,16,2/1/2017,10:28,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 58.szv,10.7,15.2,2.691,3.812,0.252,0.251,0.229,0.328,0.481,0.619,5.07,9.31,0.209,0.308,6.54,0.2377,0.2612
59,10329.0,15,2/1/2017,10:29,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 59.szv,6.7,10.4,1.773,2.957,0.265,0.284,0.146,0.408,0.258,0.422,1.71,4.35,0.061,0.361,2.32,0.2867,0.2865
60,10329.0,16,2/1/2017,10:29,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 60.szv,5.3,8.1,1.609,2.519,0.306,0.313,0.707,0.388,0.659,0.709,3.47,5.71,,,4.62,0.2867,0.2865
61,10330.0,15,2/1/2017,10:30,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 61.szv,57.6,60.0,14.149,14.82,0.246,0.247,0.072,0.057,0.638,0.639,36.75,38.32,,,37.61,0.2428,0.2438
62,10330.0,16,2/1/2017,10:32,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 62.szv,16.5,18.2,3.819,4.089,0.232,0.225,0.195,0.144,0.566,0.558,9.32,10.15,,,9.73,0.2428,0.2438
63,10331.0,15,2/1/2017,10:32,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 63.szv,1.8,4.5,0.405,1.284,0.226,0.286,0.887,0.71,0.103,0.334,0.18,1.5,,,0.48,0.2592,0.2745
64,10331.0,16,2/1/2017,10:33,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 64.szv,18.0,22.4,5.008,6.203,0.278,0.277,0.154,0.199,0.604,0.684,10.87,15.32,,,12.6,0.2592,0.2745
65,10328.0,17,2/1/2017,11:21,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 65.szv,4.5,7.8,1.003,1.955,0.223,0.251,0.442,0.486,0.352,0.394,1.59,3.07,,,1.59,0.2377,0.2612
66,10328.0,18,2/1/2017,11:21,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 66.szv,11.6,13.1,2.819,3.205,0.243,0.245,0.165,0.188,0.293,0.296,3.4,3.88,,,3.54,0.2377,0.2612
67,10329.0,17,2/1/2017,11:22,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 67.szv,0.1,2.8,0.043,0.984,0.43,0.352,1.0,0.865,0.0,0.353,0.0,0.94,,0.821,0.06,0.2867,0.2865
68,10329.0,18,2/1/2017,11:22,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 68.szv,9.5,11.9,2.541,3.075,0.268,0.259,0.444,0.255,0.524,0.59,4.97,7.01,0.427,0.227,6.06,0.2867,0.2865
69,10330.0,17,2/1/2017,11:23,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 69.szv,4.3,4.3,1.249,1.249,0.292,0.292,0.964,0.964,0.645,0.645,2.76,2.76,,,0.29,0.2428,0.2438
70,10330.0,18,2/1/2017,11:23,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 70.szv,21.1,25.8,5.171,6.524,0.245,0.253,0.047,0.176,0.634,0.656,13.39,16.92,,,14.31,0.2428,0.2438
71,10331.0,17,2/1/2017,11:24,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 71.szv,9.9,11.7,2.595,3.113,0.263,0.267,0.369,0.183,0.425,0.454,4.19,5.29,0.351,0.159,4.81,0.2592,0.2745
72,10331.0,18,2/1/2017,11:24,am,"mzempare, ncarey",CAS 10_ Young & Middle_01.30.17 videos\Test 72.szv,0.8,4.8,0.212,1.399,0.275,0.293,0.966,0.799,0.107,0.649,0.08,3.1,,,1.01,0.2592,0.2745
