Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,9825,1,6/26/2015,10:22,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 301.szv,8.3,13.5,0.892,2.329,0.107,0.172,0.834,0.498,0.368,0.639,1.49,5.91,0.901,0.488,3.4,0.1692,0.2083
302,9826,1,6/26/2015,10:23,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 302.szv,13.3,17.4,2.655,3.667,0.2,0.211,0.354,0.309,0.642,0.684,7.96,11.28,0.329,0.285,8.81,0.2192,0.2533
303,9827,1,6/26/2015,10:24,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 303.szv,3.2,5.5,0.315,1.137,0.098,0.207,0.584,0.628,0.047,0.297,0.06,1.09,0.391,0.596,0.39,0.2312,0.2618
304,9828,1,6/26/2015,10:24,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 304.szv,5.9,8.8,1.75,2.641,0.297,0.3,0.481,0.381,0.432,0.567,2.37,4.76,0.447,0.341,3.45,0.2915,0.3017
305,9829,1,6/26/2015,10:25,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 305.szv,15.4,19.5,4.406,5.421,0.286,0.278,0.229,0.21,0.653,0.719,9.49,13.39,0.211,0.197,11.39,0.2398,0.2575
306,9830,1,6/26/2015,10:26,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 306.szv,18,21.8,4.396,5.406,0.244,0.248,0.111,0.212,0.604,0.64,10.49,13.53,0.086,0.195,11.3,0.2822,0.2775
307,9831,1,6/26/2015,10:27,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 307.szv,57.3,60,14.888,15.722,0.26,0.262,0.029,0.039,0.778,0.758,44.55,45.49,,,44.47,0.261,0.262
308,9832,1,6/26/2015,10:29,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 308.szv,1.8,4.1,0.156,0.765,0.087,0.187,0.857,0.765,0.052,0.262,0.05,0.85,0.909,0.749,0.2,0.1798,0.2232
309,9833,1,6/26/2015,10:29,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 309.szv,22.2,26.8,3.606,4.251,0.162,0.159,0.334,0.273,0.599,0.67,13.3,17.96,,,14.4,0.2148,0.2282
310,9834,1,6/26/2015,10:30,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 310.szv,7,9.6,1.311,1.861,0.187,0.194,0.404,0.412,0.242,0.302,1.64,2.83,0.261,0.309,1.98,0.215,0.2208
311,9835,1,6/26/2015,10:31,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 311.szv,7.4,11.5,1.522,2.524,0.206,0.219,0.579,0.476,0.484,0.673,3.34,7.4,0.559,0.454,4.57,0.2648,0.2708
312,9836,1,6/26/2015,10:31,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 312.szv,3.3,6.7,0.469,1.574,0.142,0.235,0.885,0.635,0.104,0.372,0.34,2.48,0.811,0.548,0.86,0.215,0.2538
