Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,10494,6,9/15/2017,10:55,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 301.szv,2.8,6.3,0.291,1.431,0.104,0.227,0.906,0.728,0.02,0.415,0.02,1.94,0.999,0.75,0.36,0.2167,0.2583
302,10495,6,9/15/2017,10:55,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 302.szv,7.7,12.5,2.065,3.684,0.268,0.295,0.242,0.334,0.49,0.565,3.07,6.25,0.196,0.302,4.44,0.1963,0.2212
303,10496,6,9/15/2017,10:56,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 303.szv,2.9,5.5,0.248,0.888,0.086,0.162,0.837,0.666,0.035,0.255,0.01,0.73,0.981,0.72,0.2,0.1513,0.1928
304,10497,6,9/15/2017,10:56,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 304.szv,4.3,8.9,0.87,2.273,0.202,0.255,0.762,0.494,0.331,0.67,1.02,5.16,0.774,0.461,3.29,0.1422,0.2228
305,10498,6,9/15/2017,10:57,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 305.szv,1.9,5.9,0.212,1.498,0.114,0.255,0.813,0.73,0.013,0.513,0,2.06,,0.774,0.47,0.2217,0.2497
306,10499,6,9/15/2017,10:57,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 306.szv,1.7,5.5,0.22,1.279,0.132,0.234,0.895,0.748,0.046,0.511,0.01,2.07,0.895,0.739,0.72,0.2112,0.2283
307,10500,6,9/15/2017,10:58,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 307.szv,3.5,5.4,0.157,0.626,0.045,0.116,0.718,0.908,0,0.233,0,0.36,,0.989,0.01,0.2113,0.2305
308,10501,6,9/15/2017,10:58,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 308.szv,4.7,7,1.253,1.858,0.267,0.265,0.5,0.283,0.439,0.448,1.45,2.51,0.5,0.274,2.13,0.189,0.2055
309,10502,6,9/15/2017,10:58,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 309.szv,2.2,6.4,0.296,1.308,0.134,0.204,0.881,0.732,0.048,0.45,0.04,2.28,0.673,0.69,0.82,0.151,0.1932
310,10503,6,9/15/2017,10:59,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 310.szv,8.9,12.8,2.016,3.229,0.227,0.252,0.365,0.245,0.569,0.524,4.22,5.93,0.358,0.231,4.95,0.1378,0.1838
